PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"... Erfindung, Löffel und Gabeln mit Maschinen zu erzeugen ... aus Gold, Silber, Packfong und","Löffel, Gabel, Goldwaren, Silberwaren,",,,,
5666,Krupp,Friedrich,Schoeller,Alexander,,,,,Wien,,1847,19.03.1847
"",,,,,,,"anderen ... Metallen ... [Eingereicht] von Alexander Schoeller, Fabriksbesitzer in Berndorf","Metallwaren, Neusilberwaren, Stanze",,,,
5667,Flosswein,Joseph,,,,,"... Verfertigung der Wasserdichten Stiefeln und Schuhe, dann Zubereitung des Leders hiezu","Schuh, Stiefel, Imprägnierung/Leder",Wien,,1847,22.03.1847
"",,,,,,,,"Eisen, Gußeisen, Legierung,",,,,
"",,,,,,,Entdeckung und resp. Erfindung gewisser neuer Legierungen und Metall-Verbindungen nebst,,,,,
5668,Stirling,John Davie Morries,,,,,,"Werkzeugstahl, Glockenmetall,",Wien,,1847,18.03.1847
"",,,,,,,einer Methode diese sowohl als andere Metalle zu schweißen,,,,,
"",,,,,,,,Schweißen,,,,
"",,,,,,,"Beschreibung der von Joseph Franz v. Patruban unter der Firma ""Joseph Dolleschall"" gemachten",,,,,
"",,,,,,,,"Ungeziefer, Mottenvertilgung,",,,,
5669,Dolleschall,Joseph,Patruban,Joseph Franz v.,,,Erfindung und Verbesserung: durch sehr wohlfeile und gefahrlose Mittel alle Arten schädlicher,,Wien,,1847,13.02.1847
"",,,,,,,,Wanzenvertilgung,,,,
"",,,,,,,"Thiere, besonders Ungeziefer zu vertilgen",,,,,
"",,,,,,,Beschreibung einer Draht-Nägel-Maschine erfunden und ausgeführt von Gurin Vater & Söhne in,"Nagel, Schneidemaschine,",,,,
5670,Gurin,Franz,& Söhne,,,,,,Wien,,1847,26.02.1847
"",,,,,,,Miesenheim,Kopfstauchen,,,,
5671,Haas,Michael,Schmid,Anton,,,Beschreibung des Seng-Aparat mitelst Gaße,Sengen,Wien,,1848,19.02.1848
"",,,,,,,Practische Darstellung der einzelnen Bestandtheile eines von mir ganz neu erfundenen,,,,,
5672,Kalkstein,Joseph,,,,,,Brikett,Brünn,,1849,19.01.1849
"",,,,,,,"Brennstoffes, unter dem Namen Phlogiston",,,,,
5673,Hallmeyer,Anton,,,,,"Beschreibung der ... Verbesserung von Säbel- und Degenkuppel, ...","Säbel, Koppel",Wien,,1850,29.03.1850
"",,Jakob Franz,,,,,,,,,,
5674,Hemberger,,,,,,Beschreibung ... der ... Verbesserung des Mechanismus an den Feuergewehren jeder Art ...,Gewehrschloß,Wien,,1850,09.03.1850
"",,Heinrich,,,,,,,,,,
"",,,,,,,"Erläuterungen zu der hier beigefügten Zeichnung, Behufs Erlangung eines Privilegiums auf",,,,,
5675,Koller,Ph. Nikolaus,,,,,,Trittbrett,Wien,,1851,28.03.1851
"",,,,,,,bewegliche Wagentritte,,,,,
