PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,in einem Spiegel zu gleicher Zeit von allen Seiten sieht,,,,,
"",,,,,,,Beschreibung der ... neu erfundenen Hydraulischen Luftdruckmaschine als,,,,,
4176,Puchberger,Joseph,,,,,"Triebkraftzuführungsmittel sowohl f. atmosphärische Eisenbahnen, als auch f. jedewede Fabricks-","Druckluftbahn, Luftpumpe, Luftturbine",Wien,,1844,08.08.1844
"",,,,,,,u. Gewers-Betrieb ...,,,,,
4177,Nowotny,Matthias,,,,,Beschreibung der neu erfundenen Sicherheits-Sperre an Schießgewehren,"Gewehrschloß, Sperrvorrichtung",Wien,,1840,03.10.1840
4178,Podhaysky,Johann,,,,,Beschreibung der Zubereitung des von mir erfundenen feuerfesten Lackes und der Zuckerformen,"Zuckerhutform, Lack/Feuerfester",Wien,,1845,30.03.1845
4179,Jedliczka,Leopold,,,,,Beschreibung eines ... erfundenen Doppelofens ...,"Ofen, Kochherd",Znaim,,1841,11.08.1841
"",,,,,,,"Beschreibung einer von Mathias Sirtaine, Tuchfabrikanten aus Verviers in Belgien, gemachten",,,,,
4180,Sirtaine,Mathias,,,,,,Dekatiermaschine,Wien,,1841,30.08.1841
"",,,,,,,"Erfindung einer verbesserten Dekatir Maschine, ...",,,,,
"",,,,,,,Mechanikus aus Berlin: Beschreibung der Erfindung und Verbesserung einer vollkommenen,,,,,
4181,Angelé,Florian,,,,,,"Lokomotive, Steuerung",Wien,,1842,27.08.1842
"",,,,,,,"Expansion, und der Bewegungstheile bei Locomotiven",,,,,
"",,,,,,,"Beschreibung der Verbesserungen, welche die Erfinder neuerdings an dem unterm 17.10.1842 an","Samt/Geschnittener, Seidenstoff,",,,,
4182,Kargl,Anton,Troll,Franz,Soini,Joseph,,,Wien,,1844,16.10.1844
"",,,,,,,Joseph Soini priv. Sammet- und Seidenzeugmacherstuhle erfunden haben,Webstuhl,,,,
"",,,,,,,Descrizione del miglioramento che ... consiste nel ottenere il prodotto Sapone dalle acque madri ...,,,,,
4183,Forni,Giuseppe,,,,,,"Seifensiederfluß, Seife",Trieste,,1845,15.05.1845
"",,,,,,,[Seife auf der Seifensiedermutterlauge],,,,,
"",,,,,,,"Beschreibung ... seiner neuen Erfindung, Militär- u. Civilwaffen von Eisen u. Stahl mit silbernen",,,,,
"",,,,,,,,"Säbel, Degen, Legierung, Säbelscheide,",,,,
4184,Jurmann,Karl,,,,,"oder unedlen Metallgefäßen, vom gepreßten Silber oder unedlen Metallbleche u. zwar letzteres",,Wien,,1843,09.08.1843
"",,,,,,,,Degenscheide,,,,
"",,,,,,,"von einer eigenen Metall Composition zu erzeugen, ...",,,,,
"",,,,,,,Beschreibung des ... Privilegiums: durch Anwendung von Dampfmaschinen bei Erzeugung der,"Säbel, Degen, Schleifmaschine,",,,,
4185,Jurmann,Karl,,,,,,,Wien,,1845,05.08.1845
"",,,,,,,Klingen u. sonstigen Bestandtheile der Civil- und Militär-Seitenwaffen,"Säbelscheide, Degenscheide",,,,
4186,Rewolt,Franz,,,,,"... zeigt ... an, eine neue Verbesserung an Regulator-Lampen gemacht zu haben ...",Lampe,Wien,,1846,05.02.1846
"",,,,,,,Disegni e descrizioni per un nuova Scoperta ... in punto de Timbri di vario genere premiati ...,,,,,
4187,Roccovis,Lorenzo,,,,,,Stempel,Bergamo,,1844,30.03.1844
"",,,,,,,[Stempelerzeugung],,,,,
4188,Grimm,Anton,,,,,"Erfindung einer neuen Kanal-Räum-Maschine, ...",Bagger,Fischamend,,1831,09.09.1831
"",,,,,,,"Beschreibung der Erfindung, daß sie Ohrgehänge und Prosch von Gold, Silber und Bronce","Ohrringe, Brosche, Goldwaren,",,,,
4189,Boehringer,Konrad,Heilsam,Joseph,,,,,Wien,,1840,12.11.1840
"",,,,,,,verfertigen,"Silberwaren, Bronzewaren",,,,
4190,Wagner,Karl Ad.,,,,,Schnell-Bleichmethode,Bleichen,Wien,,1841,03.09.1841
4191,Prause,Ignaz Eduard,,,,,Beschreibung ... uiber die Verbesserung der Stubenheizöfen ...,Ofen,Wien,,1841,15.09.1841
"",,,,,,,,"Pelz, Imprägnierung/Pelz,",,,,
"",,,,,,,"Beschreibung der ... Erfindung, daß durch Anwendung einer ... Flüssigkeit dem Eindringen der",,,,,
4192,Nachod,Daniel,,,,,,"Schabenvertilgung, Mottenvertilgung,",Prag,,1843,25.10.1843
"",,,,,,,"Schaben, Motten u. anderer Ungeziefer in Rauchwaren oder Pelzwerk ... vorgebeugt ... werde",,,,,
"",,,,,,,,Ungeziefer,,,,
4193,Kreilsheim,Leopold,,,,,"Beschreibung einer neuen Erfindung von Knöpfen mit elastischem Untertheile und Einlagen, ...","Knopf, Presse",Wien,,1844,22.10.1844
"",,,,,,,Beschreibung der von denen Unterzeichneten neu erfundenen Pommade unter dem Nahmen:,,,,,
4194,Andrassy,Johann,Kaudelka,Eduard,,,,Haaröl,Wien,,1845,02.09.1845
"",,,,,,,Isatin-pommade,,,,,
4195,Hofmann,,Weisz,Bernard,,,Beschreibung des Sicherheits Wechsels ...,"Geleise, Weiche/Automatische",Wien,,1845,10.09.1845
"",,,,,,,"Beschreibung des ... Verfahren zur Ersparniß von Brennmaterial, ca 40 Prozent, bei","Lokomative, Dampfkessel, Pottasche,",,,,
4196,Desmarest,Johann F.,,,,,,,Wien,,1845,03.10.1845
"",,,,,,,Dampfmaschinen und vorzüglich bei Lokomotiven ...,Kesselspeisewasser,,,,
4197,Thornton,Johann v.,,,,,"Beschreibung der ... Verbesserung des Flachs-hecheln und Flachsspinnen, ...",Flachshechelmaschine,Wien,,1842,17.09.1842
