PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Halbkloben und Scheitern als Fracht zu Flößen gebildet werden können, und wie sich die",,,,,
"",,,,,,,"Hindernisse ... heben lassen, wo sich Wehren, Mühlen und Schleißen befinden",,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ..., einen einzelnen Faden roher Seide bey dem Aufhaspeln mit",,,,,
1517,Davy,Henry Savill,,,,,,"Seidenhaspel, Fadenkreuzung",Wien,,1825,17.09.1825
"",,,,,,,"sich selbst zu kreutzen, ...",,,,,
"",,,,,,,"Genaue Beschreibung ... zeigen ... an, eine neue Verbesserung gemacht zu haben, ..., daß sie ein",,,,,
"",,,,,,,"mit Eisen belegte Bahn verfertigen, worauf ein Mechanischer Wagen, welcher von 30 Zentnern",,,,,
1518,Mueller,Mathias,Weickmann,Franz,,,,"Eisenbahn, Wagen",Wien,,1825,23.09.1825
"",,,,,,,"und nach beliebiger Schwere beladen werden kann, ohne Dampf und Zugefüg in größter",,,,,
"",,,,,,,"Schnelligkeit fortgebracht werden kann, ...",,,,,
"",,,,,,,"Descrizione del metodo praticato ... nel fabbricare l'inchiostro da Stampa, ed indicazione degli",,,,,
1519,Belluschi,Angelo,,,,,,Druckerschwärze,Milano,,1825,01.09.1825
"",,,,,,,"ingredienti, e relative dosi che lo compongono [Druckerschwärze]",,,,,
