PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4508,Pfister,Dan,,,,,Zeichnung nebst Beschreibung der ... einfachen Steinschneidmaschine ...,Steinsäge,Wien,,1842,16.11.1842
"",,,,,,,,"Holz, Bituminöser Stoff, Mühle,",,,,
4509,Bonsfield,Georg Tomlinson,,,,,Beschreibung von Verbesserungen in der Bereitung des Düngers,"Pulverisiermaschine,",Wien,,1842,28.04.1842
"",,,,,,,,"Imprägnierapparat, Kunstdünger",,,,
"",,,,,,,"Beschreibung des ... Privilegium, die blau politirten Madsensen durch eine ... verbesserte",,,,,
"",,,,,,,,,Ponau bei,,,
4510,Zeilinger,Karl,,,,,Manipulation u. vorzüglich im vereinfachten u. schnelleren Härten des Sensenstahl u. mit,"Sense, Härten/Stahl",,,1842,22.12.1842
"",,,,,,,,,Spital/Drau,,,
"",,,,,,,anwendung einer neuen Härteeinrichtung ... zu erzeugen,,,,,
"",,,,,,,,"Mergel, Bituminöser, Kalk,",,,,
"",,,,,,,"Beschreibung der Bereitung des Stein- oder Mineral-Theers, der Aspahlt-Kitt, und des Aspaltes ...",,,,,
4511,Duile,Joseph,,,,,,"Bituminöser, Teer, Asphalt,",Innsbruck,,1842,25.06.1842
"",,,,,,,aus Tiroler Mineralien,,,,,
"",,,,,,,,Destillierapparat,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., aus Abfällen beim Flachs- und Hanfhecheln Papier jeder Gattung",,Kundl bei,,,
4512,Planer,Michael,,,,,,"Wergpapier, Watte",,,1843,09.01.1843
"",,,,,,,und Watte zu erzeugen,,Rattenberg,,,
"",,,,,,,Descrizione della nuova invenzione che ... consiste in sostanza in una macchina per l'applicazione,,,,,
4513,Binda,Ambrogio,,,,,"facile ed economica di qualunque stoffa ai cosi detti bottoni flessibili, ... [Stoffüberzug und Lack für","Knopf, Stoffüberzug, Stanze, Lack",Milano,,1843,03.01.1843
"",,,,,,,Knöpfe],,,,,
4514,Mueller,Karl Ludwig,,,,,"Beschreibung der Maschine zur Erzeugung von Stecknadeln, Tapezierstiften ...","Stecknadel, Nagel",Wien,,1843,23.10.1843
4515,Waldmann,Michael,,,,,Beschreibung der ... Erfindung auf Verbesserung der Damen-Haarscheitel ...,Perücke,Wien,,1843,09.11.1843
"",,,,,,,,"Metallbuchstabe, Presse, Vergolden,",,,,
4516,Ohligs,Bernhard Wilhelm,Retter,Johann David,,,Beschreibung der Verbeßerung der vergoldeten und versilberten Metallbuchstaben und Ziffern,,Wien,,1843,14.12.1843
"",,,,,,,,Versilbern,,,,
"",,Aloisio Francesco,,,,,Scopo della invenzione si e di creare un mezzo semplice di seccare il riso [Reisdörre und -,,,,,
4517,Mocenigo,,,,,,,"Reisdörre, Dörrofen, Reismühle",Venezia,,1844,08.10.1844
"",,[Conte] di,,,,,enthülsungsmaschine],,,,,
