PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Lieutenant des Linien Infantrie Rgt.G.Baaden Nr.59 gegenwärtig zu Innsbruck in Tirol, zeigt ... an,",,,,,
3313,Mager,Stephan,,,,,,"Aquarellfarbe, Miniaturfarbe",Innsbruck,,1837,24.09.1837
"",,,,,,,"im Bereich der Aquarell und Miniatur-Farben bedeutende Verbesserungen gemacht zu haben, ...",,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., um mittelst ... Hebeldruckmaschinen ... alle Gattungen Tüchl","Zeugdruck, Druckmaschine,",,,,
3314,Gioja,Gregor,,,,,,,Wien,,1838,27.10.1838
"",,,,,,,"Druckwaaren ... mit den verschiedensten Farben druck zu erzeugen, ...",Farbendruck,,,,
3315,Lesire,Joseph,,,,,"Genaue Beschreibung der Rettungsmaschine aus Feuersgefahr, ...",Feuerwehrleiter,Wien,,1838,10.08.1838
"",,,,,,,"Beschreibung betreffend die Darstellung goldfarbiger Metalllegierungen /:von uns Gold-Messing,",,,,,
"",,,,,,,"Gold-Bronze etc.genannt:/, welche wir durch Zusatz eines bisher in den Künsten beynahe gar nicht",,,,,
3316,Henniger,Gottfried,Wagenmann,Karl Christian,,,,"Kupfer, Bronze, Zink, Zinn, Legierung",Wien,,1838,15.06.1838
"",,,,,,,"angewendeten Materials zu dem Kupfer oder dessen Legierungen mit Zink, Zinn, und anderen",,,,,
"",,,,,,,Metallen darstellen,,,,,
"",,,,,,,"Die Beschreibung der gemachten Verbesserung zerfällt in zwei Theile, nemlich A) in der",,,,,
"",,,,,,,"Verbesserung in Erzeugung der Maschinen Nägel, insbesonders auf die Gattung der sogenannten","Nagel, Schneidemaschine, Presse,",,,,
3317,Scheyrer,Karl,,,,,,,Wien,,1839,31.10.1839
"",,,,,,,Verschlag-Latten- oder Bodennägel; und B) in der Verbesserung durch ein neues Verfahren im,"Metallbeize, Glühen",,,,
"",,,,,,,Ausglühen der obbenannten Nägel,,,,,
"",,,,,,,Beschreibung der Erfindung und Verbesserung einer in einer Halbkugel oscillirenden,"Pendelbewegung, Steuerung,",,,,
3318,Dolainsky,Ferdinand,Hecker,Heinrich,,,Hochdruckdampfmaschine. 2.) der Verbesserung in einem neuen mechanischen Einmaischapparat,"Dampfmaschine, Einmaischapparat,",Wien,,1840,04.08.1840
"",,,,,,,für Bierbrauereyen und Branntweinbrennereyen,Kühlapparat,,,,
"",,,,,,,"Meine Erfindung besteht im Wesentlichen ""in der eigenthümlichen Anwendung der sogenannten",,,,,
"",,,,,,,archimedischen Schraube zum Treiben der Schiffe anstatt der Ruderräder ... und in einem,,,,,
3319,Ellenberger,Karl,,,,,,Schiffsschraube,Wien,,1841,13.09.1841
"",,,,,,,eigenthümlichen zur bequemen und soliden Applicirung der Schrauben dienenden,,,,,
"",,,,,,,"Schiffshintertheile zur Flußschiffahrt""",,,,,
"",,,,,,,,"Feuerung, Rauchverzehrung,",,,,
3320,Urling,Roo W.,,,,,Verbesserung in der Verzehrung des Rauches und anderer Brennmaterialien,,Wien,,1841,21.08.1841
"",,,,,,,,Luftvorwärmer,,,,
"",,,,,,,,"Eisen, Schmieden, Hammerwerk,",,,,
3321,Urling,Roo W.,,,,,Beschreibung einer neuen Maschine zum Schmieden des Eisens,,Wien,,1841,21.08.1841
"",,,,,,,,Presse,,,,
"",,,,,,,,"Bohrmaschine, Winde, Nuthobel,",,,,
3322,Malek,Ignaz,,,,,Beschreibung der vom Gefertigten gemachten Verbesserung in der Construction der Dippelböden,,Wien,,1842,20.08.1842
"",,,,,,,,"Dübeln, Decke",,,,
"",,,,,,,Beschreibung der neu erfundenen Verbesserung in der Construction der Schafwoll-,,,,,
3323,Bracegirdle,Thomas,Offermann,Karl,Offermann,Johann Heinrich,,"Schafwolle, Vorbereitungsmaschine",Brünn,,1842,20.10.1842
"",,,,,,,Vorspinnmaschine,,,,,
"",,,,,,,Beschreibung verschiedener Verbesserungen an den unter dem Nahmen Doubleespeeder oder,,,,,
"",Escher -,,,,,,,"Zwirnscheibe, Schiebwerk,",,,,
3324,,Gustav  Albert v.,,,,,Tuberowing Maschine bekannten und unterm 01.07.1830 privil. Maschinen zum bereiten oder,,Zürich,,1833,11.05.1833
"",Felsenhof,,,,,,,"Tubenträger, Vorbereitungsmaschine",,,,
"",,,,,,,"vorspinnen, faseriger Substanzen, wie Baumwolle, Hanf, Flachs, Seide etc.",,,,,
"",,,,,,,"Beschreibung einer ... Erfindung, ...: daß die Alt- und neuen Gewehre ... mittelst einem ...",,,,,
3325,Contriner,Joseph,Contriner,Leopold,,,,"Gewehr, Zündhütchen, Patrone",Wien,,1839,25.06.1839
"",,,,,,,Zündapparate und einem besonderen neuen Art Patronen ... [laden],,,,,
"",,,,,,,"Descrizione dell'invenzione, che ... consiste in sostanza in una Carozzaa Leve, la quale deve","Eisbenbahnwagen, Getriebe,",,,,
3326,Perini,Francesco,,,,,,,Venezia,,1842,22.06.1842
"",,,,,,,"percorrere sulla Strada Ferrata dieci, 15, ed anche 20 Milia all'ora, con l'opera degli Uomini",Lokomotive,,,,
"",,Georg Ludwig,,,,,"Beschreibung der ... Erfindung eines Brücken-Construktions-Systems, ..., große räume zu",,,,,
3327,Laves,,,,,,,"Holzbau, Brücke,Träger, Fachwerk",Karlsbad,,1838,20.08.1838
"",,Friedrich v.,,,,,"überspannen ohne der Wiederlager zu bedürfen, ...",,,,,
3328,Rietsch,Franz G.,,,,,Plan einer neu erfundenen Malzdarre ...,"Malzdörre, Trockenapparat, Luftmalz",Königsaal,,1834,01.05.1834
3329,Kauffmann,Karl,,,,,Beschreibung des neu verbesserten Oxydators,Lampe,Wien,,1843,14.03.1843
