PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Knöpfe zu fassen,,,,,
4748,Bareis,Jakob Friedrich,,,,,Beschreibung der ... neu verbesserten Pumpen,Pumpe,Wien,,1846,12.06.1846
"",,,,,,,"Beschreibung: Abfälle von Holz, Rinde, Knoppern, Wurzeln, Samen, Kohlen, aller Art ... durch",,,,,
4749,Handwerk,Karl,,,,,,Brikett,Wien,,1847,17.07.1847
"",,,,,,,"Vermengen mit Theer, Wasser oder Oelsalz, und pressen in formen als Brennmaterial ...",,,,,
"",,,,,,,"Beschreibung einer Erfindung, gewöhnliches Papier derart zu präparieren, daß es von","Wachspapier, Imprägnierung/Papier,",,,,
4750,Egloff,Ernest Elisaeus,,,,,,,Wien,,1847,31.07.1847
"",,,,,,,"Manufakturdruckereien den Dienst der Wachsleinwand und ordinären Papiere ... versieht, ...",Wachstuchersatz,,,,
4751,Stadler,Franz,,,,,Zeichnung und Beschreibung zur Verbesserung der Lastwägen,Wagen,Wien,,1847,16.08.1847
"",,,,,,,Beschreibung der Erfindung ... mittelst Galvanoplastik alle wie immer Nahmen habende Gutta,,,,,
4752,Miercinsky,Thaddaeus,,,,,,"Guttapercha, Reliefdruck",Wien,,1847,30.08.1847
"",,,,,,,"Percha Gegenstände zu erzeugen, ...",,,,,
"",,,,,,,,"Papiermaché, Kartonagen,",,,,
4754,Maya,Samuel de,,,,,Beschreibung der Spiegel Dosen,,Wien,,1846,09.09.1846
"",,,,,,,,Taschenspiegel,,,,
"",,,,,,,"Beschreibung der Bereitung und Anwendung eines Produckts, welches zum Kalfatern der Schiffe",,,,,
4755,Colleville,Adolph Desire de,,,,,"und überhaupt zum Anstreichen und Firnissen aller Gegenstände dient, die eines Firnisses","Teer, Anstrich, Feuchtigkeitsschutz",Wien,,1843,13.04.1843
"",,,,,,,bedürfen und gegen oxidirende Einwirkungen von Feuchtigkeit und Luft geschützt zu sein,,,,,
4756,Mendelssohn,C.F.N.,,,,,[Beschreibung] Alkoholometrisches Ebullioskop,Alkoholmeter,Wien,,1845,01.07.1845
"",,,,,,,Beschreibung unseres verbesserten zweischäftigen mechanischen Webstuhles mit neuer,,,,,
4757,Goetze,August Ludwig,,,,,,Webstuhl,Chemnitz,,1843,15.07.1843
"",,,,,,,Bewegung der Lade durch eine Scheibe mit Nuth ...,,,,,
"",,,,,,,"Beschreibung des Verfahrens zur Erfindung, kalk- oder salzhältige Wasser zu verhindern, beim",,,,,
"",,,,,,,,"Ammoniak, Salzsaures,",,,,
4758,Cousins,Thomas,,,,,"Kochen einen Niederschlag zu bilden, wodurch die für Dampfkessel so nachtheilige Kruste erzeugt",,Wien,,1845,29.04.1845
"",,,,,,,,Kesselsteinmittel,,,,
"",,,,,,,"wird, ...",,,,,
"",,,,,,,Beschreibung der beyliegenden Zeichnung des gemeinnützigen Zimmerboden-Reinigungs-,,,,,
4759,Hoffinger,Vinzenz,,,,,,"Fußbodenbürste, Parkettbodenbürste",Wien,,1846,01.07.1846
"",,,,,,,Apparates,,,,,
4760,Gilg,Samuel,,,,,Beschreibung der Handschuhschliessen,"Handschuh, Schließe",Wien,,1846,16.10.1846
"",,,,,,,Beschreibung und Zeichnungen der Maschinenfabrik von Hagen und Baehrens in Cöln am Rhein-,,,,,
"",,,,,,,,"Dampfmaschine, Lokomotive,",,,,
4761,Baehrens,,Hagen,,,,"neuer Constructionen an Dampfmaschinen, daß sie rotirend einfach oder doppelwirkend bei",,Köln,,1847,12.05.1847
"",,,,,,,,Drehkolben,,,,
"",,,,,,,"Locomotiven oder Dampfschiffen, verwendbar sind",,,,,
4762,Simmich,Franz,,,,,Beschreibung der Erzeugung der neu erfundenen resp. verbesserten Hütte ...,"Filz, Hut",Wien,,1847,12.10.1847
4764,Fleisch,Franz,,,,,Beschreibung der ... erfundenen und verbesserten rotirenden Dampfmaschine,Dampfmaschine,Wien,,1842,21.07.1842
