PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der Behandlung zur Erfindung aus gestochenen Kupferstichplatten, wie auch aus",,,,,
"",,,,,,,"Abdrücken von Kupfer und Stahlplatten, ganz neue Druckplatten von Zinn oder Kupfer im",,,,,
1404,Hoefel,Blasius,,,,,,"Druckplatte, Autotypie",Wr.Neustadt,,1832,18.12.1832
"",,,,,,,"gleichen, oder verkleinerten und vergrößerten Maßstabe von beliebigem Formathe zu verfertigen,",,,,,
"",,,,,,,wie auch die anwendung dieses Verfahrens auf runde Körper,,,,,
1405,Zang,Franz,,,,,"Versiegelte Beschreibung ... auf meine neu erfundene Oehllampe, ...",Lampe,Wien,,1836,19.07.1836
1406,Hueber,Franz Anton,,,,,Beschreibung der Manipulation der heute nachgesuchten Patent-Beinknöpfe,"Knopf, Dessin",Absam,,1836,01.03.1836
"",,,,,,,"Neue Erfindung: Die Filzhüte zu peitzen, und durch das Verfahren der Peitze den Hüten",,,,,
1407,Butscheck,Bernard,,,,,,"Hut, Färben/Hut, Schwarz",Brünn,,1833,03.12.1833
"",,,,,,,"dauerhafte, schöne und glanzhältige Schwärze zu geben",,,,,
"",,,,,,,"Recepte meines Geheimnisses meiner neuen Verbesserung, aller Gattungen Leb- oder",,,,,
1408,Fischer,Friedrich,,,,,"Pfefferküchler Waare, braun wie auch weis, in allen Formen und Gestalten, und einen sehr guten","Lebkuchen, Met",Wien,,1826,19.08.1826
"",,,,,,,"Meth zu verfertigen, ...",,,,,
"",,,,,,,Mechanismus auf die Vervollkommnung und Verbesserung in der Sonn- und Regenschirm,,,,,
1409,Winkelmann,Nikolaus,,,,,,"Sonnenschirm, Regenschirm",Wien,,1836,24.06.1836
"",,,,,,,"Fabrikation, ...",,,,,
"",,,,,,,Descrizione di un nuovo metodo per trasportare qualsiasi incisione in rame nelle stoviglie di,,,,,
1410,Alvera,Andrea,Perottini,Giovanni,,,,"Tonwaren, Abziehbild",Vicenza,,1835,30.06.1835
"",,,,,,,qualunque forma e grandezza [Kupferstiche auf Töpferwaren übertragen],,,,,
"",,,,,,,Beschreibung der Entdeckung: Alle was nur immer für Nahmen habende Kunstgegenstände in alle,,,,,
"",,,,,,,"und zugleich mehreren Farben, auf oder mit aufgetragenem Gold, Silber oder Lack, auf allen",,,,,
1411,Dobinger,Johann,Gallaseck,Georg,,,,Reliefdruck,Wien,,1835,28.02.1835
"",,,,,,,"Papiersorten, Stoffen, sowie auch auf Leder, Holz etc. heutrelief und Pasrelief erzeugt werden, als",,,,,
"",,,,,,,Portefeuillies und Umschläge,,,,,
1412,Wagner,Anton,,,,,Beschreibung zur Verfertigung des Köllnerwassers,Parfüm,Wien,,1829,22.12.1829
1413,Wagner,Anton,,,,,Beschreibung der Zündhölzchen-Massa,Zündholz,Wien,,1830,05.02.1830
"",,,,,,,"Zeigen hiemit ...: eine Verbesserung an der SchawlsAusschneidmaschine erfunden zu haben, ...,",,,,,
"",,,,,,,"daß a) alle Gattungen Tuch darauf geschoren und alle Arten Schawls ausgeschnitten werden, b)",,,,,
1414,Hepp,Friedrich,Stribel,Eduard,,,,"Tuchschere, Schal",Wien,,1836,05.08.1836
"",,,,,,,"daß dies mit Zeit, und c) Kostenersparung, d) mit Sicherheit der Maschine gegen Löcher",,,,,
"",,,,,,,einschneiden und e) mit dem Vortheil jeder ... Bewegkraft geschehen kann,,,,,
"",,,,,,,,"Seidenhaspel, Spulmaschine,",,,,
1415,Gattinoni,Antonio,,,,,Spiegazione del disegno di un nuovo aspo per incannare la Seta [Haspel zum Aufspulen der Seide],,Milano,,1836,06.04.1836
"",,,,,,,,Seidenkokon,,,,
1416,Nolze,Sidon,,,,,Die Erfindung der Verbesserung der Meerschaum-Tabakspfeifen ...,Tabakspfeife,Wien,,1834,29.01.1834
"",,,,,,,"Beschreibung einer ... neue Erfindung von Luftheitz Oefen, von Eisenblech wie auch von Gußeisen",,,,,
1417,Schildt,Ernst Wilhelm,,,,,,Ofen,Wien,,1835,28.10.1835
"",,,,,,,...,,,,,
"",,,,,,,"... hat ... sein ... Anbringen ... überreicht, nach welchem angeblich das bisher in Dampfbrand-",,,,,
"",,,,,,,"Weinbrennereyen unbenützte Innere der Dampfkessel benützt, und hiedurch mittels seiner","Branntwein, Essig,",,,,
1418,Hueber,Franz,,,,,,,Wien,,1821,05.02.1821
"",,,,,,,"Vorrichtung ... das doppelte Quantum Kartofeln oder Getreide auf Brandwein, und der Nachlauf","Dampfkessel,Destillierapparat",,,,
"",,,,,,,auf Essig zu verarbeiten in Stande ist; ...,,,,,
1419,Toepper,Andreas,,,,,Beschreibung des [Blech]-Walzwerkes,Walzwerk,Wien,,1821,24.02.1821
1420,Bauer,Joseph,,,,,"Beschreibung der ... Verbesserten von wachsplattirten Unschlittkerzen, ...","Unschlitt, Kerze, Wachs",Wien,,1821,15.03.1821
"",,,,,,,"Descrizione delle invenzioni, e dei miglioramenti relativi al metodo di filare i bozzoli col vapore, ...",,,,,
1421,Bruni,Agostino,Bruni,Giovanni,,,,"Seidenkokon, Seidenhaspel",Como,,1821,03.06.1821
"",,,,,,,[Maschine zum Abhaspeln der Seidenkokons],,,,,
