PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Beschreibung eines neuen Verfahrens zur conservirung des Holzes und anderer vegetabilischer,,,,,
5748,Chevremont,Lambert Joseph,,,,,,"Holz, Imprägnierapparat",Wien,,1847,24.03.1847
"",,,,,,,"Stoffe vermittelst chemischer Präparation, und der dazu erforderlichen Apparate",,,,,
"",,,,,,,"Beschreibung der Entdeckung eines Apparates, Kapsulirer genannt, und geeignet ist, jede Gattung",,,,,
5749,Lavalle,Johann,Thevenot,Carl Honorius,,,,Konservierung,Wien,,1847,04.05.1847
"",,,,,,,von Substanzen zu Kapseln,,,,,
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, welche ... in einem Apparate, Lärm-Schwimmer",,,,,
5750,Lethuillier,Paul Ferdinand,,,,,"oder Warnungspfeifen genannt, zur Anwendung auf jede Gattung von stabilen, oder anderer",Dampfpfeife,Wien,,1849,05.06.1849
"",,,,,,,"Dampfkesseln, sonach bei Eisenbahnen und Dampfschiffen, besteht",,,,,
5751,Schlesinger,Salomon,,,,,"Beschreibung der verbeßerten Cilinder- u. Buchdrucker Schnellpresse, mit zwey Druckcilinder",Schnelldruckpresse,Mailand,,1850,07.02.1850
"",,,,,,,"Beschreibung der ... Erfindung, welche ... in einer Verbesserung des Verfahrens bestehet, eine",,,,,
"",,,,,,,,"Einschmelzung, Glas-Metall-",,,,
5752,Clinton,Thomas Georg,,,,,Verbindung ... oder metallische Zusammenfügung ... zwischen dem Eisen und dem Glase - oder,,Wien,,1850,23.05.1850
"",,,,,,,,"Verschmelzung, Pressen, Preßglas",,,,
"",,,,,,,"anderer verglaster Producte - zu bewirken, ...",,,,,
"",Berchtold-,,,,,,,,,,,
5753,,Karl Graf v.,Hoffmann,Joseph,,,Beschreibung der Berglocomotive ...,Gebirgslokomotive,Wien,,1851,11.06.1851
"",Ungerschuetz,,,,,,,,,,,
5754,Dietz,Johann,,,,,"Substanze & Manipulation zur Erzeugung auf Filzhüte unter dem Namen Filzsteifhüte, ...","Hut, Wasserdichter, Steifung",Eberswang,,1851,23.06.1851
"",,,,,,,Beschreibung der ... Methode aus Eisenblech einen vortrefflichen Eisen-Stahl zur Verfertigung von,"Stahl, Zementieren, Knochen,",,,,
5755,Fraenzl,Johann Heinrich,,,,,,,Wien,,1851,13.07.1851
"",,,,,,,"Rammen aller Art zu erfinden, ...",Feuerung,,,,
5756,Syrrenberg,Heinrich August,,,,,"Beschreibung der neu erfundenen Maschine zum Schneiden der Seife, ...","Seife, Schneidemesser",Wien,,1851,20.05.1851
"",,,,,,,,"Dampfmaschine, Drehkolben,",,,,
5757,Fletcher,Matthew,,,,,... Erklärung der Rotirenden Dampfmaschine,,Wien,,1842,03.02.1842
"",,,,,,,,Schiffsantrieb,,,,
"",,,,,,,,,"Libiegitz, Kreis",,,
5758,Horsky,Franz,,,,,Beschreibung des Horsky'schen Erdaepfelcultivators,Kultivator,,,1850,01.01.1850
"",,,,,,,,,Pilsen,,,
"",,,,,,,,"Dampfmaschine, Adbampf,",Karlshütte bei,,,
5759,Hansen,Hans Friedrich,Holler,Markus Hartwig,Hansen,Johann Friedrich,Bauriß nebst Beschreibung der Hansenischen Maschine,,,,1848,07.09.1848
"",,,,,,,,Vakuumapparat,Rendsburg,,,
5760,Starke,Christoph,,,,,Beschreibung und Theorie des Planimeters,Planimeter,Wien,,1849,08.10.1849
"",,,,,,,Beschreibung der ... Verbesserung von Herrn Dupasquier in Lion erfundenen elastischen Spiral-,,,,,
5762,Bleiweiss,Joseph,,,,,,Spiralfeder,Wien,,1851,27.09.1851
"",,,,,,,Stahlfedern,,,,,
"",,,,,,,,"Wasserkraftmaschine, Perpetuum",,,,
5763,Gandlmeyer,Anton,,,,,Beschreibung meiner Kraft-Maschine,,Gmunden,,1851,04.03.1851
"",,,,,,,,mobile,,,,
