PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
5604,Landriani,Carlo Antonio,,,,,,Käse,Milano,,1846,10.11.1846
"",,,,,,,di Grana ...[Fettkäse],,,,,
"",,,,,,,Descrizione di un barca celere ... mediante un congegno d'ingranaggio ed una spira ... [Barke mit,,,,,
5605,Doll,Angelo,,,,,,"Boot, Schiffsschraube",Como,,1846,20.11.1846
"",,,,,,,Zahnradgetriebe und einer Schraube],,,,,
5606,Wulterin,Johann,,,,,"Beschreibung der ... neu erfundenen Soda-Glanzseife, auch Glanzwaschseife genannt",Seife,Prag,,1847,09.12.1847
5607,Grzybowski,Vitalis,,,,,Indigo-Papier,"Indigopapier, Waschblau",Prag,,1848,07.11.1848
5608,Loosey,Karl [F.],,,,,Verbesserungen an GasMessern,Gasmesser,Wien,,1846,04.11.1846
"",,,,,,,"Beschreibung sammt Zeichnung einer neuen Erfindung, welche besteht: 1.) in der Anordnung und",,,,,
5609,Juettner,Joseph,,,,,,"Mühle, Siebwerk, Mehl, Kleie",Wien,,1847,19.04.1847
"",,,,,,,Construction einer Maschine zur Absonderung des Kernmehles von der Kleie; ...,,,,,
"",,,,,,,,"Flachsdörre, Hanfdörre,",,,,
"",,,,,,,Beschreibung sammt Zeichnungen neuer Erfindungen und Verbesserungen in der Zubereitung des,"Schwingmaschine,",,,,
5610,Juettner,Joseph,,,,,,,Wien,,1847,19.04.1847
"",,,,,,,Flachses und Hanfes ...,"Flachshechelmaschine,",,,,
"",,,,,,,,Hanfhechelmaschine,,,,
"",,,,,,,"Beschreibung einer neuen Erfindung, welche besteht: 1.) ... die schnelle Bewegung der",,,,,
"",,,,,,,,"Eisenbahnwagen, Kupplung, Bremse,",,,,
5611,Juettner,Joseph,,,,,Eisenbahnwagen-Trains durch Reibung entweder an den Rädern oder Achsen oder beiden zugleich,,Wien,,1847,24.12.1847
"",,,,,,,,Federung/Wagen,,,,
"",,,,,,,zu hemmen ... 2.) in ... Verbindungsketten und 3.) in ... Federn ...,,,,,
"",,,,,,,"Beschreibung von drei Vorrichtungen, durch deren Anwendung der Verkehr auf Eisenbahnen",,,,,
"",Freisauff -,,,,,,wesentlich befördert wird. Die erste ... ermöglicht die Befahrung ... bis zu einer Steigung von 1:25;,"Bergbahn, Steigung, Kupplung,",,,,
5612,,Felix v.,,,,,,,Wien,,1846,16.05.1846
"",Neudegg,,,,,,die zweite dient ... thalwärts befahren zu können; die dritte bezweckt eine so schnelle Räumung ...,"Bremse, Schneepflug",,,,
"",,,,,,,von den ... Schneemassen ...,,,,,
"",,,,,,,Privilegiums-Beschreibung auf Verbesserung ... einen geschlossenen Wagen währen der Fahrt ...,,,,,
5613,Fritz,Georg,,,,,,Wagen,Wien,,1850,04.03.1850
"",,,,,,,binnen fünf Minuten in eine offene Kalesche und wieder in geschlossenen Zustand zu verwandeln,,,,,
"",,,,,,,,"Schafwolle, Krempeln,",,,,
5614,Loosey,Karl F.,,,,,"Verbesserungen im Vorrichten, Kämmen und Hecheln von faserigen Substanzen",,Wien,,1850,01.05.1850
"",,,,,,,,Flachshechelmaschine,,,,
5615,Riessner,Karl,,,,,Erklärung künstliche[r] Federstücke oder Gebisse ...,Gebiß/künstliches,Wien,,1850,14.09.1850
"",,,,,,,"Beschreibung der ... Erfindung eine neuen Verfahrens, wodurch alle aus Holz oder Papiermaschee","Holz, Papiermasché, Galanterie,",,,,
5616,Neumann,Benedikt,,,,,,,Wien,,1851,21.01.1851
"",,,,,,,"gemachten Galanterie und Luxusartikel, dem Porzellan ähnlich hergestellt werden können",Lackieren,,,,
"",,,,,,,Descrizione del metodo ... per estrare dal Nitrato di Soda il Nitrato di potassa servibile per la,,,,,
"",,,,,,,,"Natron, Salpetersaures, Extraktion,",,,,
5617,Campini,Stefano,,,,,fabbricazione della polvere [Aus salpetersaurer Soda für die Pulvererzeugung den Salpeter,,Milano,,1846,25.10.1846
"",,,,,,,,Salpeter,,,,
"",,,,,,,extrahieren],,,,,
5618,Haring,Joseph Karl,,,,,Oeconomieseifenfabrication,Seife,Salzburg,,1845,23.08.1845
5619,Zuppinger,Walter,,,,,Patentzeichnung nebst Beschreibung des Tangentialrades ...,Wasserturbine,Zürich,,1846,26.08.1846
5620,Laforest,Alexander,,,,,Beschreibung und Zeichnung einer neuen Erfindung in der Handschuhfabrikation ...,"Handschuh, Maßnehmen, Zuschneiden",Wien,,1848,01.02.1848
"",,,,,,,"Specification eines neuen Verfahrens, um scharf abgegrenzte und mehrfarbige Siegelabdrücke",,,,,
5621,Orth,Louis v.,,,,,,Siegelapparat,Wien,,1849,27.01.1849
"",,,,,,,darzustellen,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung in der Entfuselung des gewöhnlichen Branntweingeistes,",,,,,
5622,Waegner,J.N.,,,,,,"Branntwein, Entfuselung",Wien,,1850,14.11.1850
"",,,,,,,wodurch derselbe dem ausländischen französischen Weingeist gleich kommt,,,,,
"",,,,,,,"Appareil de la Cie Luois Cherrier. Machine Frederic perfectionnee, (Vidange-onodore). Sortant des",,,,,
5623,Baronnet,Stephan Johann,Cherrier,Louis,,,,"Senkgrube, Bagger",Wien,,1845,14.10.1845
"",,,,,,,"ateliers de Mm. Rouant, Gegoat et Cie",,,,,
"",,,,,,,Beschreibung von Verbesserungen in der Bereitung ätzender und kohlensaurer Soda aus,"Kochsalz, Soda/Kaustische,",,,,
5624,Roediger,Friedrich,,,,,,,Wien,,1851,03.06.1851
"",,,,,,,gemeinem Salz,Natriumkarbonat,,,,
