PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,zweckmässigen technischen mechanischen Behandlung ... von Allen was nicht Gumi ist zu,,,,,
"",,,,,,,"befreyen und zu veredeln, ...",,,,,
1823,Pergamenter,Salomon,,,,,Beschreibung der vom Gefertigten neu verbesserten Spielkarten-Manufaktur,Spielkarte,Wien,,1830,13.09.1830
1824,Michl,Joseph,,,,,Beschreibung einer sehr verbesserten Stadt-BeleuchtungsLaterne mit Argantischen Lampen,"Straßenbeleuchtung, Lampe",Villach,,1830,28.07.1830
"",,,,,,,"Beschreibung einer neuen Art Throssel Spinnmaschine, welche sowohl die Drehung als auch die",,,,,
"",,Johann Baptist,,,,,,,,,,
1825,Puthon,,Puthon,Karl Frh.v.,,,"Aufwicklung des Fadens auf eine neue Art bewerkstelligt, und viel schneller getrieben werden",Spinnmaschine,Teesdorf,,1830,09.09.1830
"",,Frh.v.,,,,,,,,,,
"",,,,,,,"kann als alle bisherigen, ...",,,,,
"",,,,,,,Beschreibung der Verfertigung des chemischen Wassers zur Reinigung goldener u. vergoldeter,,,,,
1826,Dauman,Franz,,,,,,"Gold, Scheuermittel",Wien,,1830,17.09.1830
"",,,,,,,Gegenstände,,,,,
1827,Jurski,Ignaz,,,,,Beschreibung ... meiner Sparherde ...,Kochherd,Wien,,1830,09.09.1830
"",,,,,,,"Genaue Beschreibung der Bestandtheile eines neu entdekten Hutfilzes, einer neuen Art, resp.: des",,,,,
1828,Floeck,Anton,Floeck,Johann,,,,"Filz, Hut",Wien,,1830,06.10.1830
"",,,,,,,"verbesserten Aufziehens des Seidenfelbers auf Filzhüte, und der Auflösung des Gumi Elastikum",,,,,
1829,Pergamenter,Salomon,,,,,"Beschreibung der ... erfundenen Preßspäne, ...",Preßspan,Wien,,1830,16.08.1830
"",,,,,,,,"Kleidung, Schneiderei, Zuschneiden,",,,,
1830,Lux,Karl,,,,,"Beschreibung üder die Verfertigung der elastischen Putz- und Negligee Kleider und Oberröcke, ...",,Wien,,1830,19.10.1830
"",,,,,,,,Gummiband,,,,
