PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Roheisen, sogenannte Waldeisen, auf einmahlige Zerren in geschmeidiges Eisen zu verarbeiten",,Spittal/Kärnten,,,
2627,Haussner,Philipp,,,,,Beschreibng des Menschenlocomotivs,"Wagen, Getriebe, Lokomotive",Wien,,1840,28.02.1840
2628,Wolffsohn,Sigmund,,,,,Gebrauchs-Anweisung zur Anwendung der Feuerlöschkränze mit ihrer eisenblechen Vorrichtung,Feuerlöschmittel,Wien,,1838,27.10.1838
2629,Foest,Karl,,,,,Beschreibung der vom Gefertigten neu zu verfertigenden Messing-Frauen-Biegeleisen,Bügeleisen,Wien,,1839,09.09.1839
"",,,,,,,,"Baumwolle, Schafwolle, Flachs, Hanf,",,,,
"",,,,,,,"Beschreibung der Verbesserungen in den Maschinen zum Emechiren, Spinnen und Doubliren der",,,,,
2630,Hazen,N. Wenzel,,,,,,"Spinnmaschine, Doubliermaschine,",Wien,,1839,31.03.1839
"",,,,,,,"Baumwolle, Wolle, Seide, des Flachses, Hanfes und ähnlicher Faserstoffe",,,,,
"",,,,,,,,Emechieren,,,,
2631,Schulz,Florian,,,,,Beschreibung der Verbesserung elastischer Polster aller Art,"Sitzpolster, Matratze",Wien,,1840,08.08.1840
"",,,,,,,"... zeigt ... an, eine Erfindung und Verbesserung in Erzeugung der Haartouren und Loken gemacht",,,,,
2632,Tomick,Joseph,,,,,,"Perücke, Frisieren, Haar/Falsches",Wien,,1839,10.04.1839
"",,,,,,,"zu haben, ...",,,,,
"",,,,,,,"Beschreibung ..., eine ganz neue Erfindung und Verbesserung der Blaßbalkharmoniken gemacht zu",,,,,
2633,Klein,Johann,,,,,,Ziehharmonika,Wien,,1839,28.02.1839
"",,,,,,,"haben, ...",,,,,
"",,,,,,,Beschreibung. Meine neue Erfündung besteht in der Erzeugung eines in allen Farben u. Form,"Siegellack/Transparenter,",,,,
2634,Pollak,Aaron,,,,,,,Wien,,1839,20.08.1839
"",,,,,,,vollkommenen durchsichtigen Siegellak von mir Transparent-Wiener-Damenlak genannt,Färben/Siegellack,,,,
2635,Cuvier,Martin,Lorenz,Michael,Sauther,Franz Paul,Neue Metallvergoldung. Braune Rauch Bronze.,"Vergolden, Bronzieren",Wien,,1839,04.11.1839
2636,Weinmeister,Joseph Seraphin,,,,,"Beschreibung der ... gemachten Verbesserung der Sensenproduction, ...","Eisenfrischen, Stahl, Sense",Leoben,,1838,22.02.1838
"",,,,,,,Beschreibung der ... neuen Erfindung ...: 1. daß derselbe für Dampfmaschinen zur Betreibung von,,,,,
"",,,,,,,"Fabricken, Dampfschiffen, Dampfwagen etc. so wie für Pumpen und andere Maschinerie eine ...",,,,,
"",,,,,,,"erfundene Bewegeung anwendet, um die geradlienige Bewegung in die kreisförmige zu",,,,,
"",,,,,,,,"Dampfmaschine, Getriebe,",,,,
2637,Tischbein,Peter Ludwig,,,,,übertragen ... 2. ... neue ... Metalröhrenflaschen zur Erzeugung des Dampfes in Dampfkesseln,,Wien,,1837,20.09.1837
"",,,,,,,,"Umsteuerung, Schieber",,,,
"",,,,,,,"anwendet ... 3. einen Dampf-Hahn anwendet, um ... die ... vor- u. rückgängige Bewegung der",,,,,
"",,,,,,,"Dampfmaschinen zu bewirken, welche Vorrichtung zugleich genügt, um die Maschine in",,,,,
"",,,,,,,"Bewegung zu setzen, oder stille zu stellen",,,,,
