PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung einer neu erfundenen Art, Siegelringe, wie auch Ohrgehänge, Braceletss und",,,,,
"",,,,,,,Brochen von beliebigen Desseins ohne Gravirung und mit geringen Kosten dergestalt zu,"Siegelring, Ohrringe, Armband,",,,,
2922,Hueber,Johann,,,,,,,Wien,,1841,07.06.1841
"",,,,,,,"verfertigen, daß dieselben mit leichter Mühe und wenig Kosten und ohne Nachtheil des Ringes,",Brosche,,,,
"",,,,,,,Ohrgehänges etc. oder sonstigen Gegenstandes verändert werden können,,,,,
"",,,,,,,Beschreibung der ... Erfindung und Verbesserung in Erzeugung von Damen-Armbändern ... und,,,,,
2923,Martin,Peter,,,,,"Leibbinden von Gold, Silber und Bronce in verschiedenen Formen, mit oder ohne Edelstein, Perlen","Armband, Leibbinde",Wien,,1841,08.04.1841
"",,,,,,,"... besetzt, glatt oder gravirt jedoch elastisch",,,,,
"",,,,,,,"Beschreibung und Zeichnung einer Presse, womit man mittelst Wasserdämpfen statt der",,,,,
2924,Metzner,Wilhelm,,,,,"bisherigen gewöhnlichen erhitzten Eisenplatten Schildkrot, Horn, Klauen und Pferdehufe preßen","Hornbearbeitung, Presse",Wien,,1839,13.08.1839
"",,,,,,,kann,,,,,
2925,Oettel,Joseph,,,,,Genaue Beschreibung meiner Erfindung der beweglichen Eisenbahn; ...,"Raupenfahrzeug, Wagen",Bozen,,1836,05.09.1836
2926,Schmid,Heinrich Daniel,,,,,"Beschreibung der zusammenlegbaren eisernen Bettstellen, Canapees und Lehnstühle","Bett, Diwan, Lehnstuhl",Wien,,1837,26.04.1837
"",,,,,,,"Privilegiums-Beschreibung ...: Mittelst verdichteter, in Röhren oder Kanälen fortgeleiteter, und am",,,,,
2927,Wrzolik,Emanuel,,,,,"Ende nach Art des Dampfes wirkender, athmosphärischer Luft, was immer für eine Kraft zu",Druckluft,Wien,,1840,28.02.1840
"",,,,,,,"übertragen, ...",,,,,
"",,,,,,,"Beschreibung über die ... an den argandischen Lampen und Lustern gemachten Verbesserungen,",,,,,
2928,Walk,Mathias,,,,,,"Lampe, Luster",Wien,,1841,04.03.1841
"",,,,,,,...,,,,,
"",,,,,,,"Beschreibung der ... Erfindung von Resonanzböden zu Klavieren und anderen Musikinstrumenten,",,,,,
2929,Bienert,Franz,,,,,"aus Fichtenholze der fürstl. schwarzenberg'schen Herrschaft Stubenbacher Urwaldungen, welche",Resonanzboden,Ober-Kreibitz,,1832,22.03.1832
"",,,,,,,sowohl in das Inn- als fernere Ausland verführt werden,,,,,
2930,Adler,Wenzel,,,,,Beschreibung des von mir erfundenen Locomotives,"Wagen, Getriebe",Wien,,1838,18.06.1838
"",,,,,,,"Neue Erfindung eines Apparates, mittelst Erhitzung des Dampfes, alle zum Pressen bestimmten",,,,,
2931,Morawetz,Karl,,,,,,Tuchpresse,Wien,,1839,10.12.1839
"",,,,,,,"Stoffe eine sogenannte Heißpresse erhalten, ...",,,,,
"",,,,,,,"... zeigt an ein ganz neues System der Stearinsäure Heißpressung entdeckt zu haben, ... Diese",,,,,
2932,Mareda,W.F.,& Sohn,,,,"dadurch gewonnen Stearinsäure wird auf Kerzen verwendet, welche im Handel unter dem Namen","Stearinsäure, Pressen, Kerze",Wien,,1840,17.01.1840
"",,,,,,,Österreichs Apollo Kerzen verkauft werden ...,,,,,
"",,,,,,,"Beschreibung meines neuen Verfahrens zur Darstellung einer Art Coak, Theer und des Theeröles","Braunkohle, Trockene Destillation,",Kulm bei,,,
2933,Westphalen,Josef Graf v.,,,,,,,,,1840,09.11.1840
"",,,,,,,und Asphalts aus Braunkohlen,"Koks, Teer, Teeröl, Asphalt",Teplitz/Böhmen,,,
"",,,,,,,"Uiber die Erfindung der Federharmonika, eines Tasteninstruments nach der Spielweise des Piano",,,,,
2934,Schoen,Johann,,,,,,"Federharmonika, Metallspiel",Prag,,1841,02.02.1841
"",,,,,,,Forte,,,,,
"",,,,,,,Die Erneuerung oder Verbesserung der jetzt zu privilegirenden [Seidenzeugmacher Maschinen-,,,,,
2935,Langner,Anton,,,,,,"Seide, Webstuhl",Wien,,1840,11.05.1840
"",,,,,,,]Stuhls ...,,,,,
