PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,u .frz.],,,,,
"",,,,,,,"Beschreibung der von N.E. Dumesnil, Seifenfabrikanten in Rouen, ... gemachten neuen Erfindung,",,,,,
4909,Dumesnil,Nicolaus Etienne,,,,,"..., daß: man dem gewöhnlichen Unschlitte im ursprünglichen Zustande eine gewiße Quantitäte","Unschlitt, Harz, Kerze",Wien,,1845,13.11.1845
"",,,,,,,"harziger Stoffe beimengt, ... [Text dt.u.frz.]",,,,,
"",,Paul Emile Charles,,,,,"Beschreibung und Zeichnung der von Paul Emile Charles Hippolyte Seignot, Hausbesitzer in Paris,",,,,,
4910,Seignot,,,,,,,Pumpe,Wien,,1845,07.11.1845
"",,Hippolyte,,,,,"... gemachten neuen Erfindung, ..., daß: Eine hydraulisch Pumpe, ... [Text dt.u.frz.]",,,,,
"",,,,,,,"Beschreibung der von Marie Antoin Grassal in Paris gemachten ... Erfindung ..., welche von diesem",,,,,
"",,,,,,,,"Siphonflasche, Sodawasser,",,,,
"",,,,,,,"an Nicolaus Tessier, Proprietär zu Paris ... für die k.k.öst. Erbstaaten abgetreten wurde, ..., Mittelst",,,,,
4911,Grassal,Marie Antoin,,,,,,"Abfüllapparat/Sodawasser,",Wien,,1844,30.07.1844
"",,,,,,,"eines neuen Systems Gefäße & Bouteillen zu construiren, um gashaltige Flüssigkeiten ... zu füllen",,,,,
"",,,,,,,,Flaschenverschluß,,,,
"",,,,,,,... [Text dt.u.frz.],,,,,
"",,,,,,,"Beschreibung einer von Jean Constant Petyt, zu Paris, erfundenen neuen mechanischen",,,,,
4912,Petyt,Jean Constant,,,,,,"Letter, Presse, Stanze",Wien,,1846,17.07.1846
"",,,,,,,Vorrichtung zur Erzeugung von typographischen Lettern auf kaltem Wege [Text dt.u.frz.],,,,,
"",,,,,,,Beschreibung der von Emanuel Napoleon Davaine zu Lille in Frankreich erfundenen neuen,,,,,
4913,Davaine,Emanuel Napoleon,,,,,,Förderschnecke,Wien,,1846,17.07.1846
"",,,,,,,Constructionsart der archimedischen Schraube [Text dr. u. frz.],,,,,
"",,,,,,,"Beschreibung eines von Martin Tramoy, zu Eltay in Frankreich, erfundenen Apparates, genannt",,,,,
4914,Tramoy,Martin,,,,,,Mühlstein,Wien,,1846,17.07.1846
"",,,,,,,"""Mühlstein mit festem Widerlager und mit Luftdrückern"" [Text dt.u.frz.]",,,,,
"",,,,,,,"Memoire descriptif d'un perfectionement a l'invention de l'Hydrogène liquide, ... [Flüssiger",,,,,
4915,Caccia,Emmanuel Comte,,,,,,"Trockene Destillation, Leuchtstoff",Paris,,1842,02.12.1842
"",,,,,,,Leuchtstoff],,,,,
4916,Schmid,Franz Frh.v.,,,,,Beschreibung der Erfindung auf Erzeugung aller Gattungen Spielkarten auf der Buchdruckerpresse,Spielkarte,Wien,,1847,14.08.1847
4917,Fuchs,Cornelius,,,,,"Beschreibung der Verfahrungsart ... über die Bauart der Wagenlaternen, ...",Wagenlaterne,Wien,,1847,05.08.1847
4918,Duras,Thomas,,,,,Beschreibung der inneren Konstruktion der Oefen ...,Kachelofen,Tuschkau,,1846,26.11.1846
"",,,,,,,Beschreibung: Die englischen Zähne und Gebiße werden durch eine verbesserte Art von Fassung,,,,,
4919,Mons,Kaspar,,,,,"und Befestigung sowohl in ihrer Dauerhaftigkeit, Festigkeit, Brauchbarkeit zum Ersatze der","Gebiß, Künstliches",Wien,,1845,08.02.1845
"",,,,,,,"natürlichen Zähne bedeutend gewinnen, ...",,,,,
4920,Mons,Kaspar,,,,,"Beschreibung einer Verbesserung bey Anfertigung der englischen Zähne und Gebisse, ...","Gebiß, Künstliches",Wien,,1845,26.05.1845
"",,,,,,,"Ausführliche Beschreibung der Erfindung, die Leisten und Schläge an den in Loden zu färbenden",,,,,
4921,Zipser,Eduard,,,,,,"Loden, Leiste (Tuch), Schlag (Tuch)",Bielitz,,1838,29.12.1838
"",,,,,,,"Tüchern bunt oder weiß ... herzustellen, ...",,,,,
"",,,,,,,Beschreibung der Legirung der Platina mit Silber und der Platina mit Gold und Silber zur,,,,,
4922,Engelmann,Eduard,Mons,Kaspar,,,,"Gebiß/Künstliches, Legierung",Wien,,1846,06.04.1846
"",,,,,,,Zahntechnik,,,,,
4923,Radainer,Franz,,,,,Beschreibung der Verbesserung an den Elastischen Braceletten,Armband,Wien,,1848,14.02.1848
"",,,,,,,"Beschreibung ... der neuen Erfindung eines Maass-Apparat, um alle Menschen nach dem",,,,,
4924,Baudouin,Blaise,,,,,,"Kleidung, Maßnehmen, Schneiderei",Wien,,1847,18.12.1847
"",,,,,,,Verhältniße ihrers Körperbaues kleiden zu können,,,,,
"",,,,,,,"Beschreibung der ... Erfindung auf Damen Steck Kämme aus Gold, Silber, Bronce oder Schildkröte",,,,,
4925,Wagoin,Karl,,,,,,Steckkamm,Wien,,1848,03.03.1848
"",,,,,,,...,,,,,
4926,Huelsekamp,Heinrich,,,,,Beschreibung der ... Erfindung eines Apparates zum Kaffeebrennen,"Kaffee, Röstmaschine",Wien,,1848,05.02.1848
"",,Ludwig Wilhelm,,,,,,,,,,
4927,Bein,,,,,,Vorzüge der verbesserten Hutmaschine,Hut,Wien,,1848,01.04.1848
"",,Karl,,,,,,,,,,
4928,Packh,Nikolaus Franz,,,,,Beschreibung des unter 11.10.1.J. angezeigten Rauchfangkobels ...,Champion,Wien,,1847,30.12.1847
"",,,,,,,"Beschreibung der ... Erfindung, Granit-Asphalt, ..., daß sich dieser ... durch eine ... Dauerhaftigkeit",,,,,
4929,Aschermann,Friedrich,,,,,,Asphalt,Wien,,1848,01.04.1848
"",,,,,,,"und Härte ... auszeichnet, ...",,,,,
