PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
5801,Newte,Thomas,,,,,Die Grundlage dieser [Zukkerklär-]Composition ist Sulphate von Alumina ... mit Kalk verbunden,"Tonerde/Schwefelsaure,",Wien,,1851,12.08.1851
"",,,,,,,,"Kalk/Gelöschter, Klärmittel",,,,
"",,,,,,,Meine Erfindung eines verbesserten [Dampf-]Kessles oder Dampferzeugers bezieht sich auf den,,,,,
5802,Paduch,Karl,,,,,,Dampfkessel,Wien,,1851,09.07.1851
"",,,,,,,"Bau von Kesseln, ...",,,,,
5803,Capra,Andrea,Federici,Giuseppe,Capra-Borgati,Cesare,Descrizione di un Carro ... [Wagenbau] [Abschrift],Wagen,Mantova,,1847,01.05.1847
5804,Amadeo,Girolamo,,,,,Descrizione dell'invenzione ... consistente nella fabbricazione di pietre arteficiali [Kunststeine],Kunststein,Como,,1847,02.08.1847
"",,,,,,,"Beschreibung der Verbesserung in der Benützung der nadeln von Pinusarten zu Waldwolle, u. zur","Nadel (Baum), Nadelwolle, Brikett,",Zuckmantl/Schl,,,
5805,Weiss,Joseph,,,,,,,,,1849,10.10.1849
"",,,,,,,"Erzeugung mehrerer anderer nützlicher Produkte, ...","Nadelöl, Nadelwasser/Aromatisches",esien,,,
"",,,,,,,Beschreibung einer neu erfundenen mechanischen beweglichen Waaren Spannmaschine ohne,,,,,
5806,Haas,Michael,,,,,,"Spannrahmen, Trockenapparat",Wien,,1847,09.11.1847
"",,,,,,,"Nadeln, ...",,,,,
"",,,,,,,Beschreibung einer neuen Erfindung und Verbesserung in der Erzeugung des Phosphors durch,,,,,
5807,Ploy,Ludwig,,,,,,Phosphor,Obernberg,,1847,14.05.1847
"",,,,,,,"Ludwig Ploy, Apotheker und Inhaber eines chemischen Laboratoriums zu Obernberg [Abschrift]",,,,,
"",,,,,,,... descrizione di un invenzione ... di Macchina per ottenere un maggior prodotto e una perfetta,,,,,
5808,Rini,Bernardion,,,,,,Oelmühle,Salo,,1847,14.04.1847
"",,,,,,,qualità di Oglio di Oliva [Oelmühle],,,,,
"",,,,,,,Neue Erfindung die Mineralien und Metall-Oxide auf das Schnellste in den feinsten Staub zu,,,,,
5809,Wallner,Alois Heinrich,,,,,,"Aufbereitung, Pochwerk",Gaillitz/Kärnten,,1836,21.11.1836
"",,,,,,,verwandeln,,,,,
"",,,,,,,"Verbesserung des Dengelgeschirrs, Erfindung eines Kaminofens, Erfindung eines atmosphärischen","Dengelmaschine, Kachelofen","Wr.Neustadt,",,,
5810,Herlitzk(b)a,Michael,Jedliczka,Leopold,Lejeune,Franz,,,,,1847,
"",,,,,,,Schmiedehammers,(Erfindung eines Kaminofens),Znaim,,,
"",,,,,,,"Beschreibung und Zeichnung ... auf die Cimentation der Räderverbände für Locomotiven, Tenders,",,,,,
"",,,,,,,,"Wagenrad, Spurkranz, Geleise,",,,,
5811,Regnier,Joseph Franz,,,,,Wagons & Diligence so wie auch Rails für Eisenbahnen und auf die Cimentation von Stahl in Stäbe,,Fulnek,,1842,23.10.1842
"",,,,,,,,Zementieren,,,,
"",,,,,,,ohne geloutet zu werden,,,,,
5812,Lorenzi,Giovanni di,,,,,Descrizione del Timpantono ... [Pauke],Pauke,Vicenza,,1847,10.07.1847
5813,Ressel,Joseph,,,,,Beschreibung der Zeichnung des neuen Dampfschiffs-Betriebsmechanismus,"Schiffsantrieb, Wasserrad",Triest,,1851,07.07.1851
"",,,,,,,"Beschreibung der Verbesserung in Erzeugung von schneidenden Stahlwerkzeugen, ... [zediert an","Schneidewerkzeug, Hobeleisen,",Rehberg bei,,,
5814,Gleischner,Georg,Hohenblum,Joseph R.v.,,,,,,,1847,18.10.1847
"",,,,,,,Joseph R.v. Hohenblum],Schleifscheibe,Krems,,,
"",,,,,,,Detailirte Beschreibung der ... neuen Sicherheits-Zünder ... [später abgetreten an Susanna Kober,,,,,
5815,Hollub,Eduard,Kober,Susanna,Reitzes,Deborah,,Zigarrenanzünder,Wien,,1847,21.02.1847
"",,,,,,,und Deborah Reitzes],,,,,
"",,,,,,,"Beschreibung über die Erfindung hölzerner tragbarer Körbe oder Butten, zum verführen des",,,,,
5833,Hellerbarth,Nikolaus,,,,,,"Brennholz, Trage, Transport",Wien,,1848,30.08.1848
"",,,,,,,"verkleinerten Brennholzes, ...",,,,,
