PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
2540,Butula,Franz,,,,,,,Wien,,1839,25.02.1839
"",,,,,,,eines wasserdichten ... Stoffes unter die Bransohle und Ueberstemm das Eindringen der,"Stiefel, Feuchtigkeitsschutz",,,,
"",,,,,,,Feuchtigkeit doppelt verhindert werde,,,,,
2541,Sartorius,Friedrich,,,,,Beschreibung eines transportablen Speisen - Wärmers,"Speisentrage, Wärmeapparat",Wien,,1838,17.06.1838
2542,Knam,Joseph Anton,,,,,"Beschreibung der ... Verbesserung an Fligel- und Quer-Fortepiano, ...",Klavier,Wien,,1839,25.02.1839
2543,Muschelik,Johann,,,,,"Beschreibung der ... erfundenen, sich fest zuschliessenden Wagentritte",Trittbrett,Wien,,1839,19.03.1839
"",,,,,,,"Beschreibung von Spinnmaschienen, ..., auf Anwendung von Streckwalzen bei der Handspinnerey","Hanf, Flachs, Werg, Spinnmaschine,",,,,
2544,Orth,Louis v.,,,,,,,Stuttgart,,1838,29.01.1838
"",,,,,,,"von Flachs, Hanf und Werg",Streckwalze,,,,
2545,Dubina,Johann,,,,,Beschreibung der ... gemachten Verbesserung an den Schießgewehren,Gewehrschloß,Jungbunzlau,,1836,13.10.1836
"",,,,,,,Deschrizione ... per la nuova invenzione ... che in sostanza in un Sistema idraulico utilizzante piu di,,,,,
2546,Jappelli,Giuseppe,,,,,quello che siasi fatto finora le forze motrici trattasi di sollevare grandi masse d'acque a piccola,Wasserhebemaschine,Padova,,1835,12.01.1835
"",,,,,,,altezza [Wasserhebemaschine],,,,,
"",,,,,,,Descrizione del Nuovo miglioramento che consiste in sostanza nel perfezionare del Tubo di Ferro,,,,,
2547,Bellandy,Giuseppe,Pusinich,Luigi,,,,"Eisenrohr, Glasperle",Venezia,,1837,24.01.1837
"",,,,,,,di rotondare le Margherite,,,,,
2548,Zorn,Benedikt,,,,,"... Erfindung in der Erzeugung der Filzhüte, ...",Hut,Wien,,1835,25.05.1835
"",,,,,,,"Erklärung der ... gemachten Verbesserung sowohl bey hydraulischen, als auch Schrauben Oehl-",,,,,
2549,Bozek,Joseph,& Söhne,,,,,Oelpresse,Prag,,1834,27.12.1834
"",,,,,,,pressen,,,,,
2550,Kasuczka,Charles,,,,,Beschreibung der Verbesserung ganzer Haartouren-Federn oder Metalliques,"Stahlfeder, Perücke",Prag,,1838,18.09.1838
2551,Appiano,Karl,,,,,"Beschreibung der ... Methode, Leinwand und Leinengarn zu bleichen, ...","Leinwand, Bleichen",Wien,,1835,16.03.1835
"",,,,,,,"Descrizione del Miglioramento fatto nella maniera di lavorare la Seta in Organzione e Trama, da",,,,,
2552,Robison,Giovanni,,,,,,"Organtin, Trama, Spinnmaschine",Milano,,1835,14.02.1835
"",,,,,,,Giovanni Robison di Londra ... [Organtin- und Tramaseide],,,,,
"",,,,,,,Beschreibung der beygefügten Zeichnung Lit l den sogenannten Bastard Kolben für alle Arten und,,,,,
2553,Gugg,Franz Xaver,,,,,,"Nickel, Kolben, Pumpe, Feuerspritze",Salzburg,,1835,03.04.1835
"",,,,,,,Größen (für Pumpen und Feuerlöschspritzen) anwendbar vorstellend,,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß vermittelst neuer sogenannter Rollwägen und Schlitten auf",,,,,
"",,,,,,,"der eigends hierzu erbauten Roll- und rücksichtlich Gleitbahn das Fahren bequem, und durchaus",,,,,
2554,Ehrenfeld,Thaddaeus,Waggner,Julius,,,,Vergnügungsbahn,Wien,,1837,12.02.1837
"",,,,,,,"ohne minderste Gefahr einer Verletzung von Personen erzielt wird, wobei nach Willkühr auch",,,,,
"",,,,,,,"selbst das Aufsteigen zur Höhe vermieden werden kann, von Jul. Waggner [Pseud.]",,,,,
"",,,,,,,"Beschreibung wie, und auf welche Weise die ... neu erfundenen Falz- oder Nut-Ziegel verfertiget",,,,,
2555,Lipsz,Friedrich,Umbach,Christian,Rekowsky,Johann,,"Dachziegel, Nutstreicheisen",Budapest,,1838,25.02.1838
"",,,,,,,werden,,,,,
"",,,,,,,Descrizione della invenzione ... dell'Olio-Volatile e tre forme di Lampade corrispondenti per uso,,,,,
2556,Clarke,Giorgio,,,,,,"Oel, Ätherisches, Lampe, Vergaser",Milano,,1838,22.02.1838
"",,,,,,,d'Illuminazioine ... [Flüchtiges Oel und Lampen hiefür],,,,,
"",,,,,,,"Verfahrung der Sprengung, Marmorirung oder Fladerung dann Zubereitung der Glänzung, und","Perkal, Wolltaft, Marmorieren,",,,,
2557,Hassa,Anton,,,,,,,Wien,,1837,22.04.1837
"",,,,,,,Preßung Aller Pergalle Leinwandte und Wolltafete zu Bücher,"Spritzen, Masern, Buchbinderei",,,,
2558,Ugazy,Vitus,,,,,Beschreibung der verbesserten Pflugsäemaschine in ihren Bestandtheilen und Eigenschaften ...,"Sämaschine, Pflugsämaschine",Wien,,1834,06.05.1834
2559,Jedliczka,Leopold,,,,,Bauart eines Doppel-Ofens zum Beheitzen,"Ofen, Kochherd, Zentralheizung",Znaim,,1836,11.11.1836
"",,,,,,,"Processo di Fabbricazione di una nuova Tela coi filati ottenuti dai residui delle Sete, si greggie,",,,,,
2560,Campana,Pietro,Picaluga,Gaetano,,,,"Seidenabfälle, Bourettstoff",Milano,,1835,10.02.1835
"",,,,,,,purgate o tinte si somma Fittezza,,,,,
"",,,,,,,"Beschreibung der ... Erfindung eines vegetabilisch-bituminösen Mastik's, welcher den sonst",,,,,
"",,,,,,,"nachtheiligen Einflüßen der Nässe mit gleicher Beharrlichkeit, wie jenen der Sonnenhitze",,,,,
2561,Steiner,Mathias,,,,,,"Teer, Bitumen, Feuchtigkeitsschnutz",Wien,,1838,24.04.1838
"",,,,,,,"Widerstand leistet, daher für Trottoirs, Terassen, Balcon's und andere der freyen Witterung",,,,,
"",,,,,,,ausgesetzte Localitäten als Ueberzug statt einer Steinplatten Pflasterung ... anzuwenden ist,,,,,
2562,Kaufmann,Karl,,,,,"Beschreibung einer neu erfundenen Luftlampe, ...","Lampe, Vergaser",Wien,,1838,18.06.1838
