PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,,Bilderrahmen,,,,
"",,,,,,,"Holz, Bein, Metall usw. in jeder Form und Länge gekehlte und gezogene Leisten besonders gute",,,,,
"",,,,,,,Bilderrahmen-Leisten andwendbar verfertiget werden,,,,,
"",,,,,,,"Beschreibung der ... Entdeckung, ..., daß alle Gattungen Feilen geschwind, und mit sehr leichter",,,,,
1745,Metzler,Franz Xaver,,,,,"Mühe verfertiget werden können, in der Art, daß sie den englischen vollkommen gleich kommen",Feile,Andelsbuch,,1829,05.02.1829
"",,,,,,,werden,,,,,
"",,,,,,,"Neue Erfindung, die Stickmuster auf Papier oder auf jeden anderen möglichen Stoff mittelst",,,,,
1746,Uffenheimer,Karl,,,,,,"Stickmuster, Schablone",Wien,,1829,21.03.1829
"",,,,,,,"meiner neu erfundenen Art, statt mit freyer Hand zu illuminieren, durch Patronen aufzutragen, ...",,,,,
"",,,,,,,"Descrizione della Scoperta che ... consiste in un nuovo metodo di fabbricare cappelli si di feltro,",,,,,
1747,Indri,Giovanni Giuseppe,,,,,,Hut/Wasserdichter,Milano,,1829,10.02.1829
"",,,,,,,"che di felpa, i quali oltre essere impenetrabili all'acqua, ... [Wasserdichte Hüte aus Filz und Felper]",,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., Seide zu filzen, mithin a) aus Seide allein; oder b) aus Seide mit",,,,,
"",,,,,,,"Haaren oder Wolle; oder c) aus Seide, Haaren und wolle zusammen einen gewöhnlichen oder auch",,,,,
1748,Wanig,Joseph,,,,,"wasserdichten Filz von verschiedenen Farben zu bereiten, aus Welchem a) ... z.B. alle Gattungen","Seide, Färben/Filz, Wasserdichter Filz",Prag,,1829,10.03.1829
"",,,,,,,"Hüte, Mützen, sogenannte Kappen ... oder ... b) ... Westen, ... Beinkleider, Leibbinden usw.",,,,,
"",,,,,,,verwendet werden kann,,,,,
"",,,,,,,"Original-Beschreibung. Die Männer & Damen Hüte, Kappen & Mützen, ..., werden aus eckigen",,,,,
"",,,,,,,,"Hut, Kappe, Fischbein, Rohr,",,,,
1749,Kurth,Friedrich Eduard,,,,,"Fischbeinstäben, und vielekigen Rohrfaßern ... gemacht & frey gearbeitet, und zwar wenn die",,Wien,,1829,24.03.1829
"",,,,,,,,Flechtarbeit,,,,
"",,,,,,,"rohen hiezu nöthigen Producte zum Flechten vorgerichtet sind, theils echt schwarz gefärbt, ...",,,,,
"",,,,,,,"Beschreibung der ... Verbesserung; ...: daß alle Gattungen neue verfertigte Meerschaum-Pfeifen,",,,,,
"",,,,,,,,"Tabakspfeife, Meerschaum,",,,,
1750,Deutsch,Maximilian,,,,,"dadurch: a) die Farbe wie längst gerauchte, Pfeifen bekommen; b) dauerhafter, und c) von dem",,Wien,,1829,27.03.1829
"",,,,,,,,Färben/Meerschaum,,,,
"",,,,,,,"bey dergleichen neuen Pfeifen habenden, übeln ungesunden Geruche befreyt werden",,,,,
