PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Denkschrift und Beschreibung der Zeichnungen von Erard's neuer Klavierhämmer - Auf und,,,,,
3061,Erard,Peter,,,,,,Klaviermechanik,Wien,,1837,10.03.1837
"",,,,,,,Abspringungsvorrichtung [Text frz.u.dt.],,,,,
"",,,,,,,"Beschreibung einer Entdeckung, wodruch von Leder, wie auch von einem Lumpenteige in",,,,,
"",,,,,,,"erhabener Arbeit Tapeten, architektonische Verzierungen, Zierrathen, Kunst u. Liebhaberei-","Leder, Plastische Masse, Modellieren,",,,,
3062,Slade,John,,,,,,,Wien,,1839,16.04.1839
"",,,,,,,"Gegenstände, Hausgeräthe, Portraits u. dergleichen mittelst ingedachter Prägeeisen ohne","Galanterie, Prägemaschine",,,,
"",,,,,,,"Gießformen verfertiget werden, ...",,,,,
"",,,,,,,Beschreibung des Wesentlichen meiner Verbesserung der Einrichtung zur Raffinirung und,"Zucker, Raffinade/Zucker, Rührwerk,",,,,
3063,Sockl,Gottlieb,,,,,"Erzeugung des Zuckers, wovon auch die einzelnen Theile zu anderen, von der Zukkererzeugung","Flüssigkeitsheber, Verdampfapparat,",Wien,,1839,29.04.1839
"",,,,,,,ganz verschiedenen Zwecken anwendbar sind,"Vakuumapparat, Filtrierapparat",,,,
"",,,,,,,Beschreibung des Mittels und des Verfahrens bey der neuen Wäschemethode wodurch Philipp,,,,,
3064,Heksch,Adolph,Strasser,Philipp,,,Straßer und Adolph Heksch Wolle auf lebende Schafe und auf Schafhäuten /:Sterblinge:/ als auch,"Schafwolle, Wollwäsche, Waschmittel",Wien,,1837,02.11.1837
"",,,,,,,"Wolle im agbeschorenen Zustande rein, hellweiß wascht auch mild und weich macht",,,,,
"",,,,,,,"Beschreibung: Die neueste Art von Touren bestehen aus Taffet, ... Die Verbesserung dieser neuen",,,,,
3065,Fortmueller,Heinrich,,,,,,"Tüll, Gaze, Perücke",Wien,,1838,04.11.1838
"",,,,,,,"Touren besteht nun darin, daß der Grunde Tullanglais oder Seidengas ist, ...",,,,,
"",,,,,,,Umständige Beschreibung des Privilegiums Gegenstandes hinsichtlich einer neuen methodischen,,,,,
3066,Altlechner,Laurenz,,,,,,"Blechdach, Dachstuhl",Wien,,1829,30.09.1839
"",,,,,,,Eisenblech-Dacheindeckung nebst eigends hiezu construirten Dachstühlen,,,,,
"",,,,,,,"Beschreibung der ... Erfindung ...: Schilder zu Handlungsfirmen, Waaren, Anzeigen, Ueberschriften",,,,,
"",,,,,,,"zu den Eingängen von Geschäftslocalen und Anstalten jeder Art und dergleichen Gegenstände ...,",,,,,
"",,,,,,,,"Schild, Zeugdruck, Golddruck,",,,,
3067,Eurich,Friedrich,,,,,"mit Typen von Holz oder Metallkomposition ... auf Leinwand in Gold, Silber oder Kupferglanz oder",,Wien,,1839,13.11.1839
"",,,,,,,,"Silberdruck, Farbendruck, Beschriften",,,,
"",,,,,,,"jeder ... Farbe ... zu druken, daß sie das Reinigen von Wasser vertragen und allen Einflüßen der",,,,,
"",,,,,,,"Witterung wiederstehen, ...",,,,,
3068,Roth,Anna,,,,,Beschreibung der Erfindung und Verbesserung eines neuen GlanzLakkes,Lack,Wien,,1839,07.12.1839
"",,,,,,,Beschreibung der Entdeckung vermittelst Maschinen die Schafwolle in dem kalten Zustande ohne,"Schafwolle, Krempeln, Kammgarn,",,,,
"",,,,,,,"allen Wärmeapparate zu kämmen, und die beliebensten Kammgarne davon zu spinnen; mit die","Flachshechelmaschine,",,,,
3069,Reitze,Alois,Thornton,Joseph,,,,,Wien,,1839,18.12.1839
"",,,,,,,"nehmlichen Maschinen Flachs, Hanf, Werg u. dessen Abfälle, so auch Stratzen-Strußi-Seiden, und","Hanfhechelmaschine,",,,,
"",,,,,,,alle Arten Seiden-Abfälle zu höcheln und zu kämmen alle alten Seidenzeuge,"Werghechelmaschine, Seidenabfälle",,,,
3070,Lang,James Charles,,,,,Beschreibung der von James Charles Lang erfundenen Verbesserung der Zwirnmaschine,Zwirnmaschine,Wien,,1840,03.09.1840
3071,Leyvraz,S.,,,,,"Beschreibung eines Apollo Leuchters, ...",Leuchter,Wien,,1840,12.09.1840
