PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
5406,Keller,Alberto,,,,,"Porcellana ... in uso ... di fili da seta ... [Die Haken bei Seidenhaspeln, Spulmaschinen,",Haken,Milano,,1841,25.01.1841
"",,,,,,,"Spinnmaschinen usw. aus Porzellan, Eisen, Glas usw. zu verfertigen]",,,,,
"",,,,,,,"Beschreibung ... der ... neu erfundenen Maschine zum Leimen, Schlichten und Gummiren der","Weberkette, Leimen, Schlichten,",,,,
5407,Weber,Michael,,,,,,,Wien,,1843,10.02.1843
"",,,,,,,Weberketten,Gummieren,,,,
"",,,Gauttier de,,,,"Verbessertes Verfahren zur Gewinnung des Kupfers aus seinen Erzen, vorzüglich gegründet auf",,,,,
5408,Dechand,,,,,,,"Kupfer, Elektrometallurgie",Paris,,1844,20.11.1844
"",,,Claubry,,,,die Anwendung des Elektrischen Stromes [Text dt. u. frz.],,,,,
"",,,,,,,Clarke & Varley's improved System of Atmospheric Propulsion. Beschreibung gewisser,,,,,
5409,Clarke,,Varley,,Davy,Henry Savill,,Druckluftbahn,Wien,,1846,19.01.1846
"",,,,,,,Verbesserungen in atmosphärischen Eisenbahnen ... von Henry Savill Davy,,,,,
"",,,,,,,"... zeigt ... an, durch einen einfachen Mechanismus, der durch Menschen oder Dampfkraft bewegt",,,,,
5410,Schmidl,Karl,,,,,,"Lokomotive, Wagen, Getriebe",Weipert,,1846,10.01.1846
"",,,,,,,"wird, ein oder mehrere Wägen fortzubewegen, ...",,,,,
5411,Schabas,Johann,,,,,Beschreibung der ... Verbesserung in der Erzeugung des künstlichen Bimssteines ...,Bimsstein/Künstlicher,Wien,,1847,11.02.1847
"",,,,,,,"Beschreibung der Erfindung ...: daß mittelst eines ... neuen Apparats, unter Anwendung der",,,,,
"",,,,,,,"Kohlensäure, bei der Rübenzuckerfabrikation gleich nach der Läuterung des Rübensaftes, der im","Zucker, Raffinade/Zucker,",,,,
5412,Schweidar,Joseph,,,,,,,Prag,,1839,23.01.1849
"",,,,,,,letzteren im Uiberschuss befindliche ... aufgeläste Aetzkalk unlößlich gemacht und abgeschieden,"Kalk/Gelöschter, Fällung",,,,
"",,,,,,,wird,,,,,
5413,Kranner,Joseph,,,,,"Beschreibung meiner Erfindung, um mittelst Maschinen Minen zum Felsensprengen zu bohren","Sprengloch, Steinbohrmaschine",Prag,,1849,01.01.1849
"",,,,,,,"Specification einer Erfindung, um Feuereimer, Schuhe, Stiefel, Galloschen, Schläuche etc. aus",,,,,
"",,,,,,,,"Wasserdichter Stoff,",,,,
"",,,,,,,"Leder, Wollen, Leinen, Baumwollen- oder irgend einem andern Zeuge mit reiner Guttapercha oder",,,,,
5414,Heinzelmann,Georg,,,,,,"Imprägnierung/Stoff, Feuereimer,",Augsburg,,1849,20.12.1849
"",,,,,,,"auch mit einem Zusatz von Kautschuk, Harztheer, Oel oder dergleichen luft- und wasserdicht zu",,,,,
"",,,,,,,,"Schuh, Stiefel, Galosche, Schlauch",,,,
"",,,,,,,machen ...,,,,,
"",,,,,,,"Descrizione della nuova Filanda per filare la Trama dalla Caldaja, e L'Organzino in una sola",,,,,
5415,Scotti,Federico,,,,,,"Trama, Organtin, Spinnmaschine",Cremona,,1850,03.01.1850
"",,,,,,,operazione ... [Trama- und Organtinspinnmaschine],,,,,
"",,,,,,,Beschreibung & Zeichnung der Erfindung und Verbesserung ... in der Construction und Erzeugung,,,,,
"",,,,,,,,"Schmuck/Elektrotherapeutischer,",,,,
5416,Pulvermacher,Isaak Loebel,,,,,"volta-eletrischer Hydro-Ketten, welche sich sowohl zum physikalischen und medicinischen, als",,Wien,,1849,20.12.1849
"",,,,,,,,Elektrotherapie,,,,
"",,,,,,,"auch zum Schmuckgebrauch als Ketten, Ringe, Arm- und Stirnbänder, Ohrgehänge && eignen",,,,,
"",,,,,,,Beschreibung der ... Erfindung oder Verbesserung für Gasöfen und Dampfkessel Construction in,"Lokomotive, Schiffsantrieb,",,,,
5417,Guenther,Wenzel,,,,,,,Wien,,1848,29.02.1848
"",,,,,,,Verbindung mit den Gasöfen ... [für Lokomotiven und Schiffe],"Dampfkessel, Gasfeuerung",,,,
"",Wildner -,,,,,,"Beschreibung der Erfindung ... von solche Gewehren, welche bloß durch die innere Pulverladung ...",,,,,
5418,,Ignaz v.,,,,,,Gewehr,Wien,,1850,06.04.1850
"",Maithstein,,,,,,schnell und sicher abgeschossen werden,,,,,
5419,Kuehn,Vinzenz,,,,,Beschreibung der ... erfundenen und verbesserten Dreschmaschine ...,Dreschmaschine,Bohrdezen,,1845,21.11.1845
5420,Leitenberger,Ferdinand,,,,,Beschreibung der ... erfundenen transportablen Schlegel-Dreschmaschine ...,Dreschmaschine,Reichstadt,,1842,24.12.1842
5421,Pedersoli,Antonio,Pedersoli,Carlo,,,Descrizione dell'Arme che constiste in una pistola a tre colpi,"Gewehr, Pistole",Wien,,1847,09.08.1847
"",,,,,,,Memoria descrittiva d'un nuovo sistema di Torchi Tipografici a movimento circolare continuo,,,,,
5422,Piatti,Giambattista,Varenna,Luigi,,,,"Rotationsmaschine, Zeitungsdruck",Parigi,,1847,06.05.1847
"",,,,,,,destinati particolarmente all'impressione di Giornali con istraordinaria celerità,,,,,
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, welche im wesentlichen darin besteht: ein",,,,,
5423,Bock,Franz,,,,,,Baßtuba,Wien,,1844,01.04.1844
"",,,,,,,"neues Blech-Blas-Instrument, ""Euphonion"" genannt, ...",,,,,
