PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Beschreibung der neu erfundenen Erdmanipulation ... daß zum Aufladen der Erde statt Schaufeln,,,,,
3799,Czesch,Gustav,,,,,und Hauen - Pflüge - und zum Verführen statt einrädriger Schubkarren - zweyrädrige mit Laden,"Erdbau, Pflug, Förderung",Wien,,1843,30.05.1843
"",,,,,,,"versehene Gestelle ... unter dem Namen Pflugkarren verwendet werden, ...",,,,,
"",,,,,,,,"Barchent, Imprägnierung/Stoff,",,,,
"",,,,,,,"Neue Erfindung, aus gewirktem Stoffe die sogenannten Pariser Glanz- oder Seidenhüte zu",,,,,
3800,Kappe,J.F. Karl,,,,,,"Wasserdichter/Stoff,",Wien,,1844,11.04.1844
"",,,,,,,verfertigen,,,,,
"",,,,,,,,"Hut/Wasserdichter, Steifung",,,,
"",,,,,,,"Beschreibung einer, Schwunghebel genannten Maschine, bestehend aus einer Combination von",,,,,
"",,,,,,,"Hebeln mit einem Schwungrade, mittelst welchen ein Kraft Ueberschuß gewonnen wird, der nicht","Schwunghebel, Getriebe, Perpetuum",,,,
3801,Freyberg,Max Frh.v.,,,,,,,München,,1844,02.02.1844
"",,,,,,,"nur im Stande ist, diesen Schwunghebel selbst in Bewegung zu erhalten, sondern auch andere",mobile,,,,
"",,,,,,,Maschinen in Bewegung zu setzen ...,,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß: 1. ... gefaltete, gerunzelte und bauschige Stoffe ... aus",,,,,
"",,,,,,,"Linnen, Wolle, Baumwolle, Seide oder anderen verwebbaren Stoffen mit oder ohne Caoutchouc-",,,,,
"",,,,,,,"Fäden erzeugt werden, welche zur Drupierung von Zeugen, ... zu Handschuhwaaren, Bändern,","Leinwand, Wollstoff, Baumwollstoff,",,,,
3802,Schloss,Moritz Wilhelm,,,,,,,Wien,,1842,14.04.1842
"",,,,,,,"Gürteln, Fußbekleidung, zu Chenillen und Sammtstoffen, zur Papierfabrication uws. verwendbar","Seidenstoff, Kanevas, Gummigewebe",,,,
"",,,,,,,"sind, daß 2. der Caoutchouc-Faden allein zu einem Canevas verwebt oder verbunden werde, um",,,,,
"",,,,,,,darauf Handstickereien in Wolle oder Seide ... auszuführen,,,,,
"",,,,,,,Beschreibung der Vervollkommnungen ... an den zum Wägen vierrädriger Wagen bestimmten,,,,,
3803,Rollé,,Schwilgué,,,,"großen Brückenwaagen, und wofür sie von der Französ. Regierung ein vom 14.12.1827 an gültiges",Brückenwaage,Straßburg,,1830,30.06.1830
"",,,,,,,10-jähriges Verbesserungs-Patent erhalten haben,,,,,
"",,,,,,,"Descrizione della nuova scoperta che ... consiste in filtri di rame atti a raffinare il Zuccaro, e pel","Knochenkohle,",,,,
3804,Bouthon,Giustino,,,,,nuovo metodo di preparazione del nero animale ... [Die Knochenkohle für die Zuckerrafinade,"Raffinade/Knochenkohle, Zucker,",Milano,,1840,08.01.1840
"",,,,,,,präparieren],Raffinade/Zucker,,,,
3805,Pozzi,Luigi,,,,,"Descrizione del naspo a raggi mobili per Incanagio delle sete, cotone ed altro con unito disegno","Seidenhaspel, Spulmaschine",Wien,,1842,15.09.1842
