PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
1294,Linder,Franz Ignaz,,,,,Beschreibung des Diagraphe von Herrn Gavard ... [Text frz.u.dt.],"Zeichenapparat, Diagraph",Wien,,1830,28.07.1830
"",,,,,,,Beschreibung einer verbesserte Zubereitung des türkisch- und englische Marmor- wie auch,,,,,
1295,Braams,Friedrich,Reichenau,Friedrich,,,"einfärbige Papiere, die durch diese Verbesserung an Schönheit, Haltbarkeit und Glanz gewinnen,","Buntpapier, Masern/Holz",Wien,,1830,29.07.1830
"",,,,,,,Beschreibung um auf Holz zu Marmorieren und zu Fladern,,,,,
1296,Schreder,Joseph,,,,,Genaue Beschreibung der bey der Verfertigung der Stearique kerzen zu beobachtenden Methode,"Kerze, Stearin",Wien,,1830,01.09.1830
1297,Bohr,Peter R.v.,,,,,Beschreibung der ... neuerfundenen Querholz-Säge,Kreissäge,Wien,,1831,20.11.1831
1298,Chorin,Heinrich,Landshut,Leopold,Herz,Abraham,"Beschreibung der ... Entdeckung eines sogenannten Floßschiffes, ...",Floß,Wien,,1832,07.03.1832
"",,,,,,,"Angabe der Ingredienzien, welche zur vollkommenen Reinigung der Schafwolle, von den durch die",,,,,
1299,Kern,Albert,,,,,,"Wollwäsche, Waschmittel",Wien,,1832,12.04.1832
"",,,,,,,Sommerweide sich darin befindlichen sogenannten Haarläuse- ...,,,,,
"",,,,,,,Descrizione della nuova Scoperta che ... consiste in un Moline per la Triturazione delle granaglie,,,,,
1300,Santo,Venerando,,,,,,Mühle,Venezia,,1834,06.10.1834
"",,,,,,,[Körnermühle],,,,,
1301,Fischer,Vinzenz,,,,,"Genaue Beschreibung der Maschinen und Werkzeuge, um die Seidenknöpfe zu erzeugen",Knopf,Wien,,1833,17.06.1833
1302,Mertz,Theodor,,,,,Beschreibung der Essig Erzeugung,Essig,Wien,,1826,03.02.1826
"",,,,,,,"Beschreibung der ... Verbesserung, ...: Nämlich zu allen Gattungen Kupferzündhütchen-Setzern",,,,,
"",,,,,,,,"Zündhütchen, Pulverhorn,",,,,
1303,Beetz,Friedrich,,,,,mehrere Hauptbestandtheile derselben mittelst Anwendung von Stanzen aus edlen oder unedlen,,Wien,,1831,16.06.1831
"",,,,,,,,"Schrotbeutel, Stanze",,,,
"",,,,,,,"Metallen gepreßt werden, ...",,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ...: daß verfertigte Czismen, so wie alle andere Gattungen",,,,,
1304,Milanko,Saba,,,,,,"Leisten, Schuh, Stiefel",Wien,,1833,27.06.1833
"",,,,,,,"kalblederne Schuhe und Stiefel ... dauerhafter, Druck frey werden, und in normaler Form bleiben",,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ...: durch Impraegnierung Kunst-Edelsteinglas zu erzeugen, auch",,,,,
"",,,,,,,,,Mayda &,,,
1305,Egermann,Friedrich,,,,,"einige Farben mit einem Metallspiegel zu uberziehen, dem Cristallglase eine einseitige kolorirte","Glaswaren, Spiegel, Kristallglas",,,1828,01.05.1828
"",,,,,,,,,Blottendorf,,,
"",,,,,,,"Glasglassur zu gegen, und die Malerey innerhalb des Glases hervorzubringen",,,,,
"",,,,,,,Beschreibung der ... Verbesserung ...: eine Art ganz vollkommener Wiener Herrschafts,,,,,
1306,Mareda,W.,& Sohn,,,,"Argandkerzen aus reinem Unschlitt mit hiezu besonders preparirten Zwilchband-Rundschnüren,","Kerze, Unschlitt, Docht, Bandstuhl",Wien,,1831,16.05.1831
"",,,,,,,"welche hiezu als Dochte verwendet werden, zu erzeugen ...",,,,,
"",,,,,,,"Beschreibung der ... Erfindung ...: A) Filzhüte auf eine besondere Medode besser zu verfertigen,",,,,,
"",,,,,,,dann ... zu färben ... B) Auf dieselbe Art waaserdichte Filze als Unterlage zu Seidenfelperhüten,,,,,
1307,Werner,Nikolaus,,,,,,Hut/Wasserdichter,Wien,,1828,01.02.1828
"",,,,,,,leichter und dauerhafter zu machen C) Mittels Maschinen Seidenhüte so zu verfertigen daß sie,,,,,
"",,,,,,,genauer an den Kopf passen ...,,,,,
"",,,,,,,"Beschreibung der Erfindung zur Verbesserung der Filz und überzogenen Hüte für Männer, Knaben",,,,,
1308,Werner,Sebastian,,,,,,Hut,Wien,,1833,14.08.1833
"",,,,,,,und Frauen ...,,,,,
"",,,,,,,Beschreibung einer ganz neuen Gattung auf Stahl- oder auf Stahl und zugleich auch auf Metall-,,,,,
"",,,,,,,"Federn tönendes Piano-Forte, Orchestra benannt, welches durch Clavis, oder mittelst einer",,,,,
1309,Inodrow,Peter,,,,,"Clavitur gespielt wird, mit Pedalen, Dämpfungen und Verschiebungen Mutatione oder",Orchestrion,Wien,,1834,02.05.1834
"",,,,,,,"Modulationen erhält, und einer Ausdehnung auf, von 2,4,6,8,- bis 20 u. mehr händigen Spiels fähig",,,,,
"",,,,,,,sein kann,,,,,
"",,,,,,,"Beschreibung der ... Entdeckung und neuen Erfindung, ...; daß sie durch Zerlegung des",,,,,
"",,,,,,,salpetersauren Natrons ... erzeugen: reines und kohlensaures Natrum /:Aetznatrum u. Soda:/ ...,"Aetznatron, Soda, Seife, Salze,",,,,
1310,Leithner,Franz Frh.v.,Mayer,Johann,,,,,Wien,,1834,22.08.1834
"",,,,,,,"Natronseife ... Alkalische, erdige u. metallische salpetersaure Verbindungen /:Salze:/ u.",Salpetersäure,,,,
"",,,,,,,Salpetersäure ...,,,,,
