PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
2156,Boyden,William P.,,,,,"Stahles ..., wodurch die Erzeugung ... bedeutend wohlfeiler zustehen kommt und die Erbauung der",Zementieren,Wien,,1836,06.08.1836
"",,,,,,,"Hochöfen entbehrlich wird, ...",,,,,
2157,Roentgen,Gerhard Moritz,,,,,Kombinirte Expansions Dampfmaschine,Dampfmaschine,Wien,,1835,12.10.1835
"",,,,,,,Erklärung ... in Betreff eines Privilegiums auf Erzeugung von Ziegeln und ihre Anwendung auf,,,,,
2158,Baumgartner,Michael,,,,,,"Graphit, Ton, Dachziegel",Wien,,1835,19.12.1835
"",,,,,,,Dachdeckung,,,,,
2159,Arnstein,Ignaz Frh.v.,,,,,Beschreibung der Similor-Rahmen,"Messing, Mannheimer Gold, Rahmen",Wien,,1836,16.02.1836
"",,,,,,,Beschreibung und Zeichnung der ... Verbesserung an den Spinnmaschinen ...: 1. An der Mulle und,,,,,
"",,,,,,,"überhaupt an allen übrigen Spinnschnüren worauf ein Band, Flohr, Fließ oder Faden gedreht wird,",,,,,
2160,Mohr,Joseph,Schultus,Franz,,,,"Friktionsscheibe, Spinnmaschine",Felixdorf,,1836,13.03.1836
"",,,,,,,"die Stricke und Schnüre zu beseitigen, und jeder Art Spindl ... durch Frictions Rollen /:Scheiben:/ zu",,,,,
"",,,,,,,"betreiben, ...",,,,,
"",Romer - Kis-,,,,,,... Neuen tragbaren Schnellzündmaschinen ... Verbesserung der ... nicht tragbaren,,,,,
2161,,Stephan Edl.v.,,,,,,Zündmaschine,Wien,,1835,17.12.1835
"",Enyitzke,,,,,,Platinzündmaschinen ...,,,,,
"",,,,,,,"Beschreibung eines ... neu erfundenen Mehlbeutels, welcher auf eine leichte Art geführt, und aller",,Markt,,,
2162,Grimm,Anton,,,,,,"Mühle, Beutelgeschirr",,,1836,18.05.1836
"",,,,,,,"Orten bequem angebracht werden kann, ...",,Fischamend,,,
2163,Kauffmann,Karl,,,,,Beschreibung der hydraulischen Lampe,Lampe,Wien,,1836,18.06.1836
2164,Demuth,Karl,,,,,Beschreibung der neuen Filtrir-Cafemaschiene,Kaffeemaschine,Wien,,1836,11.11.1836
2165,Krutzler,Johann,Preshel,Johann,,,Die Erfindung in der Erzeugung der englischen Bleystiften,Bleistift,Wien,,1837,31.05.1837
2166,Petri,Johann Gottlieb,,,,,"Beschreibung der ... Verbesserung der Eindeckung mit blauen und weißen Schiferplatten, ...","Schiefer, Dach",Wien,,1837,23.06.1837
"",,,,,,,"Die Erfindung der verschiebbaren Stangenfedern - besteht im Wesentlichen in einer Vorrichtung,",,,,,
2167,Guggenberger,C.F.,,,,,wodurch bei allen Gattungen Wägen und Wagensitzen eine Milderung des Stosses,"Federung/Wagen, Wagen",Budapest,,1837,01.06.1837
"",,,,,,,hervorgebracht und bei allen Dimensionen eine gleiche Schwingung ... bewirkt wird,,,,,
"",,,,,,,"Beschreibung der ... erfundenen Handschuhe mit erhabener Verzierung von Gold, Silber, oder",,,,,
2168,Mascheck,Friedrich,,,,,"Bronce mit oder ohne Edelsteinen, glatt, gilouchirt, oder facioniert elastisch oder mit Charniren","Handschuh, Armband, Galanterie",Wien,,1837,28.11.1837
"",,,,,,,auf den gewöhnlichen drey Stregnöthen- dann ... Bracellettes ...,,,,,
"",,Friedrich Ludwig,,,,,,,,,,
2169,Montperny,,,,,,"Beschreibung der ... erfundenen neuen Art Hufeisen, ...","Hufeisen, Presse",Wien,,1836,15.05.1836
"",,Camil Graf v.,,,,,,,,,,
2170,Wilson,Thomas,,,,,"Bereitung von Seife, genannt Silicia-Seife",Sandseife,Wien,,1836,09.03.1836
"",,,,,,,"Beschreibung: Zeuge von Schaafwolle, Seide, auch Baumwolle werden mit einer gewöhnlichen",,,,,
"",,,,,,,,"Seidenstoff, Baumwollstoff,",,,,
2171,Seidan,Johann,,,,,"Schraubenpresse, welche mit einer Fundament Platte, und am Stiefel mit einem Deckel versehen",,Wien,,1834,05.09.1834
"",,,,,,,,"Schafwollstoff, Zeugdruck",,,,
"",,,,,,,"ist, gepreßt; ...",,,,,
"",,,,,,,Beschreibung und Zusammensetzung eines neu erfundenen Kerzenform- oder Kerzenguß-,,,,,
2172,Schleindl,Franz Joseph,,,,,,Kerzengießapparat,Linz,,1834,28.04.1834
"",,,,,,,Apparate,,,,,
"",,,,,,,"Beschreibung, der Verbesserung die ich an dem holländischen Schleppwerke gemacht habe, und",,,,,
2173,Klapka,Joseph,,,,,,"Holländer, Mischmaschine",Wien,,1836,02.07.1836
"",,,,,,,"welche darin besteht, daß dieselbe als Misch- oder Meng-Maschine verwendbar ist, ...",,,,,
"",Romer - Kis-,,,,,,"Verbesserte Lichtputzscheeren mit welchen während des Putzens, das Licht auszulöschen",,,,,
2174,,Stephan Edl. v.,,,,,,Lichtputzschere,Wien,,1837,28.06.1837
"",Enyitzke,,,,,,unmöglich ist,,,,,
