PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß er aus gemeinem Brandtwein von 18 Grad, mit einmal","Branntwein, Weingeist,",,,,
1457,Felix,Gregor,,,,,,,Wien,,1822,08.03.1822
"",,,,,,,"überziehen, einen geruchfreien Weingeist oder Spiritus von 34 Grad mit einer Zuthat erhält, ...",Destillierapparat,,,,
"",,,,,,,"Descrizione del miglioramento per la Fabbricazione del Pane di Lusso all'uso Tedesco, Italiano, e",,,,,
1458,Barbante,Felice,Barbante,Giuditta,,,,"Gebäck, Sauerteig",Verona,,1822,26.01.1822
"",,,,,,,"Francese, mediante la formazione di un Lievito salutare ... [Gebäckerzeugung mittels Sauerteig]",,,,,
"",,,,,,,,,Kirchberg/Wagr,,,
1459,Stoeger,Franz,,,,,Beschreibung der ... Verbesserung in Bearbeitung der rauhen Felle von allen Thiergattungen,"Gerberei, Leder",,,1822,04.10.1822
"",,,,,,,,,am,,,
"",,,,,,,"... zeiget ... an, eine neuen Verbesserung gemacht zu haben, ..., daß er 1. Durch Maschinerien in",,,,,
"",,,,,,,"den Stand gesetzt ist, alle Gattungen Silbergeschirre ... bis zum größten Tafel Service zu",,,,,
1460,Mayerhofer,Stephan,,,,,"verfertigen, ... 2. daß er die ... Lichtscheeren von Eisen und Stahl mit gewalztem Silber ... platiret,","Silberwaren, Plattieren, Eßbesteck",Wien,,1822,07.09.1822
"",,,,,,,"ebenso erzeugt er ... Fisch- u. Tortenmesser, Tafelmesserschallen, Spargelzangen ... 3. Eine ... mit",,,,,
"",,,,,,,"Gold als Silber ... platirte ... Fahrpeitsche, ...",,,,,
"",,,,,,,"Beschreibung uiber die Verfertigung der Schleif, Wetz, und Abzugs-Steine. Beschreibung uiber das",,,,,
1461,Petri,Johann Gottlieb,Weitenhiller,Joseph,,,,"Schleifstein, Tonwaren, Töpferofen",Wien,,1834,28.04.1834
"",,,,,,,"brennen der Schleif, Wetz, und Abzugs-Steine",,,,,
"",,,,,,,Beschreibung der ... Verbesserung der Bräuhäuser ... daß: 1. Weingeist u. Bier sowie Fruchtessig,,,,,
"",,,,,,,mittelst eines Dampfapparats ... erzeugt werden könne ... 2. Mit dem Brennstoffe ... eine dreifache,,,,,
"",,,,,,,Quantität Malz ... zu erzeugen. 3. Auf eine ganz einfache Art das Wasser auf meilenweite Distanz,"Destillierapparat, Brauapparat,",,,,
1462,Urly,Vinzenz,,,,,"zur Beschleunigung der Distilazion zu leiten, welche Leitung, ... benützt werden könnte um","Weingeist, Bier, Essig, Malz,",Tarnow,,1824,02.11.1824
"",,,,,,,"Landstädte und Dörfer ... mit dem hinlänglichen Quellwasser zu versehen, sondern auch selbes","Wasserleitung, Feuerspritze",,,,
"",,,,,,,bey einer Feuersgefahr vermittelst einer kleinen Vorrichtung wohlnützend zur Löschung,,,,,
"",,,,,,,anwenden zu können,,,,,
"",,,,,,,"Beschreibung und Abbildung eines ... patentirten Dampf-Destillir-Apparats, zur Frucht- und",,,,,
"",,,,,,,"Kartoffelbrennerei sowohl, als zur Wein-, Hefen-, Obst- und Trestern-Brennerei, Heft 1: den prakt.",,,,,
1463,Gall,Ludwig,Tschoffen,Moritz v.,,,"Theil enthaltend. - Trier: F.A. Gall 1831, X, 78 S., 10 Taf. 8° (Technische Mitteilungen aus dem","Destillierapparat, Branntwein",Wien,,1831,19.01.1831
"",,,,,,,Gebiet d. Erfahrung v. Ludwig Gall. 2.) [Für die österr. Monarchie als Priv.-Weber]: Moritz v.,,,,,
"",,,,,,,Tschoffer,,,,,
1464,Lieber,Ignaz,,,,,Genaue Beschreibung uiber die ... neu erfundene Art in Wägen ...,Wagen,Prag,,1834,19.04.1834
"",,,,,,,Descrizione degli ingredienti che si adoperano ... nella fabbricazione dei denti incorrutibili simili,,,,,
1465,Rigamonti,Carlo,,,,,,Gebiß/künstliches,Milano,,1830,17.02.1830
"",,,,,,,agli umani ... [Unverwesliche künstliche Zähne],,,,,
"",,,,,,,"Beschreibung der ... Erfindung, alle, durch das Tabakrauchen verdorbene Meerschaum-Pfeifen, so",,,,,
1466,Pruekner,Ignaz,,,,,,Tabakspfeife,Wien,,1835,19.02.1835
"",,,,,,,"zu  reinigen, daß selbe geruchlos und wieder als neu erscheinen",,,,,
1467,Beccaletto,Giovanni Battista,,,,,Descrizione della Scoperta che ... consiste nel raffinare i Zucceri comuni ... [Raffinade von Zucker],"Raffinade/Zucker, Zucker",Milano,,1821,25.05.1821
"",,,,,,,"Beschreibung der Verbesserung, wie die aus den sogenannten Weixelholze oder Steinkirschen",,,,,
1468,Biondeck,Michael,,,,,"/:Ribes ruburum:/ welches in der österreichischen Monarchie als Reigis wächst, von mir","Tabakspfeife, Weichselholz",Baden b. Wien,,1823,01.09.1823
"",,,,,,,bearbeitete Tabakröhre erzeugt werden,,,,,
1469,Hofer,Johann Baptist,Koelreuter,Wilhelm,,,Beschreibung des Verfahrens der neue Goldscheidungs Methode,Goldscheidung,Konstanz,,1823,14.06.1823
