PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Beschreibung und Zeichnungen auf Verbesserungen bei dem Baue der Achsen und Gestelle der,,,,,
"",,,,,,,,"Eisenbahnwagen, Karosserie,",,,,
5274,Wetzlich,Ferdinand Ludwig,,,,,"Eisenbahnwägen, auf ganz eiserne Untergestelle, endlich eine hiezu passende Hebel-Druck-",,Wien,,1845,12.06.1845
"",,,,,,,,"Drehgestell, Untergestell, Bremse",,,,
"",,,,,,,Bremse,,,,,
5275,Orth,Louis v.,,,,,"Beschreibung einer Verbesserung in der Fabrikation von Korkstöpseln, ...","Flaschenkork, Schneidemaschine",Wien,,1845,11.07.1845
"",,,,,,,"Beschreibung des ... erfundenen Gußstahles zu Gewehrläufe, Säbel-Klingen und Sensen, auf","Tiegelgußstahl, Tiegelofen,",,,,
5276,Riedler,Ferdinand,,,,,,,Spital am Pyhrn,,1844,08.06.1844
"",,,,,,,Schweißbare und unschweißbare Art,"Gewehrlauf, Säbelklinge, Sense",,,,
"",,,,,,,Beschreibung und Zeichnung einer neuen Erfindung: Torf durch Reinigen von unbrennbaren,,,,,
5277,Wilkens,Henry,,,,,,"Torf, Siebwerk",Wien,,1845,21.04.1845
"",,,,,,,Wasser ... zu möglichst gutem Brennstoff zu machen,,,,,
"",,,,,,,Beschreibung der von der k.k.priv. Maschinen-Band- u. Spinnfabrik in Innsbruck gemachten,,,,,
5278,Ganahl,Joseph v.,,,,,,Spinnmaschine,Innsbruck,,1845,27.06.1845
"",,,,,,,"Verbesserung an den Drosselmaschinen, ...",,,,,
"",,,,,,,"Beschreibung und Zeichnung der ... Erfindung, ... durch eine neue, bisher unbekanntes Verfahren",,,,,
5279,Haase,Gottlieb,& Söhne,,,,auch Druckerlettern und andere typographische Zeichen auf mechanischem Wege mittlest einer,Schriftgießmaschine,Prag,,1845,15.07.1845
"",,,,,,,"Maschine zu gießen, ...",,,,,
"",,,,,,,,"Zündschnur, Klöppelmaschine,",,,,
"",,,,,,,"Beschreibung gewisser Verbesserungen an Lunten, Patronen, und ähnlichen explodirenden",,,,,
5280,Davy,Henry Savill,,,,,,"Sprengpatrone, Geschützzünder,",Wien,,1845,10.05.1845
"",,,,,,,Gegenständen,,,,,
"",,,,,,,,"Patrone, Rakete",,,,
"",,,,,,,"Beschreibung der ... Erfindung, ...: Backöfen von Schmiedeisen mit Verbindung von Dampfmühlen",,,,,
5281,Baumer,Johann,,,,,,Backofen,Schwadorf,,1847,24.04.1847
"",,,,,,,"zu konstruiren, ...",,,,,
"",,,,,,,Beschreibung der ... gemachten neuen Verbeßerung an Cardätsch-Maschinen für,,,,,
5282,Schaefer,Emil,,,,,,"Kardengarnitur, Krempeln",Wien,,1847,11.08.1847
"",,,,,,,Baumwollspinnerey,,,,,
5283,Roy,Joseph,,,,,Beschreibung und Zeichnung der ... Verbesserung einer neuen Art geruchlosen Retiraden ...,"Abort, Wasserspülung",Wien,,1848,12.07.1848
"",,,,,,,Specification verbeßerter Hähne für Gasröhren und andere zur Leitung von Flüßigkeiten dienende,,,,,
5284,Orth,Louis v.,,,,,"Röhren, sowie verschiedene zur Regulierung des Zuflusses dienender Apparate und Vorrichtungen","Gashahn, Ventil",Wien,,1847,13.12.1847
"",,,,,,,...,,,,,
"",,,,,,,Beschreibung und Zeichnung der von der Direction der Mahlmühle zu Strazig aufgefundenen,,,,,
5285,Zahony,Hector R.v.,,,,,,Mühle,Strazig,,1847,30.06.1847
"",,,,,,,Verbesserung des bisherigen Mahlsystems,,,,,
"",,,,,,,"Specification einer neuen Erfindung, bestehend in einem verbeßerten Verfahren der elektro-",,,,,
5286,Bachhoffner,G.H.,,,,,,"Telegraph, Isolierung, elektr. Kabel",Wien,,1849,23.07.1849
"",,,,,,,magnetischen Telegraphie,,,,,
"",,,,,,,"Beschreibung der Erfindung und Verbesserung in der Zahntechnik, ..., bei ganzen Gebißen sowohl",,,,,
5287,Huegel,Adam,Wiederhorn,Joseph,,,,"Gebiß, Künstliches",Wien,,1847,06.04.1847
"",,,,,,,wie bei einzelnen Zähnen den metallischen Geschmack gänzlich zu beseitigen ...,,,,,
5288,Russell,Thomas,,,,,Thomas H. Russell's Verbesserungen in der Farbikation von geschweissten Eisenröhren,Rohrziehbank,Wien,,1846,05.05.1846
"",,,,,,,,"Holz, Imprägnierung/Holz,",,,,
5289,Payne,Charles,,,,,Charles Payne's Verbesserungen in der Preservation vegetabilischer Materialien [Text dt.u.engl.],,Wien,,1847,08.02.1847
"",,,,,,,,Bariumsulfat,,,,
"",,,,,,,Beschreibung einer neuen Erfindung zur Verwendung des Idrogene liquido oder flüßigen,,,,,
5290,Caccia,Emmanuele Conte,,,,,"Wasserstoffes zur Beleuchtung der Häuser, Gassen, Wägen, Schiffe, Leuchtthürme etc. mittelst","Leuchtstoff, Beleuchtung, Brenner",Paris,,1841,03.12.1841
"",,,,,,,eigener dazu zu verfertigender Hähne und Schnäbel,,,,,
5291,Lichtenthal,,,,,,Lichtenthal's neues System für Piano-Forte's [Text frz.],Klavier,St. Petersburg,,1846,
