PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"William Pringle's verbesserte Art den Durchzug von schädlichen dämpfen und andern Stoffen,",,,,,
4816,Pringle,William,,,,,"welche in chemischen Fabriken unter gewissen Umständen entstehen, zu leiten und damit zu","Abgas, Kondensation",Wien,,1845,01.04.1845
"",,,,,,,verfahren,,,,,
"",,,,,,,"Gustav Adolph König, Associe des Handlungshauses Luvis, Reis, Power & Co in London, auf eine",,,,,
4817,Koenig,Gustav Adolph,,,,,Erfindung und Verbesserung in der Fabrikation von Kerzen und Seife und der Behandlung einer,"Olivenöl, Kerze, Seife",Wien,,1845,31.07.1845
"",,,,,,,gewissen vegetabilischen Materie für solche und andere Zwecke,,,,,
"",,,,,,,"Der Zweck der Erfindung besteht in der Anwendung eines elektrischen Stromes auf Erze, welche",,,,,
4818,Pellatt,Frederic,,,,,"im geschmolzenen Zustande sich befinden, um die Metalle, welche sie enthalten, davon zu","Aufbereitung, Batterie",Wien,,1845,04.08.1845
"",,,,,,,scheiden,,,,,
"",,,,,,,"Beschreibung nebst Zeichnung einer neuen Construction fr Eisenbahnwagen, wodurch diese",,,,,
4819,Mendelssohn,C.F.N.,,,,,,"Eisenbahnwagen, Kurve, Drehgestell",Wien,,1845,26.05.1845
"",,,,,,,"befähiget werden, Curven vom kleinsten Halbmesser ohne merklichen Widerstand zu durchlaufen",,,,,
"",,,,,,,"Beschreibung der neuen Verbesserung der Herren- und Damen-Haartouren, dann der Locken und",,,,,
4820,Ehrfurth,Joseph,,,,,,"Perücke, Haar, Falsches",Linz,,1845,09.03.1845
"",,,,,,,Zöpfe,,,,,
