PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4858,Seidner,Hermann,,,,,,"Brücke, Viadukt, Stahlbau",Wien,,1847,29.11.1847
"",,,,,,,Viaducte auf Bogen von Gußeisen gebaut werden ohne Schiffe und Pfeiler zu benöthigen,,,,,
"",,,,,,,Beschreibung des Verfahrens bei Anwendung der zu privilegiren. Anschläge und öffentlicher,,,,,
4859,Hertl,Franz Georg,,,,,,"Beschriften, Schablone",Wien,,1847,20.12.1847
"",,,,,,,Ankündigungen,,,,,
"",,,,,,,"Beschreibung der Vorrichtungen, Schiffe durch die Stromkraft stromaufwärts und durch den Wind,",,,,,
4860,Kirchberger,Joseph,,,,,,"Schiffsantrieb, Kettenantrieb, Windrad",Heinrichsgrün,,1847,15.09.1847
"",,,,,,,auch gegen den Wind zu führen,,,,,
4861,Herlitzk(b)a,Michael,,,,,Beschreibung der Verbeßerung des Dengelgeschirres,Dengelmaschine,Wien,,1847,02.11.1847
"",,,,,,,"Beschreibung der durch Carl Joseph Carlier, Gutbesitzer wohnhaft zu Paris, Straße Feydau Nr.28,",,,,,
"",,,,,,,"gemachten Entdeckung und Verbesserung, welche ... in einer Maschine bestehet, um das",,,,,
"",,,,,,,,"Kopiermaschine, Zeichnen,",,,,
4862,Carlier,Karl Joseph,,,,,"Nachbilden und Kalkiren von Zeichnungen und Rißen ... mittelst der angegebenen Proportionen,",,Wien,,1844,17.01.1844
"",,,,,,,,Technisches,,,,
"",,,,,,,"seye es nun um diese zu vergrößern oder zu verjüngen, vorzunehmenden Abänderungen, zu",,,,,
"",,,,,,,erleichtern,,,,,
4863,Orth,Louis v.,,,,,Specification einer Sez- und Ablegmaschine für Buchdrukereyen,Setzmaschine,Wien,,1847,12.01.1847
"",,,,,,,"Specification eines neuerfundenen Apparats, durch welchen die Erwärmung des Speisewaßers bey",,,,,
"",,,,,,,,"Lokomotive,",,,,
4864,Orth,Louis v.,,,,,"Locomotiven vermittelst des entweichenden Dampfes erzielt, und dadurch eine Verminderung in",,Wien,,1848,15.01.1848
"",,,,,,,,Kesselspeisewasservorwärmung,,,,
"",,,,,,,dem Verbrauch von Waßer und Brennmaterial herbeygeführt wird,,,,,
"",,,,,,,"Specification einer neuerfundenen Maschine, welche den Jacquard'schen Apparat beim Weben",,,,,
4865,Praxel,Napoleon T.,,,,,,"Webstuhl, Jacquardgetriebeersatz",Wien,,1847,02.11.1847
"",,,,,,,"aller faconirten Stoffe ersetzt, ...",,,,,
"",,,,,,,"Beschreibung der Verbeßerung des Carl Scheyrer, Sensen- und Maschinen-Nägelfabriks-Inhaber",,,,,
"",,,,,,,"zu Hainfeld, in der Erzeugung von rund- und plattköpfigen Maschinen- als der Schindel-, Schiefer-",,,,,
4866,Scheyrer,Karl,,,,,,Nagel,Wien,,1842,07.01.1842
"",,,,,,,"und Tapezirer-Nägel, dann der sogenannten Versenkstiften auf kaltem Wege mittelst einer",,,,,
"",,,,,,,einzigen Maschine,,,,,
"",,,,,,,"Geheime Beschreibung über die Art und Weise, aus dem Bergprodukt [Braunkohle] ... drey Haupt","Braunkohle, Farbe, Braun, Schwarz,",,,,
4867,Juelke,Joseph Johann,,,,,,,Wr.Neustadt,,1843,10.10.1843
"",,,,,,,"& Farbartikel, als Braun, Schwarz und Grün zu erzeugen",Braungrün,,,,
"",,,,,,,"Beschreibung sammt Zeichnung der von Herrn Ferd.Aug. Offermann, Fabriksbesitzer zu",,,,,
4868,Offermann,Ferdinand August,,,,,"Beckermühl bey Sorau in preuß.Lausitz, gemachten Erfindung in einer Streichgarn-Vorspinn-","Streichgarn, Vorbereitungsmaschine",Wien,,1843,23.05.1843
"",,,,,,,"Maschine, ...",,,,,
"",,,,,,,Descrizione della nuova invenzione che consiste in Sostanza nell'alimentare col gas idrogeno le,"Werkstattbeleuchtung, Wassergas,",,,,
4869,Ceruti,,Dalmistro,Antonio,Errera,,,,Venezia,,1843,08.10.1843
"",,,,,,,lucerne che devono per la fabbricazione dell diverse specie di perle collo Canna di vetro,"Gasleitung, Glasrohr",,,,
"",,,,,,,Beschreibung eines verbesserten Mechanismus zum Behufe der Ausräumung von Erde sowohl,,,,,
4870,Davy,Henry Savill,,,,,,"Erdbau, Bagger",Wien,,1843,16.11.1843
"",,,,,,,außer als in dem Wasser mittelst Dampfkraft,,,,,
4871,Levingston,John,,,,,Beschreibung eines Mörtels zur Sicherstellung vor Zerstörung der Gebäude durch Feuer,Mörtel/Feuerfester,Wien,,1843,20.09.1843
"",,,,,,,"Versiegelte Beschreibung der erfundenen, mit Stahlblättern verbesserten unsichtbar",,,,,
4872,Vogtherr,Karl,,,,,,Armband,Wien,,1845,27.12.1845
"",,,,,,,angebrachten Brazelets - Schnellferdern ...,,,,,
