PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
5160,Franke,G. AD.,,,,,"Beschreibung und Zeichnung der ... Erfindung einer parabolischen Centrifugal Regulators, ...",Zentrifugalregler,Wien,,1848,13.02.1848
5161,Maingot,,Monier,,,,"Beschreibung einer von Maingot & Monier zu Orleans, erfundenen neuen hydraulischen Maschine","Wasserrad, Windrad",Wien,,1847,28.04.1847
"",,,,,,,"Wasserdichte Gummielastikum Stifl oder Schuhe von leichtem oder schwerem Leder, von",,,,,
5162,Neuner,Georg,,,,,,"Schuh, Stiefel",Kitzbühel,,1843,13.10.1843
"",,,,,,,Seidenzeug oder anderweitigen Stoffen zu verfertigen,,,,,
"",,,,,,,"Beschreibung der von der Directions-Commission der Gesellschaft der Walzmühle zu Frauenfeld,",,,,,
5163,Debrunner,J.H.,Sulzberger,J.,Wueest,J.J.,,Mühle,Frauenfeld,,1834,30.07.1834
"",,,,,,,"Canton Turgau in der Schweiz, gemachten Erfindung ener Walzmühle zum Malen der Getreide",,,,,
5164,Egger,Ferdinand Graf v.,,,,,Anwendung des Walzenzuges bei der Erzeugung grober Drähte,Drahtziehen,Klagenfurt,,1840,06.02.1840
"",,,,,,,Entdeckung und Verbesserung in Verfertigung von Holzmosaik mit Natur und gefärbten Hölzer:,"Holzmosaik, Parkettboden,",,,,
5165,Heldenberg,Kajetan,,,,,,,Wien,,1844,08.03.1844
"",,,,,,,"dann einer eigenen Art Parketen ... nebst der Methode Blindtafeln zu verfertigen, ...",Wandverkleidung,,,,
5166,Engelmann,Salomon,,,,,"Beschreibung der ... Entdeckung in der Verbesserung bey Erzeugung der Waitzen-Stärke, ...",Weizenstärke,Prag,,1844,22.02.1844
"",,,,,,,"Beschreibung der Verfertigung des Leimes im flüßigen geleerdartigen Zustand, welcher zum",,,,,
5167,Herzel,Jakob,Kretz,Aegidius,,,,Schlichten,Brünn,,1845,13.02.1845
"",,,,,,,"leimen der Tuchketten,, wollene Garne, und anderer zum Weben vorzurichteten Zeuge dient, ...",,,,,
"",,,,,,,Specification ... für Verbesserungen in der zur Fortbewegung von Wägen auf Eisenbahnen und,"Druckluftbahn, Druckluftschiffahrt,",,,,
5168,Pilbrow,James,,,,,,,Wien,,1844,10.12.1844
"",,,,,,,"gewöhnlichen Straßen und von Schiffen auf Flüssen und Kanälen dienenden Maschienerie, ...",Druckluftwagen,,,,
5169,Schoeller,Alexander,,,,,"Ein neues System von Eisenbahnschienen, ...","Eisenbahn, Druckluftbahn, Geleise",Wien,,1845,17.01.1845
"",,,,,,,Beschreibung der Erfindung und Verbesserung in der Erzeugung der mit Gußstahl plattirten,"Werkzeugstahl, Schmieden,",,,,
5170,Gruber,Leopold,,,,,,,Wien,,1845,06.02.1845
"",,,,,,,"Hobeleisen, Stemm- und anderer Werkzeuge ... mittelst einer Maschiene ...","Hobeleisen, Stemmeisen",,,,
5171,Hoffmann,Karl,,,,,"Beschreibung der ... Verbesserung bei der Erzeugung der gepreßten Falzhaken als Dachdeckung, ...","Dachziegel, Ziegelpresse",Tutschag,,1845,31.01.1845
"",,,,,,,Beschreibung des von Heinrich Blumberg in Nischnei Nowgorod neu erfundenen Apparats zur,,,,,
"",,,,,,,,"Branntwein, Raffinade/Branntwein,",,,,
5172,Blumberg,Heinrich,,,,,Reinigung des Branntweins und des Branntweinlutters und gänzlicher Befreiung von demselben,,Wien,,1846,29.07.1846
"",,,,,,,,Entfuselung,,,,
"",,,,,,,anhängenden Fusel-Geschmack und Geruch,,,,,
"",,,,,,,Specification einer Erfindung bestehend in einer verbesserten Construktion von elektro-,,,,,
5173,Robinson,Charles B.,,,,,,Telegraph,Wien,,1848,31.12.1848
"",,,,,,,magnetischen Telegraphen,,,,,
"",,,,,,,Beschreibung der Erfindung des Antoine Lelyon zu Sancerre in Frankreich; bestehend in einer neu,,,,,
5174,Lelyon,Antoine,,,,,,Spritze,Wien,,1846,16.06.1846
"",,,,,,,erfundenen Spritze mit ununterbrochenem Strahl und mit Luftdruck,,,,,
"",,,,,,,"Beschreibung des von Charles Marie Pouillet, zu Paris, erfundenen neuen Constructions-Systems",,,,,
5175,Pouillet,Charles Marie,,,,,,"Oberbau, Geleise",Wien,,1846,17.08.1846
"",,,,,,,der Eisenbahn-Geleise [Text dt.u.frz.],,,,,
"",,,,,,,"Beschreibung eines von Hrn. Andre Chiris, zu Troyes in Frankreich, erfundenen neuen Verfahrens",,,,,
5176,Chiris,Andre,,,,,,"Geschirr, Gußeisen, Verzinnen",Wien,,1846,24.09.1846
"",,,,,,,gußeiserne Küchengeräthe und andere Gegenstände von demselben Metall zu verzinnen,,,,,
"",,,,,,,"Beschreibung eines von Hrn. Hector Ledru, zu Paris, erfundenen neuen Systems von Maschinen","Rohrziehbank, Nietmaschine,",,,,
5177,Ledru,Hector,,,,,,,Wien,,1846,14.12.1846
"",,,,,,,"und Röhren zur Leitung von Gas, Luft, Wasser, luftförmiger und anderer Flüssigkeiten",Blechbördelmaschine,,,,
5178,Brix,Karl,,,,,Beschreibung einer neu konstruirten Pickelhaube ...,Pickelhaube,Wien,,1850,24.01.1850
