PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4341,,A.,,,,,,"Faltboot, Rettungsboot, Schiffbau",Wien,,1841,10.11.1841
"",Birons,,,,,,Transportschiffe nach dem System Leclerc und Rettungsbarken ...,,,,,
"",,,,,,,"... invenzione d'una Macchina, che ... Sega e Pulisce Pietre Vive di qualunque dimensione ...",,,,,
4342,Fantoni,Leonardo,,,,,,"Steinsäge, Schleifmaschine",Venezia,,1844,22.04.1844
"",,,,,,,[Steinsäge und -schleifmaschine],,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., bei Wasserbauten das Wasser mittelst einer einfachen",,,,,
"",,,,,,,,"Wasserhebemaschine, Bewässerung,",,,,
4343,Tschiuda,Franz,,,,,Maschiene bis auf eine bestimmte Tiefe unter dem Wasserspiegel oder über denselben zur,,Leoben,,1845,14.04.1845
"",,,,,,,,Entwässerung,,,,
"",,,,,,,Bewässerung der Gärten etc. mit einer gewissen Anzahl von Menschen zu heben,,,,,
"",,,,,,,"Descrizione delle machine ed utensili impiegati ... per le manipulationi dei Cascami di Seta, Cottoni","Seidenabfälle, Werg, Krempeln,",,,,
4344,Gos,Pietro,,,,,,,Monza,,1838,19.05.1838
"",,,,,,,e pettinuzzio redotti in filati ... [Seidenabfälle und Seidenwerg krempeln u. spinnen],Spinnmaschine,,,,
4345,Hirschler,Max,,,,,Beschreibung einer neu erfundenen Schneidmaschine für spanisches Rohr,"Rohr/Spanisches, Schneidemaschine",Wien,,1846,23.01.1846
"",,,,,,,Beschreibung des neu erfundenen Bindungsmittels und des Glanzes bei der Erzeugung der,"Watte, Hasenfellleim, Bindemittel,",,,,
4346,Turnovsky,Simon,,,,,,,Prag,,1846,30.06.1846
"",,,,,,,"Baumwollwatta zum Wattieren von Kleidungsstücken, Bettdecken usw.",Glanz,,,,
"",,,,,,,"Die Erfindung und Verbesserung der bis jetzt bestandenen Lustfahrbahnen bestehet darin, daß",,,,,
4347,Magistris,Jakob Anton,,,,,,"Vergnügungsbahn, Kettenantrieb",Wien,,1844,25.04.1844
"",,,,,,,"man mittelst einer Triebmaschine ... fahren kann, ...",,,,,
"",,,,,,,Descrizione dell'ulteriore perfezionamento ... alla sua semplificata segnatura musicale,,,,,
4348,Gambale,Emanuele,,,,,,Notenschrift,Milano,,1844,08.06.1844
"",,,,,,,[Vereinfachte Notenschrift],,,,,
"",,,,,,,Descrizione della nuova scoperta invenzione che consiste in sostanza in una macchina colla quale,,,,,
4349,Mentasti,Costantino,Mentasti,Gioachino,,,,"Rahmen, Gesimshobel",Como,,1842,06.07.1842
"",,,,,,,delle cornici in legno anche ondulate e a varj intagli,,,,,
"",,,,,,,Beschreibung meiner Erfindung einer neuen Construction von Ofen für das Brennen von Ziegeln,,Frauenfeld/Sch,,,
4350,Proserpio,Dionig,Sulzberger,J.,,,,"Kalkofen, Ziegelofen",,,1840,24.10.1840
"",,,,,,,oder Calcstein und Kalk,,weiz,,,
"",Escher -,,,,,,Beschreibung der Erfindung und Verbesserung an den Spulmaschinen ... zum Vorbereiten der,,,,,
4351,,Gustav  Albert v.,,,,,,Spulmaschine,Feldkirch,,1837,19.04.1837
"",Felsenhof,,,,,,"Baumwolle, Seide, Hanf, Flachs und anderen faserigen Substanzen",,,,,
"",,,,,,,"Beschreibung der neu erfundenen Verbesserungen, welche Christian Haumann, an seiner de dto",,,,,
4352,Haumann,Christian,,,,,10.Nov.1840 bereits privilegirten auf die Construction aller Arten Meublen bezüglichen Erfindung,"Polstermöbel, Sessel, Bank",Wien,,1841,28.07.1841
"",,,,,,,angebracht hat,,,,,
"",,,,,,,"Beschreibung der Erfindung ..., bestehend in einer eingenthümlichen Vorrichtung an Siebwerken,",,,,,
4353,Burgett,Ferdinand,,,,,"wodurch der Durchzug der zu siebendden Waare ... ohne Anwendung von Fallklözzen verhütet,",Siebwerk,Wien,,1844,16.04.1844
"",,,,,,,und die gesiebte Waare an jeden beliebigen Ort des Siebkastens geführt wird,,,,,
"",,,,,,,Beschreibung meiner neuen Verbesserung in der Construction von Ausrückständer für,,,,,
4354,Heidenwag,Georg,,,,,,"Wechsel, Signal",Wien,,1846,06.06.1846
"",,,,,,,Eisenbahnen,,,,,
