PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4364,Loewy,Lazar,Stretti,Karl,,,"Erfindung und Verbesserung, daß sie die vollständige Verseifung einer jeden beliebigen Quantität","Unschlitt, Fett, Oel, Seife",Prag,,1844,05.06.1844
"",,,,,,,"Talg, Fett oder Oel binnen 2 oder 3 Stunden zu bewerkstelligen im Stande sind",,,,,
"",,,,,,,"Patent auf meine Erfindung, um aus Sägespänen und anderen werthlosen Abfällen von",,,,,
"",,,,,,,"Faserstoffen durch Zusammensetzung mit Abfällen von Kartoffeln, Mehl, Kleien, Knochen, Sehnen",,,,,
"",,,,,,,,"Plastische Masse, Pressen, Platte,",,,,
"",,,,,,,oder anderen gallertartigen u. schleimigen Substanzen in Verbindung mit Steinkohlentheer oder,,,,,
4365,Busse,F.A.,,,,,,"Dach, Fußboden, Wandverkleidung,",Leipzig,,1846,17.03.1846
"",,,,,,,"andern Kitten feste wasserdichte Stücke oder Platten ... zu fabriziren ... zur Dachdeckung, zu",,,,,
"",,,,,,,,Werkstoff,,,,
"",,,,,,,"Fußböden, zur Verkleidung von feuchten Wänden und vielen andern Zwecken angewendet",,,,,
"",,,,,,,werden können,,,,,
"",,,,,,,,"Brücke, Dach, Decke, Schiffbau,",,,,
4366,Busse,F.A.,,,,,Patent auf meine Erfindung Brücken von Blech oder Flacheisen zu erbauen ...,,Leipzig,,1846,01.03.1846
"",,,,,,,,"Stahlbau, Fachwerk, Träger",,,,
"",,,,,,,"... Beschreibung ...: die Schafwollwaren so eingehen zu lassen, daß selbe von dem Angriffe der","Schafwollwaren, Mottenschutz,",,,,
4367,Schwartz,A. Joseph,,,,,,,Wien,,1845,12.12.1845
"",,,,,,,"Motten gänzlich gesichert sind, ...",Imprägnierung/Stoff,,,,
"",,,,,,,Beschreibung und Zeichnungen über die neu ersonnene verbesserte Erzeugung,,,,,
4368,Dietrich,Johann,,,,,,Kochherd,Graz,,1844,10.08.1844
"",,,,,,,"verschiedenartiger Sparrherdöfen aus Gußeisen, Blech, Erde, Kupfer, und Meßing",,,,,
"",,,,,,,Beschreibung der durch vielfältige Erfahrung erprobten Verbesserung und Bildung eines,,,,,
4369,Seufert,Eduard,,,,,,Klaviermechanik,Wien,,1843,07.09.1843
"",,,,,,,geregelten Systems in dem Baue von Fortepiano,,,,,
"",,,,,,,"Meine Erfindung besteht in folgenden, nämlich in der Anwendung des Kautschuks (Gummi",,,,,
4370,Reithoffer,Johann Nepomuk,,,,,,"Gummi, Federung/Wagen, Wagen",Wien,,1846,30.06.1846
"",,,,,,,"Elasticums) zu allen Gattungen Wagenfedern, ...",,,,,
"",,,,,,,Beschreibung: Das Wesen der Neuheit der Bruchbänder besteht: in einem eigeneden,,,,,
4371,Schnepper,Eduard,,,,,,Bruchband,Wien,,1846,04.07.1846
"",,,,,,,"Stahlfederdruck der Pelotte gegen die Bruchstelle, ...",,,,,
"",,,,,,,,"Uhrkette, Halskette, Ohrringe,",,,,
"",,,,,,,"Beschreibung der Verbesserung elastischer Uhr- und Halskette, Ohrgehänge, Braceleten und",,,,,
4372,Berolja,Bernhard,,,,,,"Armband, Ring, Goldwaren,",Wien,,1846,19.08.1846
"",,,,,,,"Ringe von Gold, Silber und Bronce",,,,,
"",,,,,,,,"Silberwaren, Bronzewaren",,,,
4373,Ernhoffer,Alois,,,,,Beschreibung des Ernhofferischen Cigarren Sparers,Zigarrenspitze,Wien,,1846,22.09.1846
"",,,,,,,Beschreibung des ... erfundenen und verbesserten Leuchters zur gänzlichen Benutzung des,,,,,
4374,Reiss,August,,,,,,Leuchter,Wien,,1846,01.09.1846
"",,,,,,,"Lichtes, ""Wiener Oeconomie Leuchter"" genannt",,,,,
4375,Schupp,Johann Georg,,,,,Construction der Neuerfundenen Malzdörre,"Malzdörre, Dörrofen",Wien,,1840,10.06.1840
"",,,,,,,Beschreibung der ... Erfindung ...: daß mittelst ... eigens construirter Wägen ... daß Maß des,,,,,
"",,,,,,,"jeweiligen Holzquantums nachweisen, u. ... vom loebl. Magistrate gehörig zimmentirt sind,","Brennholz, Wagen, Geeichter,",,,,
4376,Heidenreich,Johann,,,,,,,Wien,,1847,20.07.1847
"",,,,,,,jedwedes erkauftes Holzquantum in Scheitern oder verkleinerten Zustande ... dem kaufenden,Transport,,,,
"",,,,,,,Publicum ... zugeführt wird,,,,,
4377,Voss,Karl,,,,,"Beschreibung der ... Erfindung von Zinkplatten mit dem Vortheile daß sie nicht oxidable sind, ...","Zinkblech, Verzinnen",Wien,,1837,23.06.1837
"",,,,,,,"... Scoperta ... nella fabbricazione di ogni sorta di Carta da Scrivere ... con foglie di Grano Turco, e",,,,,
"",,,,,,,,"Maisblattpapier, Rotationspapier,",,,,
4378,Panaye,Louis,,,,,fusti di qualunque Cereale e mediante le macchine dette senza fine ... [Schreibpapier aus,,Milano,,1837,27.07.1837
"",,,,,,,,Papiermaschine,,,,
"",,,,,,,Maisblättern oder aus dem Schaft sonstiger Cerealien mittelst einer endlosen Papiermaschine],,,,,
