PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"wärmeleitenden Termometers beylegt, ...",,,,,
"",,,,,,,Beschreibung der Erfindung: daß das thierische Fett/Talg/ durch besondere Erfindung u.,,,,,
"",,,,,,,,"Unschlitt, Stearin, Stearinsäure,",,,,
3645,Feigel,Heinrich,Loewy,Lazar,,,"Verbesserung so zubereitet werde, daß es in Stearin u. Stearinsäure, Margarin u. Margarinsäure",,Prag,,1839,30.07.1839
"",,,,,,,,"Margarine, Margarinsäure, Kerze",,,,
"",,,,,,,verwandelt u. zur Erzeugung von Kerzen verwendet werde,,,,,
"",,,,Friedrich,,,"Beschreibung der Erfindung, daß mittelst einer neu erfundenen Maschine aus Wasser brennbares","Wassergas, Gasbeleuchtung, Trockene",,,,
3646,Morawetz,Franz,Stein,,Schmidt,Anton,,,Wien,,1839,26.10.1839
"",,,,Wilhelm,,,Gas erzeugt wird,Destillation,,,,
3647,Petrowitz,Anton,,,,,"Beschreibung der erfundenen, und von mir verbesserten Ziegelpresse, ...",Ziegelpresse,Wien,,1842,06.11.1842
"",,,,,,,"Beschreibung der ... Verbesserung: Thonpfeifen in allen Farben schön und nett zu marmoriren,","Tonwaren, Tabakspfeife, Marmorieren,",,,,
3648,Friedmann,Ignaz,,,,,,,Wien,,1842,19.07.1842
"",,,,,,,"auch mit Gold- und Silbermarmor zu versehen, ...",Färben/Tonwaren,,,,
3649,Lukl,Franz,Lukl,Paul,,,Beschreibung der Erfindung gefahrsicherer Feuergewehre zu verfertigen,Gewehr,Hradisch,,1843,10.06.1843
3650,Damboeck,Ludwig,,,,,... Beschreibung der Anwendung der Jaquard Maschine ... an Bobbin Nets Maschinen ...,"Jacquardmaschine, Bobinetmaschine",Wien,,1843,18.01.1843
3651,Damboeck,Ludwig,,,,,Beschreibung einer neu erfundenen Jaquard Maschine für Bobbin Nets & Tattings Maschinen ...,"Jacquardmaschine, Bobinetmaschine",Wien,,1843,29.09.1843
