PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4693,Allard,Alexander d',Hoffinger,Vinzenz,,,,"Wagen, Getriebe, Freilauf",Wien,,1833,15.06.1833
"",,,,,,,mechanisch eleganten Wiener-Lustfahrt-Wagens,,,,,
"",,,,,,,"Beschreibung uiber die Verfertigung der neu erfundenen Haarsalbe, zur Beferterung des",,,,,
4694,Torggler,Barbara,,,,,,Haarwuchsmittel,Wien,,1839,18.04.1839
"",,,,,,,Wachstums ...,,,,,
4695,Kohlhaupt,Johann,Kratochwill,Eduard,,,Beschreibung des neuen Spiritusbrenndampfapparats,"Spiritus, Destillierapparat",Ustron,,1840,17.02.1840
"",,,,,,,"Beschreibung der ... Entdeckung ..., daß Roßhaarr mittelst einer erfundenen Zubereitung 1.an",,,,,
4696,Bondi,Anton A.,,,,,,"Roßhaar, Imprägnierung/Roßhaar",Prag,,1841,23.07.1841
"",,,,,,,"Elastizität, Biegsamkeit und an Festigkeit gewinnen ...",,,,,
"",,,,,,,"Beschreibung der Art und Weise, wie jedwede geistige Flüssigkeit /:Alkohol:/ ... auf den höchsten",,,,,
4697,Caccia,Emanuel Graf v.,,,,,,"Alkohol, Rektifizierapparat",Wien,,1842,20.07.1842
"",,,,,,,Grad gebracht /:rectifizirt/ werden können [Text it.],,,,,
