PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4442,Ebell,Joseph,Jaegersberger,Jakob,,,Beschreibung! Alle Gattungen Schuhe und Stifel zu verfertigen,"Schuh, Stiefel, Imprägnierung/Leder",St.Pölten,,1843,16.10.1843
"",,,,,,,"Beschreibung der Erfindung eines Prinzipes und mechanische Systeme, in deren Folge das",,,,,
4443,Kliegl,Joseph Edl.v.,,,,,"Eisenbahn Fahrwesen sich reformirt, die Bau-Objekte des Fahr-Planes reducirt werden, größere",Einschienenbahn,Wien,,1844,07.08.1844
"",,,,,,,"Steigungs Verhältniße, und stärkere Krümmungen befahrbar sind ...",,,,,
4444,Boehm,Wenzel,,,,,Bereitung der Holzsäure. Bereitung des holzsauren Eisens,"Holzessig, Eisenbeize",Neudeck,,1845,15.01.1845
"",,,,,,,Beschreibung der Bereitung des aus Leinen oder anderen Webestoffen zu verfertigenden,,,,,
4445,Almeroth,Jean,,,,,,"Imprägnierung/Stoff, Kunstleder",Wien,,1845,03.09.1845
"",,,,,,,Glanzleders,,,,,
"",,,,,,,Beschreibung zu dem Gesuche ... auf die Erfindung eines neuen Beleuchtungsapparates mit,,,,,
4446,Petzval,Joseph,,,,,,"Scheinwerfer, Lampe",Wien,,1845,17.09.1845
"",,,,,,,möglichst größter Lichtstärke ...,,,,,
"",,,,,,,Verbesserungen in den Dampfmaschinen mittelst der Erfindung eines Rotativs und der Kugellager,,,,,
4447,Kliegl,Joseph v.,,,,,,"Dampfmaschine, Wälzlager",Preßburg,,1845,02.09.1845
"",,,,,,,auf Schubstangen und auf Hebeln ...,,,,,
"",,,,,,,"Beschreibung einer verbesserten Methode, vermittelst gespannter oder verdichteter Gase,",,,,,
"",,,,,,,,"Hochofen, Puddelofen, Gichtgas, Eisen,",,,,
4448,Dobbs,Wilhelm Samuel,,,,,"erzeugt durch die Anwendung von Gebläse-Luft, Eisen in Puddlings-, Flamm-Oefen etc. zu",,Brünn,,1845,14.09.1845
"",,,,,,,,Schmelzofen,,,,
"",,,,,,,"schmelzen u. zu verarbeiten, ...",,,,,
4449,Meill,Franz Xaver,Pacher,Franz Anton,,,Beschreibung ... auf die wesentliche Verbesserung von Schiffen ...,"Schiffsantrieb, Lotgerät, Anker",Wien,,1846,14.08.1846
"",,,,,,,Beschreibung der ... Erfindung...: den so lästigen ... Rauch und beschmuzenden Ruß bei jeder Art,,,,,
4450,Battisti,Johann,,,,,,"Docht, Imprägnierung/Docht, Lampe",Innsbruck,,1846,01.10.1846
"",,,,,,,"Lampen zu vermeiden, die Flamme heller zu machen, ohne zu oft zu putzen",,,,,
"",,,,,,,"Descrizione della nuova invenzione che ... consiste in sostanza nella fabbricazione di Cappelli,",,,,,
4451,Bonnet,Francesco,,,,,"Scakot, Birettoni etc. con strusa o suoi casacami, di un colore nero nuovo ... e di un colore grigio ...","Hut, Tschako, Kappe, Schwarz, Grau",Milano,,1837,29.12.1837
"",,,,,,,"[Hüte, Tschako und Mützen von schwarzer und grauer Farbe]",,,,,
"",,,,,,,Descrizione della nuova scoperta od invenzione che ... consiste in sostanza a dare la torta alla Seta,,,,,
"",,,,,,,,"Seide, Spinnmaschine, Spulmaschine,",,,,
4452,Poidebard,Sebastiano,,,,,"nell'atto della sua filafura, o nello stesso tempo ... [Die Seide während des Spinnens zu drehen und",,Bergamo,,1842,14.07.1842
"",,,,,,,,Trockenapparat,,,,
"",,,,,,,zu trocknen],,,,,
"",,,,,,,Descrizione e disegno della nuova scoperta che consiste in sostanza in un nuovo congegno da,"Lokomotive, Dampfzylinder,",,,,
4453,Luigi,Carlo de,Taccani,Francesco,,,,,Milano,,1844,15.10.1844
"",,,,,,,applicarsi alle macchine locomotive,"Steuerung, Schieber",,,,
"",,,,,,,"Descrizione della nuova invenzione che ... consiste in sostanza nella composizione, ed applicazione",,,,,
4454,Baldassare,Franzi,,,,,,Lederlack,Milano,,1845,02.10.1845
"",,,,,,,"di due vernici a scarpe, stivoli, ed altri ... Cucidi ... [Lack für Schuhe, Stiefel und anderes Nähwerk]",,,,,
4455,Balleydier,Fratelli,,,,,... macchina ... a scardassare la lana ed il crine [Wolle- ind Roßhaarkrempel],"Wolle, Roßhaar, Krempeln",Milano,,1846,12.09.1846
4456,Mach,Johann,,,,,Beschreibung der ... verbesserten bereits bestehenden schattenlosen Drucklampen ...,"Lampe, Vergaser",Wien,,1846,04.12.1846
"",,,,,,,"Beschreibung der Erfindung einer neuen Art Heitzung für Locomotive, Dampfkessel, Backöfen,",,,,,
4457,Pranter,Karl,Walch,Johann,,,,"Gebläse, Feuerung, Luftvorwärmer",Wien,,1846,26.11.1846
"",,,,,,,"Ziegelöfen, Mazdarren udgl. ...",,,,,
"",,,,,,,"Beilage zur ... Beschreibung jenes ... Ofens, in welchem die Auflösung der thierischen Abfälle zur",,,,,
"",,,,,,,,"Ferrocyankalium, Schmelzofen,",Hörmanns bei,,,
4458,Riegl,Franz,,,,,"Erzeugung des Blutlaugensalzes oder des sogenannten eisenblausauren Kali, mittelst der Holz-",,,,1842,04.11.1842
"",,,,,,,,Feuerung,Litschau,,,
"",,,,,,,Torf- oder Steinkohlen-Feuerung ... statt findet,,,,,
