PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Beschreibung der ... Verbesserung, ... daß: bey meiner ... Branntweinbrennerey ... blos Erdene, mit",,,,,
"",,,,,,,,"Branntwein, Destillierapparat, Essig,",,,,
1687,Matschiner,Karl,,,,,von innen verzinnten kupfernen Deckeln verwendet ... und die Heitzung machen das Local sehr,,Wien,,1827,18.12.1827
"",,,,,,,,Sauna,,,,
"",,,,,,,"vortheilhaft zu einem original Russischen Schwitzbad mit Waschbäder verbunden geeignet, ...",,,,,
1688,Walz,Rudolf,,,,,Beschreibung des BadeApparates,Bad,Wien,,1828,14.01.1828
"",,,,,,,Beschreibung der Orientalischen Schlaf-Commod und Reise-Röcke und die hiezu entdekten,,,,,
1689,Baumann,Ignaz,,,,,,"Schlafrock, Schneiderei, Wattieren",Wien,,1828,26.02.1828
"",,,,,,,elastischen Binden,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ...: Die Kerzen dergestalt zu verbessern, daß dieselben auch",,,,,
1690,Mueller,Karl,,,,,,Kerze,Wien,,1828,26.02.1828
"",,,,,,,ohne Docht durch ein neues: ... Verfahren erzeugt werden ...,,,,,
"",,,,,,,,"Goldscheidung, Silberscheidung,",,,,
1691,Ossezky,Adolf v.,,,,,"Genaue Beschreibung der Gold- und Silber-Absonderungs-Maschine, ...",,Wien,,1828,31.01.1828
"",,,,,,,,"Zentrifuge, Schlämmapparat",,,,
"",,,,,,,"Genaue Beschreibung der verbesserten Glaßmontierungen, sowohl von Silber als jeden anderen",,,,,
1692,Kuhn,Joseph,,,,,,"Glaswaren, Silberwaren, Metallwaren",Wien,,1828,18.03.1828
"",,,,,,,dazu stihlichen Metall,,,,,
"",,,,,,,Beschreibung ... auf ... eine neue Erfindung ...: Eine Maschine zur Verfertigung Preßung und,,,,,
1693,Stubenrauch,Peter,,,,,,"Walzwerk, Gold, Silber",Wien,,1828,20.03.1828
"",,,,,,,"Streckung des Gold und Silbers, ...",,,,,
"",,,,,,,Descrizione dell'invenzione che ... consiste nel fabbricare la Carta detta à calquev cioè per,,,,,
1694,Molina,Paolo Andrea,,,,,,Pauspapier,Milano,,1828,21.02.1828
"",,,,,,,dilucidare ad uso principalmente dei disegnatori ... [Pauspapier],,,,,
"",,,,,,,"Beschreibung der gemachten neuen Erfindung von Parquetten, welche ohne Blindboden eben so",,,,,
1695,Reul,Franz,,,,,,Parkettboden,Wien,,1828,12.04.1828
"",,,,,,,"schnell wie die ... weichen Fußtaffeln gelegt, und nie durchgetreten werden können",,,,,
"",,,,,,,,"Gasbeleuchtung, Lampe, Gasmesser,",,,,
1696,Pfendler,Georg,,,,,"Beschreibung der Erfindungen, Verbesserungen & Entdeckungen in der Gasbeleuchtungskunst, ...",,Wien,,1828,31.03.1828
"",,,,,,,,"Gasregulator, Oeläther, Leuchtgas",,,,
"",,,,,,,Descrizione del miglioramento che ... consiste in poter filare la seta ad uso di Organzino ...,,,,,
1697,Baletti,Pancrazio,,,,,,"Organtin, Seide, Spinnmaschine",Brescia,,1828,01.04.1828
"",,,,,,,[Organsinseide],,,,,
"",,,,,,,"Descrizione sigillata ... di un nuovo metodo ... per cavare la seta dai bozzoli, ossia per l'invenzione",,,,,
1698,Robecchi,Pietro,,,,,,"Seidenkokon, Seidenhaspel/Ofen",Milano,,1828,19.03.1828
"",,,,,,,di una nuova filanda destinata a filare la seta ... [Seidenhaspelofen für die Kokons],,,,,
"",,,,,,,Beschreibung der Bestandtheile zur Zeichnung und Darstellung meines wesentlich verbesserten,,,,,
"",,,,,,,,"Zentrifuge, Schlämmapparat,",,,,
1699,Ossezky,Adolf v.,,,,,"nunmehr vollständigen Metallabsonderungs- und Schlemm-Apparats, ..., mittelst welchen die",,Wien,,1828,21.06.1828
"",,,,,,,,"Goldscheidung, Silberscheidung",,,,
"",,,,,,,"edlen Metalle, als Gold und Silber ... rein geschlemmt dargestellt wird ...",,,,,
1700,Stauffer,Johann Anton,Stauffer,Johann Georg,,,Beschreibung der Verbesserung im Bau der Violine Violen et Violoncelles,"Violine, Viola, Violoncello",Wien,,1828,21.06.1828
"",,,,,,,"Genaue und vorschriftsmäßige Beschreibung der neuen, außen genannten Dachplatten und des",,,,,
1701,Bernhardt,Franz Anton,Pescheck,Heinrich Eduard,,,"Aufsatzes auf die Feuermauern, um das Zurückdrücken des Rauches durch den Wind zu","Dach, Blechplatte, Champion",Wien,,1828,16.05.1828
"",,,,,,,vermeiden,,,,,
"",,,,,,,Beschreibung des vom Dr.C.Garthe zu Rinteln neu erfundenen mathematisch geographisch-,,,,,
1702,Garthe,Kaspar,,,,,,Himmelsglobus,Wien,,1828,29.05.1828
"",,,,,,,"astronomischen Apparates ""Kosmoglobus"" genannt",,,,,
"",,,,,,,"Beschreibung der Erfindung, alle Bedachungen ohne Ausnahme mit unverbrennbaren, und gegen",,,,,
1703,Kubitschek,Wenzel,Schmidl,Joseph,,,"die Bedachung mit Zigel Kupferblech u.d.g.ungleich wohlfeileren Platten, unter den Nahmen","Dach, Wasserdichte Platte",Wien,,1828,25.05.1828
"",,,,,,,Wienerplatten zu erzeugen,,,,,
