PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
3959,Davy,Henry Savill,,,,,,"Kondensator, Extraktionsapparat,",Wien,,1843,28.08.1843
"",,,,,,,lösbaren Theilchen von vegetabilischen Substanzen. Ferner können einzelne Theile des besagten,,,,,
"",,,,,,,,"Verdampfapparat, Heizung",,,,
"",,,,,,,"Apparates zu anderen Heitzungs-, Verdampfungs- u. Destillationszwecken benützt werden",,,,,
3960,Davy,Henry Savill,,,,,Beschreibung einiger Verbesserungen an Dampfkesseln,Dampfkessel,Wien,,1843,09.11.1843
"",,,,,,,"Beschreibung eines verbesserten Apparates zum Gefrornenmachen, Einkühlen, Buttern und","Eismaschine, Buttermaschine,",,,,
3961,Davy,Henry Savill,,,,,,,Wien,,1844,13.02.1844
"",,,,,,,"Eisaufbewahren, ...","Gefrorenes, Kühlapparat",,,,
"",,,,,,,"Beschreibung gewisser Verbesserungen an Krempelmaschinen, wodurch auf eine einfachere Art",,,,,
3962,Davy,Henry Savill,,,,,,Krempeln,Wien,,1844,23.02.1844
"",,,,,,,festeres und gleicheres Garn erzielt wird,,,,,
"",,,,,,,"Beschreibung einer Maschine zum Putzen, Polieren und schärfen von Messern, Gabeln und","Eßbesteck, Putzmaschine,",,,,
3963,Davy,Henry Savill,,,,,,,Wien,,1845,02.01.1845
"",,,,,,,anderer Gegenstände,Schleifmaschine,,,,
3964,Davy,Henry Savill,,,,,"Beschreibung einer neuen Erfindung Häute zu gärben, ...","Leder, Gerberei",Wien,,1845,10.02.1845
3965,Benedikt,,& Sohn,,,,Beschreibung eines Waschverfahrens mittelst Dampf und Alkali,Wäscherei,Wien,,1840,23.11.1840
"",,,,,,,"... die Tücher bloß durch Filzung zu erzeugen, ohne das Spinnen noch das Weben zu benöthigen, ...",,,,,
3966,Bonfil,Ralph,Reali,Giuseppe,,,,"Schlagmaschine, Filztuch, Verfilzen",Venedig,,1840,11.12.1840
"",,,,,,,"[Text dt., ital. u. engl.]",,,,,
3967,Dixon,Abraham,,,,,Beschreibung von Verbesserungen im Drucken von Kattunen und anderen Stoffen,"Zeugdruck, Druckmaschine",Wien,,1841,04.01.1841
"",,,,,,,Descrizione del nuovo miglioramento che consiste in sostanza in un Macchinismo per miglior,,,,,
3968,Franzini,Ambrogio,Franzini,Pietro,Maestri de,Carlo,,Schokolademühle,Milano,,1843,07.10.1843
"",,,,,,,fabbricazione di cioccolatto,,,,,
"",,,,,,,"Beschreibung seiner zu privilegiren angesuchten Phaenomenlichter platee, als auch der ohne","Unschlitt, Raffinade/Unschlitt, Kerze,",,,,
3969,Onderka,Eduard,,,,,,,Wien,,1843,08.11.1843
"",,,,,,,Platee aus reinster Talgsäure,Docht,,,,
"",,Giacomo Antonio,,,,,,,,,,
"",,Ruggiero Burand,,,,,Domanda di un privilegio ... per una preparazione chimico detta fixateur in forza della quale i,,,,,
3970,Esquille,,,,,,,"Zeichnung, Fixativ",Venezia,,1844,18.10.1844
"",,de Monestrol,,,,,disegni sopra carta sono resi fissi ... [Fixiermittel für Zeichnungen],,,,,
"",,Marquis de,,,,,,,,,,
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, ...: daß die bis jetzt gebrauchten Rastrir-Rubricir-",,,,,
3971,Scherer,Jakob,,,,,und Linir-Maschinen ... von nun an durch die von ihm neu zusammen gestellte Colorit-Rubricir-,"Liniermaschine, Papier/Rubriziertes",Wien,,1839,19.01.1839
"",,,,,,,"und Liniermaschine ... Veränderungen unterzogen wurden, ...",,,,,
3972,Nagy,Karl v.,,,,,... Privilegium auf die Verbesserung der Oelgas-Brenner ...,"Brenner, Lampe, Vergaser",Wien,,1843,23.10.1843
"",,,,,,,Beschreibung der von dem Unterzeichneten gemachten Erfindung einer neuen Art von Auslöser-,,,,,
3973,Boesendorfer,Ignaz,,,,,,"Klaviermechanik, Auslösung",Wien,,1844,09.01.1844
"",,,,,,,Mechanik,,,,,
"",,,,,,,Beschreibung des katadioptrischen Cathetometers entworfen von Joseph Petzelt ausgeführt v.,"Kathetometer, Spiegelinstrument,",,,,
3974,Nuss,Anton,Petzelt,Joseph,,,,,Budapest,,1844,20.10.1844
"",,,,,,,Anton Nuß,Geodätische Instrumente,,,,
3975,Tommick,Joseph,,,,,... Verbesserung von Feder Haartouren für Herren dann der Locken für Damen ...,"Perücke, Haar/Falsches",Wien,,1841,16.01.1841
3976,Gallaseck,Georg,Pimpfinger,Joseph,,,Beschreibung zur Verfertigung der desinirt gegossenen Metallbuchstaben u. Ziffern,"Schild, Metallbuchstabe",Wien,,1844,02.05.1844
"",,,,,,,"Beschreibung über die ... erfundene Methode und einer dazu nöthigen Maschine, blecherne",,,,,
3977,Fleisch,Franz,,,,,,"Zuckerhutform, Stanze",Wien,,1845,13.03.1845
"",,,,,,,Zuckerhutformen zu pressen,,,,,
"",,,,,,,Endekung die von Mittelpunkte abweichente Kraft anzuwenden Flüssigkeiten aus allerhand,,,,,
3978,Ohnesorge,Traugott Wilhelm,,,,,,Zentrifuge,Paris,,1837,13.11.1837
"",,,,,,,"Stoffen zu ziehen, sey es in natürlichen oder verwebten Zustande, ...",,,,,
"",,,,,,,... Erfindung ...; alle Streichinstrumente ... aus allen beliebigen Metallen mit dem schönsten,,,,,
3979,Beyer,Anton,Fladt,Joseph,,,,Blechstreichinstrument,Wien,,1845,12.07.1845
"",,,,,,,reinsten Tone ganz zu erzeugen,,,,,
"",,,,,,,Beschreibung der Maschine zur Stahl Plattierung für Schneidewerkzeuge und doppelten Härtung,"Stahl, Plattieren, Härten,",,,,
3980,Gruber,Anton,Wertheim,Franz,,,,,Wien,,1838,22.03.1838
"",,,,,,,derselben [später zediert an Franz Wertheim],"Hammerwerk, Werkzeugstahl",,,,
