PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
2874,Davitjan,Johann Garabeth,,,,,Beschreibung einer Verbesserung an den türkischen Pfeiffenköpfen,Tabakspfeife,Wien,,1835,30.11.1835
"",,,,,,,"Beschreibung der ... Erfindung, ...: Jede Art von Thon ohne alle vorläufige bisher übliche",,,,,
"",,,,,,,"Bearbeitung mittels Compression durch eine eigens dazu vorgerichtete Maschine, in wie immer",,,,,
2875,Hellmer,Ignaz,,,,,,"Tonwaren, Trockenpresse",Wien,,1837,08.05.1837
"",,,,,,,"benannte Thon Produkte so umzugestalten, daß die selben dann unmittelbar zum Brennen",,,,,
"",,,,,,,"geeignet sind, ...",,,,,
"",,,,,,,Beschreibung der von mir erfundenen Art das Feuer- und Funkensprühen aus Rauchfängen bei,,,,,
2876,Hoechsmann,Michael Ludwig,,,,,,"Funkenfänger, Lokomotive",Wien,,1841,01.03.1841
"",,,,,,,Locomotiven zu vermeidn und gänzlich unschädlich zu machen,,,,,
"",,,,,,,Die von dem Unterzeichneten erfundene Abdruck- oder AbschnittPresse oder Maschine zur,,,,,
2877,Fuchs,Anton,,,,,,"Spiegelrahmen, Stanze",Salzburg,,1837,11.10.1837
"",,,,,,,Verfertigung von sogenannten Blechspiegel /eigentlich Blechrahmen für Spiegel:/ ...,,,,,
"",,,,,,,"Beschreibung der Verbesserung: als, in einer Masse, worin alle gespunstartigen Stoffe",,,,,
"",,,,,,,,"Imprägnierung/Stoff, Wasserdichter",,,,
2878,Tenz,Franz,Tichaczek,Johann,,,"geschwängert werden, dann mit gleichem Faden aufgespannt, und über's Kreutz gewebt, alsdann",,Wien,,1836,03.11.1836
"",,,,,,,,"Stoff, Kunstleder",,,,
"",,,,,,,"abermals mit der obbesagten Masse überzogen, und verwandeln sich in eine Lederähnlichkeit",,,,,
2879,Springer,Heinrich,,,,,Beschreibung der Mähmaschine,Mähmaschine,Wien,,1839,19.07.1839
"",,,,,,,Beschreibung der Entdeckung um den Rauch an die Logomotivn auf da Eisenband die Reisenden,,,,,
2880,Bureau,Julius,Droinet,Felix,,,,"Lokomotive, Rauchabzug",Wien,,1839,31.07.1839
"",,,,,,,nicht zu belästigen und die Waaren nicht zu beschädigen,,,,,
2881,Walburger,Joseph Ferdinand,,,,,Verfertigungsweise des ... Lederlackes,Lederlack,München,,1839,09.10.1839
"",,,,,,,Beschreibung der Maschine zur Verkleinerung gewurzhafter und anderer Gegenstände,,,,,
2882,Sperl,Joseph,,,,,,Gewürzmühle,Wien,,1840,22.09.1840
"",,,,,,,[Gewürzmühle],,,,,
"",,Johann Gabriel,,,,,,,,,,
2883,Molcon,,,,,,"Beschreibung einer Art Wagen für Eisenbahnen, nach einem neu erfundenen Systeme","Eisenbahnwagen, Kurve, Drehgestell",Wien,,1840,27.08.1840
"",,Viktor de,,,,,,,,,,
2884,Bergamenter,Friedrich,,,,,Beschreibung des Verwebens der geschnittenen Gummi Elasticum Fäden,"Gummiband, Posamentierstuhl",Wien,,1840,31.10.1840
"",,,,,,,,"Buntpapier, Guillochiermaschine,",,,,
2885,Hallmann,Ferdinand,,,,,"Beschreibung der Papier Muster, so mit einer Maschine gravirt sind",,Wien,,1840,06.11.1840
"",,,,,,,,Dessin,,,,
