PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
3556,Raddi,Lorenzo,Torcellan,Francesco,,,,"Goldgrund, Mosaik",Venezia,,1840,10.06.1840
"",,,,,,,abbondante quantità di Mosaico a fondo d'oro,,,,,
"",,,,,,,Beschreibung der ... Erfindung von Resonanzböden zu Claviren und anderen Instrumenten aus,,,,,
3557,Bienert,Franz,,,,,"Fichtenholze der fürstl. schwarzenbergischen Herrschaft Stubenbacher Urwaldungen, welche",Resonanzboden,Wien,,1842,05.07.1842
"",,,,,,,sowohl in das Inn- als auch fernere Ausland verführt werden,,,,,
"",,,,,,,"Beschreibung sammt 3 Zeichnungen ... betreffend eine Verbesserung in der Formdruckerkunst,",,,,,
"",,,,,,,"welche in der Wesenheit bestehet in einem besonderen Verfahren u. Mechanismus, um",,,,,
3558,Urling,Roo W.,,,,,,"Zeugdruck, Druckmaschine",Wien,,1842,09.06.1842
"",,,,,,,"baumwollene, seidene, wollene, papierartige und sonstige Fabrikate und Stoffe ... auf einmahl und",,,,,
"",,,,,,,gleichzeitig zu drucken,,,,,
"",,,,,,,Beschreibung der neuen Erfindung in Erzeugung eines sogenannten Wiener Conservations Wichs,"Stärke, Zucker, Gummi, Katalyse,",,,,
3559,Pischinger,Franz,,,,,,,Wien,,1843,08.06.1843
"",,,,,,,"Pulvers, ...",Wichspulver,,,,
"",,,,,,,Beschreibung der Verbesserung in dem Erlernen des Schreibens nach den gesetzlich bestehenden,"Schönschreiben, Schreibpapier,",,,,
3560,Waizmann,Joseph,,,,,,,Linz/Urfahr,,1843,07.07.1843
"",,,,,,,"Schulvorschriften, ...",Liniermaschine,,,,
3561,Lederer,Maria,,,,,"Beschreibung des Fedlergeschäftes resp. verzeuchnetten Fedlerartikel, ...","Schneiderei, Rekonvaleszentenarbeit",Wien,,1843,26.04.1843
"",,,,,,,"Die Bereitungsart der neuen rein durchsichtigen Glanzfirnißes, für Zeichnungen und","Schellack, Terpentingeist, Lack,",,,,
3562,Brauner,Anton,,,,,,,Wien,,1843,29.07.1843
"",,,,,,,"Wasserfarbenbilder, ...",Farbloser,,,,
"",,,,,,,"Beschreibung der von dem Ing.A.Eichen in Wien, erfundenen Presse, bei welcher weder säcke",,,,,
3563,Eichen,Anton,,,,,,"Oelpresse, Zuckerrübenpresse",Wien,,1843,22.06.1843
"",,,,,,,"noch Einschlagtücher gebraucht werden, um Oelsamen oder Runkelrüben auszupressen",,,,,
3564,Poncelet,Franz Joseph,,,,,Beschreibung des Verfahrens zur Erzeugung der Blumen Laubstoffe,Kunstblume,Wien,,1843,20.07.1843
"",Ripamonti -,,,,,,Descrizione del nuovo metodo di fabbricazione in grande di Ostie od Obbiadini economici in pasta,,,,,
3565,,Paolo,,,,,,"Oblate, Hostie",Milano,,1836,01.07.1836
"",Carpano,,,,,,di ogni dimensione e colore ... [Hostien- und Oblatenerzeugung],,,,,
3566,Richter,Bernhard,,,,,Beschreibung der von mir Endesgefertigten neu erfundenen elastischen Armbänder (Bracelets),Armband,Wien,,1844,03.12.1844
3567,Tommick,Joseph,,,,,Beschreibung der vegetabilische-aromatische Haar-Tinktur,Haarwasser,Wien,,1843,09.12.1843
3568,Eggerth,Joseph,,,,,Beschreibung der Verfahrungsweise zu Erzeugung von Tampourin-Knöpfe,"Hornbearbeitung, Knopf, Stanze",Wien,,1838,13.11.1838
"",,,,,,,"Erfindung gewisser Verbesserungen in der Art, Faßdauben und daraus verfertigte Gefäße zu","Daube, Latte, Schindel,",,,,
3569,Davy,Henry Savill,,,,,,,Wien,,1840,14.11.1840
"",,,,,,,"erzeugen; ferner Holz zu Latten, Schindeln und ähnlichen Gegenständen zu schneiden","Schneidemaschine, Binderei",,,,
