PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
2092,Sterz,,,,,,,"Papier, Presse",Markt Pitten,,1828,05.09.1828
"",,,Elgg,v.,,,einer Papier-Preßmaschine,,,,,
2093,Ertel,Traugott,Hueber,F.A.,,,Beschreibung der hydraulischen Pumpe,Pumpe,Absam,,1829,07.02.1829
"",,,,,,,"Beschreibung der ... Erfindung, ...: 1. In einer anderen Einrichtung des Troges des Holländers. 2. In",,,,,
"",,,,,,,,"Holländer, Walzenmesser,",,,,
2094,Kiesling,Gustav,Kiesling,Wilhelm,,,der Veränderung der Form der Walzenmesser des Holländers und 3. In der Anbringung eines,,Ober-Langenau,,1830,21.01.1830
"",,,,,,,,Waschmaschine,,,,
"",,,,,,,Waschmaschine in dem Troge,,,,,
2095,Melzer,Franz,,,,,Genaue Beschreibung der ... Verbesserungen an den Flügel-Clavieren,Klavier,Wien,,1832,14.04.1832
"",,,,,,,Beschreibung & Model der ... Verbesserung ...: Seidenknöpfe mit Metallene Böden und Oehrl,,,,,
2096,Eggerth,Joseph,,,,,mittelst einer neu erfundenen Maschin-Vorrichtung in allen denklichen Formen und Größen ... zu,"Seide, Knopf, Presse, Dessin",Wien,,1832,02.06.1832
"",,,,,,,erzeigen,,,,,
"",,,,,,,Genaue deutliche und Gewissenhafte wahre Beschreibung meiner Verfahrungsart bey der,,,,,
"",,,,,,,,"Juchten, Leder, Gerberei,",,,,
2097,Bayer,Joseph,,,,,"Gerbung des Juftenleders, wie auch des chemischen Aparates, zur Erzeugung und Reinigung des",,Hermannstadt,,1831,01.10.1831
"",,,,,,,,"Raffinade/Birkenöl, Birkenöl",,,,
"",,,,,,,"Birkenöhls, und des dabey stadtfindenden Proceßes",,,,,
2098,Lorch,Peter,,,,,Beschreibung der Verbesserung in verfertigung der Seidenhüte ...,Hut/Wasserdichter,Brünn,,1832,27.08.1832
"",,,,,,,Gesuche eines Privilegiums in der k.k. Oesterreichischen Monarchie zur Betreibung einer,"Lithographie, Farbendruck,",St.Gallen/Schwe,,,
2100,Heim,Johann Joachim,Heim,Sebastian,,,,,,,1832,17.09.1832
"",,,,,,,verbesserten Steindrukerey eingegen von: Heim & Sohn aus St. Gallen,"Druckplatte, Aetzen",iz,,,
"",,,,,,,,"Dachziegel, Wasserleitungsrohr,",,,,
"",,,,,,,"Beschreibung der ... Verbesserung der Dachziegel, und Erfindung rinnenartiger Ziegel ... Endlich","Rinnziegel, Gesimsziegel, Gurtenziegel,",,,,
2101,Tungel,Anton,,,,,,,Wien,,1833,29.01.1833
"",,,,,,,"Erfindung neuer Gattungen von Gesims-, Gurten-, Pflaster-, Brun-, Rauchfang- und Säulenziegel ...","Gewölbeziegel, Pflasterziegel,",,,,
"",,,,,,,,"Rauchfangziegel, Hohlziegel",,,,
"",,,,,,,"[Beschreibung] eiserner Hängebrücken, welche sich von denen schon im Gebrauche befindlichen",,,,,
2102,Hofmann,,Maderspach,,,,"dadurch unterscheiden, daß statt denen Thürmen gußeiserne Kasten-Bögen die Stützpunkte","Stahlbau, Brücke",Rußkberg,,1833,19.03.1833
"",,,,,,,"bilden, überdies sowohl die überhängenden Spannketten, wie auch die Spanngewölbe mangeln",,,,,
"",,,,,,,"Beschreibung ... der ... Erfindung der sogenannten Gesellschafts und ... Doppelschlösser, wo die",,,,,
2103,Schwerdberger,Johann,,,,,"ersteren mit drey, die letzteren aber mit zwey Schlüsseln versehen sind, und dennoch nur einen","Schloß, Schlüssel",Wien,,1833,21.01.1833
"",,,,,,,vorstellen ...,,,,,
"",,,,,,,"Beschreibung des ganz neu erfundenen Mechanismus unter dem Tittel, Wagen mit einer mit sich",,,,,
2104,Sammer,Joachim,,,,,,"Wagen, Eisenbahn, Zahnradbahn",Wien,,1833,01.04.1833
"",,,,,,,"führenden beweglichen Eisenbahn, ...",,,,,
"",,,,,,,Beschreibung der Fluted Roller BobbinetMaschine erbaut im Laufe des Monaths May 1833 von D.,,,,,
2105,Baum,Daniel,,,,,,Bobinetmaschine,Wien,,1833,28.06.1833
"",,,,,,,Baum in seiner Fabrick zu Heinrichsthal nächst Lettowitz,,,,,
