PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,Kunstgegenständen auf eigens zubereiteten Metallplatten,,,,,
"",,,,,,,"Verbesserungen in der Strumpfwirker Profeßion, und der Maschinen zum Erzeugen gewirkter","Wirkmaschine, Strumpf, Haube,",,,,
3301,Urling,Roo W.,,,,,,,Wien,,1841,21.08.1841
"",,,,,,,"Stoffe, so wie der von diesen Profeßionisten erzeugten Fabrikate, als: Strümpfe, Hauben etc. ...",Wirkwaren,,,,
"",,,,,,,"Beschreibung der ... Erfindung eines mit Dampf zu betreibenden Getreidemahlwerks, welches ...",,,,,
3302,Zimmermann,Karl,,,,,,"Dampfmühle, Transmission",Saaz,,1841,22.08.1841
"",,,,,,,"mit wenig Kraft und nur mittelst eines einzigen Riemens in Bewegung gesetzt wird, ...",,,,,
"",,,,,,,"Beschreibung der Verbesserung der sogenannten Uhrlampen, ..., daß durch diese Verbesserung",,,,,
3303,Zang,Franz,,,,,,Uhrlampe,Wien,,1842,08.08.1842
"",,,,,,,"diese Lampen 12 bis 14 Stunden brennen, während andere nur 8 Stunden brennen",,,,,
3304,Pflieger,Ernst,,,,,Beschreibung einer neuerfundenen Tuchscheermaschine ...,Tuchschere,Bielitz,,1842,02.09.1842
"",,,,,,,Beschreibung uiber die Erzeugniß und Anwendung der ... verbesserten Metallknöpfe auf,,,,,
3305,Miksch,Florian,,,,,,"Messingblech, Knopf, Stanze",Wien,,1842,10.10.1842
"",,,,,,,Kleidungsstücke,,,,,
"",,,,,,,Descrizione di uno dei Fornelli portatili da Seta a due Lavoratrici ed un sol fuoco con combustibile,,,,,
3306,Bezzi,Pietro,,,,,,"Seidenkokon, Seidenhaspel/Ofen",Venezia,,1840,09.06.1840
"",,,,,,,a Carbone ... [Kohlenfeuerungsofen mit zwei Lavoiren für das Haspeln der Seidenkokons],,,,,
