PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
2353,,Joseph,,,,,Beschreibung künstliche Schleif und Wetzsteine zu machen,"Schleifstein, Wetzstein, Kunststein",Villach,,1834,05.04.1834
"",r,,,,,,,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung in der Baumwollspinnerey, welche im Wesentlichen in der",,,,,
2354,Fornachon,Louis Victor,,,,,vortheilhafteren Gestaltung der Maschinentheile und Beschleunigung der Bewegung einiger,"Baumwolle, Spinnmaschine",Wien,,1834,21.01.1834
"",,,,,,,Theile der Trostle-Maschine besteht,,,,,
"",,,,,,,"Beschreibung der ... Verbesserung, ..., daß: der Hanf nicht wie üblich mit Wasser gerieben,",,,,,
"",,,,,,,sondern mittelst einer neuen aus bleihernen Walzen bestehenden Maschine ... zerquetscht wird.,"Hanfbrechmaschine, Seil,",,,,
2355,Cichocki,Felix,,,,,,,Wien,,1838,15.01.1838
"",,,,,,,2. daß bei der Erzeugung der Seilerarbeiten ... zum treiben des Rades ... durch eine Verbesserung,Spinnmaschine,,,,
"",,,,,,,"der Spinnräder, von selbst entsteht, ...",,,,,
"",,,,,,,Beschreibung der bei der hochfürstlichen Oettingen Wallersteinischen Runkelrübenzuckerfabrick,,,,,
2356,Rietsch,Franz G.,,,,,[in Kleinkuchl] bestehenden Knochenkohlenverkleinerungs Maschine und des Verfahrens bei der,"Knochenkohle, Knochenmühle",Königsaal,,1833,14.12.1833
"",,,,,,,Vermalung der Knochen,,,,,
2357,Staudinger,Joseph,,,,,Beschreibung einer von dem Unterzeichneten erfundenen Papierhobelmaschine,"Papierhobel, Zwinge",Wien,,1837,25.03.1837
"",,,,,,,Descrizione della nuova Scoperta di miglioramento che ... consiste in sostanza: in un metodo assai,,,,,
2358,Gavazzi,Pietro,,,,,,"Seide, Spulmaschine",Como,,1834,04.01.1834
"",,,,,,,"facile e vantaggioso per incannare la Seta greggia, ... [Spulmaschine für Rohseide]",,,,,
"",,,,,,,Erklärung eines verbesserten Destillir Apparaths der in Vereinigung einer ... Erdäpfel Stampfe ...,"Kartoffel, Stampfwerk, Mühle,",,,,
2359,Paupie,Franz,,,,,"besteht ... Endlichen und die Dampf-Maschine, die Säg und Mahl- dann Stampf-Rips Oehl-Mühle,","Oehlmühle, Destillierapparat,",Müllendorf,,1835,09.05.1835
"",,,,,,,...,Sägemühle,,,,
"",,,,,,,"Beschreibung und Zeichnung der ... Erfindung [an den Klavieren], ..., 1.) daß er die Wiener",,,,,
"",,,,,,,"Mechanik in eine andere Gestalt umgewandelt hat, ... 2.) greift der Hammerstielschnabel noch",,,,,
2360,Mueller,Mathias,,,,,einmahl so viel unter seine Auslesung ... 3.) ist ein neues bewegliches Fangwerk des Hammers,Klaviermechanik,Wien,,1839,03.01.1839
"",,,,,,,"angebracht ... 4.) Hat diese Mechanik den Vortheil, jeden Hammer unter seiner Auslesung den",,,,,
"",,,,,,,"Spielraum ... zu richten, ...",,,,,
"",,,,,,,,"Wasserdicht(er) Filz, Hut,",,,,
2361,Auhl,Franz,,,,,Beschreibung der in Erfindung und Verbesserung in Erzeugung der Wasserdichten Filzhüte,,Wien,,1837,04.07.1837
"",,,,,,,,Wasserdichter,,,,
"",,,,,,,"Diese Erfindung besteht in der Wesenheit darin, daß dieselbe an der Jacquart-Maschine",,,,,
2362,Immerlauer,Daniel,,,,,"angebracht, den Vortheil gewährt, bey gewissen Webereyen die mittels der Jacquart-Maschine","Jacquardmaschine, Broschieren, Karte",Wien,,1837,20.06.1837
"",,,,,,,"gewoben werden, eine beträchtliche Menge von Karten zu ersparen, ...",,,,,
2363,Barandon,J.,,,,,"Beschreibung der ... Verbesserung in der Methode, den Rohzukker zu raffinieren","Zucker, Raffinade/Zucker",Wien,,1834,22.03.1834
"",,Friedrich Heinrich,,,,,,,,,,
2364,Franzenshuld,,,,,,"Beschreibung der ... Erfindung metalener Felgen, zu den Rädern der Eisenbahnwagen, ...","Felge, Eisenbahnwagen",Wien,,1838,31.05.1838
"",,Hartmann Edl.v.,,,,,,,,,,
"",,,,,,,"Darstellung und Beschreibung der verbesserten Art, Zeichnungen, Schriften oder Adressen mit","Golddruck, Silberdruck, Messingdruck,",,,,
2365,Priss,Ferdinand,,,,,,,Wien,,1838,17.04.1838
"",,,,,,,"Gold, Silber, und anderen Metallen auf Seidenstoffe, Papier und Holzwaren zu drücken, ...","Metalldruck, Foliendruck",,,,
"",,,,,,,Beschreibung der ... zum Ohrenläpchenstechen ... neu erfundenen Ohrringe und,,,,,
2366,Isack,Karl,,,,,,"Ohrläppchenstecher, Ohrringe",Wien,,1838,25.03.1838
"",,,,,,,beihielfsinstrument ...,,,,,
"",,,,,,,Descrizione della nuova Scoperta che ... consiste in sostanza nella creazione dell'oro coll concorso,"Goldimitation, Alchimistengold,",,,,
2367,Ratti,Giuseppe Antonio,,,,,,,Milano,,1836,07.07.1836
"",,,,,,,"di altri metalli, imitando la natura [Gold und andere Metalle naturgetreu nachzuahmen]",Metallimitation,,,,
