PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4893,Piatti,Giambattista,,,,,degli Editori degli annali universali delle Scienze e dell'Industria. 22 S. 8° [mit handgeschriebener,Druckluftbahn,Milano,,1844,
"",,,,,,,Ergänzung],,,,,
"",,,,,,,Beschreibung der von uns gemachten Erfindung und resp. Verbesserung an den Mahl- und,,,,,
4894,Doby,Franz,Querfeld,Anton,,,,"Mühle, Beutelgeschirr, Mehl, Sortieren",Panosova,,1844,25.12.1844
"",,,,,,,"Beutelwerken, wie an der Mehlerzeugung selbst, ...",,,,,
"",,,,,,,"Descrizione delle operationi del Sericometro, ossia d'un meccanismo ... per misurare i filati di seta",,,,,
4895,Monte,Francesco de,,,,,,"Seide, Strähn, Meßgerät",Rovereto,,1845,15.11.1845
"",,,,,,,... [Seidensträhn-Meßmaschine],,,,,
"",,,,,,,"Neue erfundene Leichtdorn oder Hühneraugen Bänder, welche ohne Schmerzen ... die gänzliche",,,,,
4896,Neugebauer,Johann,,,,,,"Hühneraugen, Zugpflaster",Wien,,1846,27.01.1846
"",,,,,,,"Vertilgung herbeiführen, ...",,,,,
"",,,,,,,Beschreibung der ... Erfindung ...: Eine wohlfeile seifenartige Mischung zur Auflösung von Harzen,"Seife/Flüssige, Lösungsmittel, Bleichen,",,,,
4897,Hruschka,Ferdinand,Koetzing,Johann,,,,,Chrudim,,1846,10.01.1846
"",,,,,,,und Fetten behufs Verbesserung der Bleichen und Stoffreinigung zu erzeugen,Fleckputzmittel,,,,
4898,Reitlinger,Anton,Wappenstein,Joseph,,,Beschreibung: Die neue Erfindung unserer gepreßten Metall-Buchstaben ...,"Metallbuchstabe, Pressen",Wien,,1846,12.01.1846
"",,,,,,,"Beschreibung der Erfindung, ..., den gewöhnlichen österreichischen Eisendrahte, mittelst einer",,,,,
4899,Gyri,Johann Georg,,,,,,"Drahtziehen, Polieren",Linz,,1847,19.01.1847
"",,,,,,,"Maschine jene ... Elasticität ... zu geben, ...",,,,,
"",,,,,,,Beschreibung der ... Zusammensetzung einer schwarzen Farbe mit und ohne Glanz zum,,,,,
4900,Mach,Johann,,,,,,"Schwarz, Dach, Anstrich",Wien,,1846,04.12.1846
"",,,,,,,Dachanstrich ...,,,,,
4901,Knussmann,Damian,,,,,Beschreibung der neuerlichen Verbesserung der Erfindung eines künstlichen Blutegels,Blutentziehung,Wien,,1848,05.02.1848
"",,,,,,,Beschreibung der bei den Plasser hochfürstl. [Metternich'schen] Eisenwerke verbesserten,,"Plaß, Kreis",,,
4902,Bluemel,Joseph,,,,,,Ofen,,,1840,12.11.1840
"",,,,,,,gußeisernen Etagöfen,,Pilsen,,,
"",,,,,,,"Beschreibung der ... Entdeckung, alle Gattungen Koch- und andere Geschirre, mittelst",,,,,
"",,,,,,,,"Kochgeschirr, Kupferwaren,",,,,
4903,Kapfer,Ignaz,,,,,"Handhämmern bisher ausgefertiget, nun durch Wasser-, Menschen- oder Thierkraft in Bewegung",,Haag/Hausruck,,1842,29.09.1842
"",,,,,,,,"Blechwaren, Hammerwerk",,,,
"",,,,,,,gesetzten Hammers ... zu erzeugen,,,,,
