PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"neue Art zu verbessern, ...",,,,,
1667,Gemperle,Johann Baptist,,,,,"Beschreibung der ... Verbesserung ...: Einen Surugats Caffee ... erfunden zu haben, ...",Kaffee,Wien,,1827,04.09.1827
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß er mittelst einer Walze, u. einer dazu neu erfundenen",,,,,
"",,,,,,,,"Druckwalze, Leibbinde, Dessin,",,,,
1668,Wiesenburg,Anton,,,,,"mechanischen Vorrichtung der leder u. seidenen Damenbinden, ..., eine ... gleichförmige von",,Wien,,1827,28.09.1827
"",,,,,,,,Prägemaschine,,,,
"",,,,,,,"verschiedenen Desin ... Preggung zu geben, ...",,,,,
1669,Goldmann,Mathias,,,,,"Erfindung: Männer und Frauenstifl mit Metall-Absätzen zu verfertigen, ...","Schuhabsatz, Stiefelabsatz",Wien,,1827,11.09.1827
"",,,,,,,Die Berliner Pfefferkuchen mache ich. Ich mache Berliner Pfeffernüsse ... Berliner Zuckerkuchen ...,,,,,
1670,Kaeckler,Friedrich,,,,,,"Lebkuchen, Zuckerbäcker, Gebäck",Wien,,1827,27.08.1827
"",,,,,,,Mackronen ... Zuckerpretzl ... Bisquit ... Zuckernüsse ... Matzepan ...,,,,,
"",,,,,,,"... zeigt ... an, eine Fahrtmaschine erfunden zu haben, ..., daß sie mit einer beweglichen, sich",,,,,
1671,Kraeutterer,Karl,,,,,"vorlegbaren Eisenbahn versehen ist. Auch ist dieselbe ohne der Eisenbahn, mit Ersparniß der",Wagen,Wien,,1827,17.10.1827
"",,,,,,,"halben Zugkraft, zu gebrauchen, ...",,,,,
"",,,,,,,,"Tonwaren, Kochgeschirr,",,,,
1672,Rabe,Heinrich,,,,,Die Erfindung meines angegebenen Gesundheits-Geschirres ...,,Brünn,,1827,03.02.1827
"",,,,,,,,Färben/Tonwaren,,,,
"",,,,,,,"... zeigen ... an, eine neue Verbesserung gemacht zu haben, ..., nämlich eine große Verbesserung",,,,,
1673,Dimand,Simon,Kann,Simon,,,"auf Kornfrüchte und Mehl, 1. Alle Kornfrüchte zu reinigen ... mittelst einer eigenen erfundenen","Getreide, Putzmaschine, Mehl",Wien,,1826,18.01.1826
"",,,,,,,"Maschine, ... 2. Aus allen Kornfrüchten sehr schönes Mehl zu erzeugen ...",,,,,
"",,,,,,,Beschreibung über die ... Verbesserung in den Maschinen Werk zur Fabrication von Wollen- Tuch-,,,,,
"",,,,,,,"und anderen Stoffen, welche in ... mechanischen Gerätschaften und Dampf-Apparate besteht,","Rauhmaschine, Bürstmaschine,",,,,
1674,Albert,Karl,,,,,,,Wien,,1827,03.09.1827
"",,,,,,,"wodurch das kardätschen und Bürsten des Tuches ... betrieben wird, und demselben einen",Appreturmaschine,,,,
"",,,,,,,besseren und dauerhafteren Glanz zu geben,,,,,
"",,,,,,,"Beschreibung und Zeichnung der ... Erfindung, ..., daß: mittelst einer sehr einfachen Maschine,","Zentrifuge, Goldscheidung,",,,,
1675,Davis,William,,,,,"Gold, Silber, Edelsteine und andere Metalle von denen denselben beygemischten Stein- u.","Silberscheidung, Aufbereitung,",Wien,,1827,02.10.1827
"",,,,,,,"Erdarten geschieden werden können, ...",Schlämmapparat,,,,
"",,,,,,,Descrizione della Scoperta del miglioramento che ... consiste nella fabbricazione di coperte di lana,,,,,
1676,Campana,Pietro,Ghirardelli,Marco,,,,Wolldecke,Bergamo,,1827,18.10.1827
"",,,,,,,fina ad uso di francia [Wolldecken],,,,,
"",,,,,,,"Beschreibung der ... Erfindung, ..., daß der Reisende ... beym Scheuwerden der Pferde, und in jeder",,,,,
"",,,,,,,"Gefahr sich sogleich beschützen kann, so, daß ... der Fahrende ... 1. ... scheugewordene Pferde in",,,,,
"",,,,,,,,"Wagen, Bremse, Notbremse,",,,,
"",,,,,,,"der Art ablösen kann, ... der Wagen selbst auf dem höchsten Berge sogleich stillstehen muß, die",,,,,
1677,Liebelt,Michael,,,,,,"Ausspannvorrichtung, Kutschbock,",Wien,,1827,19.11.1827
"",,,,,,,"Räder abgesperrt werden ..., auch öffnen sich ... die Thürln, und die Fußbretter fallen ... von selbst",,,,,
"",,,,,,,,Scheues Pferd,,,,
"",,,,,,,herab. - welches alles ... vom Kutschbock ... verrichtet werden kann; und 2. um jeden Gegenstand,,,,,
"",,,,,,,"und Locale auch schon von ferne beobachten zu können und sich gefaßt zu halten, ...",,,,,
"",,,,,,,"Beschreibung derjenigen Hefen deren ich mich zuer Erzeugung ... der Zuckerkuchen, der",,,,,
1678,Kraus,Joseph,,,,,"Zuckerbußerln ohne Mehl, des schwarzen Holländer Magenzwiebacks, und eines in Deutschland","Hefe, Zuckerbäcker, Gebäck",Wien,,1827,13.10.1827
"",,,,,,,unbekannten Zuckergebäcks mit Vortheil bediene,,,,,
"",,,,,,,"Erklärung und Zeichnung der Maschiene, wodurch die Berliner Pfeifenschleuche ein viel schöneres",,,,,
"",,,,,,,"Ansehen ... erhalten ... und Muster des Luft und Wasserdichten, dan den Tabaksaft",,,,,
1679,Rademacher,Christian,,,,,,Tabakspfeife,Wien,,1827,16.12.1827
"",,,,,,,wiederstehenden Stoffes ... und Erklärung der Tabakrauchkühler ... und Zeichnung der,,,,,
"",,,,,,,"Tabakröhren in Form von ... Schlange, Fische ...",,,,,
