PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
4269,Topham,George,,,,,,Gattersäge,Brünn,,1845,27.01.1845
"",,,,,,,betreibenden Holzsägen ...,,,,,
4270,Tauber,A. Alfred,,,,,Beschreibung der Erfindung bei Verfertigung der Buchstaben für Ankündigungstafeln,"Schild, Metallbuchstabe",Wien,,1845,28.02.1845
"",,,,,,,"Unsere Erfindung besteht in der Anwendung einer Maschine, vermittelst welcher wie bisher die",,,,,
4271,Lederer,Emanuel,Lederer,Wolfgang,,,,"Leder, Spaltmaschine/Leder",Wien,,1846,24.03.1846
"",,,,,,,Schaafs- und Kalbfelle nunmehr auch die Rindshäute gespalten werden,,,,,
"",,,,,,,Die Beschreibung der Erfindung einer Verbesserung aus Stärkemehl ein Gummisurrogat zu,,,,,
4272,Pentlarz,R.,Schulz,Alexander J.,,,,Dextrin,Wien,,1846,22.01.1846
"",,,,,,,erzeugen,,,,,
4273,Desmarest,Johann Baptist,,,,,Apparat um aus den Farbhölzern die Farbe zu extrahiren [Text frz. u. dt.],"Farbholz, Extraktionsapparat",Wien,,1843,30.12.1843
4274,Gohde,Friedrich,,,,,Beschreibung einer neu erfundenen Presse zum Siegeln und zu anderweitigem Gebrauch,"Siegel, Presse",Wien,,1845,28.02.1845
4275,Rueppel,Karl,,,,,Beschreibung der Jalousien,Jalousie,Wien,,1845,08.04.1845
4276,Tilli,Joachim,Wuerger,Johann,,,Beschreibung jener Brenholz Verkleinerungs Maschine,"Brennholz, Holzzerkleinerung",Wien,,1846,17.02.1846
4277,Weiss,J.L.,,,,,"Beschreibung der ... Verbesserung in der bis jetzt bestehenden Siegellack fabrikation, ...","Siegellack, Docht",Wien,,1846,22.01.1846
4278,Barbulovits,Johann D.,,,,,Beschreibung einer Verbesserung der Cravaten ohne Schnallen ...,Krawattenhalter,Wien,,1846,03.03.1846
4279,Kietaibel,Franz,Pichler,Franz,,,"Beschreibung ... der ... transportablen Wäscherolle, ...",Wäscherolle,Wien,,1846,24.02.1846
"",,,,,,,Descrizione della nuova invenzione che ... consiste in sostanza in una macchina ... per frangere le,,,,,
4280,Biaxini,Bernardo,,,,,,"Olivenquetsche, Oelpresse",Brescia,,1844,13.07.1844
"",,,,,,,"olive, e premmere l'Oglio ... [Olivenquetsche und Oelpresse]",,,,,
4281,Scala,Franz,,,,,Beschreibung und Erklärung der neu erfundenen Turbine ...,Wasserturbine,Wien,,1845,06.05.1845
"",,,,,,,,,St.Oswald bei,,,
4282,Kirchner,Friedrich,,,,,Beschreibung der Verbesserung der bey Wasserwerken verwendeten Triebräder,Wasserrad,,,1844,30.11.1844
"",,,,,,,,,Marburg/Stmk,,,
"",,,,,,,Beschreibung ... der ... erfundenen goldhältigen edlen kupferfreyen Platina-Legierung u.,,,,,
4283,Schumann,Eduard,,,,,,"Legierung, Gebiß/künstliches",Wien,,1845,22.01.1845
"",,,,,,,"Verfertigung aller jener Gegenstände, welche in den Bereich der Zahntechnik gehören, ...",,,,,
4284,Tunner,Peter,,,,,Beschreibung der priv. erfundenen Verbesserung in Auffangung und Ausleitung der Hochofengase,"Hochofe, Gichtgas, Gasleitung",Graz,,1843,30.12.1843
4285,Pospischill,Adam,Schweinsberg,Heinrich,,,Angaben des Verfahrens zur Darstellung des Gummisurrogates,Dextrin,Wien,,1845,16.07.1845
4286,Briola,Alberico,,,,,Descrizione di una Macchina idraulica atta ad elevare l'acqua ... [Wasserhebemaschine],Wasserhebemaschine,Pavia,,1841,15.01.1841
"",,,,,,,"Beschreibung ... der ... Erfindung: metallene, vorzüglich eiserne und stählerne Säbelscheiden ... zu",,,,,
4287,Haussmann,J.H.,Ohligs,B.WM.,,,,"Säbelscheide, Pressen",Wien,,1846,19.02.1846
"",,,,,,,erzeugen,,,,,
4288,Moser,Johann Ludwig,,,,,Beschreibung der neu construirten Feuerlöschmaschine,Feuerspritze,Wien,,1844,06.03.1844
"",Gross -,,,,,,,,,,,
4289,,Maria,Lehner,Joseph,,,Darstellung der Haawuchs Pomade für die Glatze. Zedirt an Maria Groß,Haarwuchsmittel,Wien,,1845,21.05.1845
"",Hoffinger,,,,,,,,,,,
4290,Mussner,Philipp,,,,,Beschreibung der Sensenabschab-Maschine,"Sense, Schleifmaschine",Wien,,1844,17.12.1844
"",,,,,,,"Specification eines neuerfundenen zum Gerben der Häute, und zu Verbesserung ... verschiedener",,,,,
4291,Orth,Louis v.,,,,,,"Leder, Gerberei",Wien,,1845,30.05.1845
"",,,,,,,"Gerbstoffe, ...",,,,,
4292,Orth,Louis v.,,,,,"Beschreibung der Verfertigung von neuen Metallkompositionen, ...","Legierung, Werkstoff/Metallischer",Wien,,1845,18.06.1845
4293,Angeli,Florian,,,,,Beschreibung einer Kalk- und Gips- Streu- Maschine,"Kunstdünger, Düngerstreuer",Wien,,1846,21.02.1846
"",,,,,,,"Beschreibung einer ... Erfindung, ..., daß aus einer Mineral-Substanz ... zugleich Magnesia ... und",,,,,
4294,Cassoni,Bartolommeo,,,,,,"Kalklöschen, Magnesia, Schwefelsaure",Wien,,1837,21.02.1837
"",,,,,,,"Bittersalz ... erzeugt wird, ...",,,,,
4295,Krumm,Heinrich,,,,,"... zeigt ... an eine neue Verbesserung, ..., daß er 1.) alle Gattungen Hufnägel ... verfertiget, ...",Hufnagel,Wien,,1840,09.03.1840
"",,,,,,,Beschreibung gewisser Verbesserungen in der Einrichtung und Zusammenstellung der,"Lokomotive, Dampfzylinder,",,,,
4296,Urling,Roo W.,,,,,,,Wien,,1842,19.02.1842
"",,,,,,,"Dampfmaschinen, sogenannter Locomotive","Steuerung, Speisepumpe",,,,
