PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,,"Lokomotive, Kesselspeisewasser,",,,,
3032,Ohligs,Bernh. WM.A.,,,,,"aus dem Tender in den Kessel der Locomotive, nach welcher die bisherigen Leder- oder",,Wien,,1841,15.07.1841
"",,,,,,,,"Tender, Wasserleitung",,,,
"",,,,,,,"Hanfschläuche ... ganz entbehrlich werden, ...",,,,,
3033,Kirchhofer,Anton,,,,,Beschreibung der bearbeitung des Lastik Leder,"Gummigewebe, Wasserdichter Stoff",Wien,,1841,18.08.1841
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, ...: Sogenannte Commod-Sessel so einzurichten,",,,,,
3034,Stern,Joseph Karl,,,,,,"Sessel, Bank, Polstermöbel, Sitzpolster",Wien,,1841,27.08.1841
"",,,,,,,"daß 3 Personen auf Selben gleichzeitig ganz bequem Platz nehmen können, ...",,,,,
3035,Kaschke,Samuel,,,,,Beschreibung der zu privilegirenden Dampfkaffemaschine,Kaffeemaschine,Wien,,1841,23.08.1841
"",,,,,,,...alle Gattungen von Braslett...einen Schluß zu geben wodurch es unmöglich wird selbe zu,,,,,
3036,Bastiany,Peter,,,,,,"Verschluss, Armband",Wien,,1841,08.11.1841
"",,,,,,,verlieren...,,,,,
3037,Coquatrix,Johann Benjamin,,,,,Beschreibung der Erfindung ... Nachthemden oder Couvre tout [Text frz. u. dt.],"Nachthemd, Schlafsack",Wien,,1841,29.09.1841
3038,Sartorius,Friedrich,,,,,Zeichnung eines neuen hängenden Badeapparats,Bad,Wien,,1834,17.07.1834
3039,Dreher,Anton,,,,,"Beschreibung der Kühlmaschine des Anton Dreher, Bräumeister zu Schwechat bey Wien","Bier, Kühlapparat",Wien,,1837,19.08.1837
"",,,,,,,... ersucht hiemit um die Ertheilung eines ... Privilegiums ... für die Verbesserung von Staats- und,,,,,
3040,Fritz,Georg,,,,,"Reisewägen, welche binnen 2 Minuten aus 2 sitzig, in einen 4 sitzigen verwandelt werden können,","Wagen, Federung/Wagen",Wien,,1838,20.08.1838
"",,,,,,,...,,,,,
3041,Kauffmann,Karl,,,,,Beschreibung der ... Verbesserung an der Vorrichtung der Oehl-Gas- oder Sonnenlampen,Lampe,Wien,,1841,16.10.1841
"",,,,,,,Descrizione della nuova Scoperta consistente sostanzialmente nel ritrovato di ridurre alla,,,,,
3042,Viande,Francesco,,,,,"maggiore possibile sottigliozza conservandono l'aguaglianza in ogni parte le pelli di peccore, di","Gerberei, Leder, Spaltmaschine/Leder",Milano,,1837,09.08.1837
"",,,,,,,"capra, di vittelli ... [Felle verdünnen]",,,,,
"",,,,,,,"Beschreibung der ... Erfindung und Verbesserung, ...: Alle Gattungen Brasslet-Collier- u. Schließen",,,,,
3043,Bubenberger,Caspar,,,,,ohne Schnepper (Feder Drukker) zu machen sondern mit einer Schraube zum Schließen gerichtet,"Armband, Halsband, Schließe",Wien,,1841,18.11.1841
"",,,,,,,...,,,,,
"",,,,,,,Beschreibung: Die Veränderung und rücksichtlich Verbesserung in Ansehung seines einjährigen,,,,,
3044,Bubenberger,Kaspar,,,,,"Privilegiums auf die Erfindung und Verbesserung Bracellets, Colliers und Schließen mit einer","Armband, Halsband, Schließe",Wien,,1842,05.01.1842
"",,,,,,,"Schraube, ...",,,,,
"",,,,,,,"Erfindung einer neuen Art gewisse Flächen vorzubereiten, die mit Säuren geätzt werden sollen,",,,,,
3045,Newton,William,,,,,,"Druckplatte, Zeugdruck",Wien,,1838,21.12.1838
"",,,,,,,um Dessins und Muster zu verschiedenen Druckarten hervorzubringen,,,,,
"",,,,,,,Erfindung mittelst eigener Maschinen dünne Metallplatten zu gleicher Zeit passend zu halten und,,,,,
"",,,,,,,,"Blechschere, Blechbiegemaschine,",,,,
3046,Philipps,Charles,,,,,"in geraden oder runden Linien zu durchschlagen, deren Ränder wie auch die Cylinder Enden",,Wien,,1838,07.12.1838
"",,,,,,,,"Stanze, Blechbearbeitung",,,,
"",,,,,,,"aufzubiegen, geradlinig oder rund zu schneiden und solche in ein Ganzes zusammenzusetzen",,,,,
"",,,,,,,"Begehren eines Patent-Privilegiums in allen k.k. öst. Staaten, für besondere Verbesserungen in",,,,,
3047,Davjes,John,,,,,,Spinnmaschine,Wien,,1838,15.12.1838
"",,,,,,,"dem Bau, der Anwendung und dem Producte von Maschinenwerk in Spinnmaschinen ...",,,,,
