PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
"",,,,,,,"Nebenproducte, und Pottasche und Alaun auf neue wohlfeile Arten zu gewinnen",,,,,
"",,,,,,Giovanni,,,,,,
2687,Binda,Ambrogio,Lovelli,Carlo,Crippa,,Descrizione dell'invenzione che consiste in sostanza in due Naspi,"Seidenhaspel, Seidenkokon",Milano,,1835,16.12.1835
"",,,,,,Battista,,,,,,
2688,Cittelli,Pasquale,,,,,Descrizione dell'Aspoda incannare la Seta ... [Seidenhaspel],Seidenhaspel,Milano,,1836,04.02.1836
"",,,,,,,"Beschreibung der ... Erfindung, welche ... in der Anwendung einer neuen Art von Lumpenreißer,","Hadernschneidmaschine,",,,,
2689,Schoenfeld,Jakob R.v.,,,,,"einer neuen Art von Zeugreinigungsvorrichtung, einer neuen ... Papiermaschine, einer neuen ...","Waschmaschine, Trockenapparat,",Kaurzim,,1835,18.12.1835
"",,,,,,,Trockenwalze und in einer hydrostatischen Hebelpresse bestehet,"Papiermaschine, Presse",,,,
"",,,,,,,Descrizione della nuova invenzione d'una Vernice ad uso dell Botti de fluidi oliosi ... [Firniß zum,,,,,
2690,Geislinger,Pietro,,,,,,"Firnis, Oelfaß, Imprägnierung/Holz",Trieste,,1835,18.09.1835
"",,,,,,,Imprägnieren der Oelfässer],,,,,
"",,,,,,,"Genaue Beschreibung unserer verbesserten Methode, auf Wolle, Wollenzeuge, Seide, Baumwolle,",,,,,
2691,Mueller,Gebrueder,,,,,,"Blau, Gelb, Grün, Färben",Wien,,1836,27.01.1836
"",,,,,,,"& Blau, Gelb, Grün und anderen Couleuren ohne Indigo zu färben",,,,,
"",,,,,,,"Verfertigung u. Anwendung so wie die wesentlichsten Vortheile, der neu erfundenen Gold- u.",,,,,
"",,,,,,,,"Wollstoff, Golddruck, Silberdruck,",,,,
2692,Scheibler,C. Gustav,,,,,"Silberbuchstaben, Ziffern u. Decorationen zum Behufe des Decoriren u. marquiren aller Gattungen",,Brünn,,1836,19.04.1836
"",,,,,,,,Signieren,,,,
"",,,,,,,"von Wollwaaren, ...",,,,,
"",,,,,,,"Beschreibung einer neu erfundenen Vorrichtung, um eine geradlienige Bewegung bei Maschinen,",,,,,
2693,Seybel,Emil,,,,,,"Getriebe, Dampfmaschine",Wien,,1839,16.08.1839
"",,,,,,,auf neue Art in eine rotierende zu verwandeln,,,,,
"",,,,,,,"Beschreibung und Zeichnung ... auf die gemachte Erfindung, welche ... in der Anwendungs des",,,,,
"",,,,,,,asphaltischen Steines /:einer natürlichen Verbindung von Pech und kohlensaurem Kalk:/ und,,,,,
"",,Ludwig Hippolyth,,,,,"hauptsächlich jenes, der im Val de Travers im Canton Neuschatel in der Schweiz bricht, zum","Asphalt, Straßenpflasterung,",,,,
2694,Lormel,,,,,,,,Wien,,1839,25.10.1839
"",,de,,,,,Behufe der Verfertigung eines undurchdringlichen unangreifbaren und nicht brennbaren Kittes zur,"Mauer/Isolierung, Teerofen",,,,
"",,,,,,,"Belegung von Böden und Straßen, Pflasterung, Verwendung für alle hydraulischen Arbeiten &",,,,,
"",,,,,,,besteht [Text frz.u.dt.],,,,,
"",,,,,,,"Beschreibung der ... Erfindung neuer Gattungen Seife, wobei durch die Anwendung noch nie in der",,,,,
2695,Smania,Giovanni,,,,,"Seifenfabrikation gebrauchter, in hinlänglicher Menge und billig zu bekommenden Stoffen sehr","Hefe, Unschlitt, Seife",Wien,,1837,08.06.1837
"",,,,,,,gute ... Seifen zu billigen Preisen erzeugt werden können,,,,,
2696,Kutter,Theresia,,,,,Beschreibung in Verfertigung der Patent-Knöpfe,Knopf,Wien,,1840,29.07.1840
2697,Rabatz,Simon,,,,,Beschreibung der Verfahrungsart bei der Erzeugung von Oehlfettwichse,Schuhcreme,Prag,,1833,09.01.1833
2698,Petrowitsch,Markus,,,,,Beschreibung der neu erfundenen Reise-Schreibfedern,Füllfeder,Wien,,1840,08.04.1840
"",,,,,,,"Beschreibung der Erfindung, eine Ultramarin direkt durch Verbindung des Schwefels oder","Schwefel, Tonerde, Kieselsäure,",,,,
2699,Anthon,Ernst Friedrich,,,,,,,Pilsen,,1840,11.02.1840
"",,,,,,,Schwefelsodiums mit Kieselsaurer Alaunerde darzustellen,Ultramarin,,,,
2700,Wien,Salomon,,,,,Beschreibung der neuen Erfindung zur Erzeugung der Argantisch-Stearin und Stearin Kerzen,"Stearin, Kerze",Prag,,1839,01.06.1839
2701,Michalek,Wenzel,,,,,"Beschreibung einer Verbesserung in der Kunst-Stopperei, ...",Stopfen,Wien,,1838,09.07.1838
"",,,,,,,"Beschreibung der Entdeckung der Erzeugung auf Layogomme, welcher bisher in den k.k. Staaten",,,,,
"",,,,,,,,"Farbendruck, Zeugdruck,",,,,
2702,Gorgios,G.,Woedl,M.,,,"nicht erzeugt wurde, welcher zur Verdickung aller Druckfarben überhaupt statt des Gummi",,Wien,,1840,14.03.1840
"",,,,,,,,"Verdickungsmittel, Gummiersatz",,,,
"",,,,,,,verwendet werden kann,,,,,
"",,,,,,,"... zur Erzeugung eines Ersatzmittels, des Kolonialwaaren Artikels Gummi unter der Benennung","Verdickungsmittel, Zeugdruck,",,,,
2703,Bachheibl,Ph. Louis,,,,,,,Prag,,1840,24.01.1840
"",,,,,,,"Lecogomme oder engl. Gummisurrogat, ...","Farbendruck, Dörrofen, Gummiersatz",,,,
"",,,,,,,"Auf die Erfindung, die gepreßten Dachziegel, ..., auf eine andere und ganz neue Art wie früher zu",,Vösendorf bei,,,
2704,Huffzky,Karl,Venus,Karl,,,,"Dachziegel, Ziegelpresse",,,1838,08.02.1838
"",,,,,,,"erzeugen, ...",,Wien,,,
"",,,,,,,Nähere Beschreibung sammt beygelegte Zeichnung der neu erfundenen sogenannten Schrauben,,,,,
2705,Froehlich,Franz,,,,,,Sattel,Wien,,1836,22.02.1836
"",,,,,,,Sättel,,,,,
2706,Poschony,Johann,,,,,Beschreibung meines Neuen Koch Apparates,Kochapparat,Wien,,1838,03.01.1838
