PrivRegNr,Name1,Vorname1,Name2,Vorname2,Name3,Vorname3,Titel,Schlagworte,,Ort,Jahr,Einreichdatum
3456,Troeber,Johann,,,,,"durch Pferdekraft getrieben, oder durch Mühlbäche in Bewegung gesetzt wurden, blos durch","Brunnen, Schöpfwerk, Getriebe",Wien,,1843,13.02.1843
"",,,,,,,"Menschenhände in Verbindung mit Brunnen hervorgebracht werden kann, ...",,,,,
"",,,,,,,"Beschreibung der neuen Erfindung, daß sie Feilen /:Stahlfeilen:/ auf eine ganz neue Art mittelst",,,,,
3458,Elbogen,Heinrich,Wappenstein,Rudolf,,,,Feilenhaumaschine,Wien,,1842,24.08.1842
"",,,,,,,eigener Feilhau-Maschinen zu mehreren Stücken auf einmal zu erzeugen im Stande sind,,,,,
"",,,,,,Ferdinand &,"Beschreibung einer ... gemachten Verbesserung, ..., daß sie ... aus geeigneten Fettarten Stearin",,,,,
3459,Hartl,Georg,Perl,Franz,Perl,,,"Stearin, Margarinsäure, Kerze",Wien,,1839,10.06.1839
"",,,,,,Anton,"und Margarinsäure ... eine Gattung Kerzen erzeugen, die sie Wiener Stearin Kerzen nennen, ...",,,,,
"",,,,,,,Beschreibung ... der ... Verbesserung in der Erzeugung der orientalischen halbseiden Cutny und,,,,,
3463,Giessauf,Ignaz,,,,,,"Atlas, Jacquardmaschine",Wien,,1842,30.08.1842
"",,,,,,,"Citarri, ...",,,,,
"",,,,,,,"Beschreibung und Darstellung der Manipulation, wodurch das chemische Düngungspulver seine",,,,,
3464,Glattauer,Hermann,,,,,,Kunstdünger,Prag,,1841,05.02.1841
"",,,,,,,"Wirkungen verbessert, ...",,,,,
