text;source;class;location;LAU_ID
"1 M Mauro (Chevalier M.A.), à Rome. — Études sur les sons représentés par les lettres de. l'alphabet italien, pour apprendre rapidement à lire et à écrire (livre); lettres, syllabeset mots pour apprendre à lire et à écrire aux soldats (livre).";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Rome;058091
"9 Menglhi (J.), à Venise. — L'ouvrier italien {syllabaire);";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Venise;027042
3 livres de lecture.;Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;lecture;048017
"10 Ministère de l'instruction publique. — Matériel et illustrations de l'enseignement primaire : dessins des établissements, mobilier et matériel scolaires dés salles d'asile et jardins d'enfants, et travaux des élèves; dessins des établissements, mobilier etmatériel didactique, et travaux des élèves des écoles primaires; albums de dessins pourles écoles primaires professionnelles, ouvrières et pour les adultes; matériel et agencement scolaires, travaux des écoles des aveugles et des sourdsmuets; spécimens de dessin:des élèves des deux sexes des écoles normales, et travaux de femmes; collection delivres de texte employés dans les écoles primaires et normales. Ces collections sont illustrées par une monographie spéciale. ;";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;l;015146
"11Municipalité de Rome. — Dessins exécutés par les élèves de l'École municipalepour les ouvriers; dessins exécutés dans l'École du musée des arts appliqués à rsMuratori (J.), à FinaleEmilia (Modène). — Livre élémentaire d'agriculture; tableausynoptique de la culture en Italie.";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;rsMuratori;058091
24Musso (P.C.), à Turin. — Méthode de lecture et d'écriture simultanées (;Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Turin;001272
"42Orphelinat pour les jeunes filles (Directrice: M F. Monanni), à Milan. —Notions sur l'Orphelinat de jeunes filles de Mian et description des devoirs des personnesattachées à cet institut; livres d'éducation employés dans ladite école, compiles par ladirectrice,";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Milan;015146
36Palermo (J.), professeur, à Naples. — Collection de;Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Naples;082053
"13Paravia (J.B.),à Turin. — Série de jouets et de dons, système Früebel; tables de nomenclature et livres pour jardins d'enfants.";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Turin;001272
"2 professeur, à Bologne. — Méthode de chant en chiffres, dite chorale; méthode pratique complète de chant; opérettes en musique.";Paris_1878_Italy_1.jpg;604 ITALIE. — GROUPE IL — CLASSES 6 À 10.;Bologne;037006
4  HBosalhba (C.), architecte, à Avellino. — Projet d'un édifice scolaire municipal construità SantaMaria, CapuaVetere,;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";Avellino;064008
42 Santi (A.), à Murano (Venise). — Relations sur l'instruction et l'éducation dans la commune de Murano.;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";Murano;103005
38 Scaraviglia (T.), professeur, à GualdoTadino { Pérouse). — Dessins à l'aquarelle par lesélèves de l'école technique de GualdoTadino (album).;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";GualdoTadino;043021
33 Société centrale ouvrière napolitaine, à Naples. — Dessins d'ornements,de figures, de géométrie, de machines {;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";Naples;063049
3 Soli (P.), architecte, à Milan. — Projets d'écoles élémentaires. Sotis (D° J.), à l'ondi (Caserte). — Conferences sur l'hygiène de l'habitant de la campagneet sur l'agriculture pratique.;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";Milan;015146
26 Thevenet (J.), à Milan. — Cours complet d'écriture (;Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";Milan;015146
"44Æanetti {(Abbs V.), directeur du Musée verrier et de l'école de dessin appliqué à laverrerie, à Murano (Venise). — Photographies des meilleurs types classiques qui setrouvent dans le musée; gravures du musée de l'industrie verrière et de l'école annexe.";Paris_1878_Italy_2.jpg;"ITALIE. — GROUPE II. — CLASSES 6 À 16. 005
Podesta (E.), professeur, à Arezzo. — Traité élémentaire d'agriculture; premiers éléments
d'agriculture pour les écoles elémentaires. E";laverrerie;027042
45 Zucchetti (A.), professeur, à Todi (Pérouse). — Dessins des élèves de l'école techniquede Todi (album).;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Todi;054052
"3i part royale de SainteCécile à Rome, — Coni: deux melimes, Baiardi. — Morceaux de musique instrumentale, Barhieri (L., architecte), à Naples — Projet d'un collège de musique (album); projetd'une école à construire dans la province de Bari (album.)";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Rome;058091
34 Beceari Gualbezta (A.),à Bclogne. — La femme, publication périodique.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Bclogne;037006
46Bianchi. — L'Énéide, opéraballet en quatre actes. Bossi (L.), professeur, à Milan. — Manuel théorique et pratique de tissage de la soie.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Milan;015146
3Branzoli. — Compositions. Brumi, à Gênes, — Méthode de chant. Caputo (\L.C.), professeur de chant, à Naples. — Manuel de chorodagogie.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Gênes;010025
47Carelli {B.), professeur de chant, à Naples. — Traité de l'art musical.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Naples;063049
"48 Collége royal de musique à Palerme (M. Platania, directeur). — Compositions musicales. Daeei (J.), directeur de l École royale de musique, à Parme, — Grammaire musicale; methode théorique pratique pour la lecture ct la division musicales; méthode th°orit que pratique d'hirmonie simple et compose, d'instrumentation, de contrepointe et de comp: sition; Symphonie à grand orchestre. De CastroneNMarchesi (N° M.), à Vienne. — L'art du chant.";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Palerme;034027
"20 De Champ (H.), à Florence, — Guile théorique pratique pour l'interprétation et TÉPRStion des signes graphiques musicaux. De Michelis. — Compositions flûte et p'ano,  De Sancetis. — Composition musicale. Faa di Bruno (Chevalier F.), à Turin. — Phasiscope, appareil pour expliquer la théo# des phases lunaires; appareil démonstratif du mouvement des nœuds et du Landune.Ferrari (M";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Florence;048017
4), à Bologne. — Messe des morts. |Florimo (Commandeur F.) à Naples. — Méthode de chant.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Bologne;037006
"24 Furno (J.), à Naples. — Exercices pratiques d'harmonie adoptés au Conservatoire :de musique de Naples; cantates de Niccolo Porpora, avec accompagnement de piano àl'usage des écoles de chant dudit Collège.";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Naples;063049
22 Gariboldi (Chevalier G. de Macerata), demeurant à Paris. — Petite école de iemusique d'ensemble et d'accompagnement.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Paris;043023
"2 Garzia, chef de musique. — Fantaisies musicales. Giatti (D.) — Grande méthode théorique pratique progressive pour trompette ow cornet ensi bémol; l'école de perfectionnement, appendice. i";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;musique;058091
24. Guereia (Chevalier A.), à Naples. — Méthode de chant adoptée par le Collége royal.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Naples;063049
"25 HKrakamp (Chevalier E.}à Naples.— Méthode pour flûte cylindrique à la Boehm; méthodepour basson; méthode pour clarinette; méthode pour le solfége parlé collectif; méthodepour le solfége chanté et joué; cours complet de perfectionnement pour la flûte; urexercices caractéristiques pour clarinette.";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Naples;063049
2 Lombardäimi (Chevalier J.),à Naples. — Cours complet de l'art du chant pour les voix demezzosoprano et de ténor.;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Naples;015146
"28 Maglionimi (J.), à Florence. — Méthode graduée et ilustrée d'orgue; vingt chœurs enforme de prélude pour orgue. »";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Florence;048017
"29 Majer (J.), à Udine. — Étude de dessin géométrique ornemental et décoration polychrome;études d'ornementation à deux teintes, à l'usage des instituts techniques. ge Maneinelli. — Compositions. Ministère de l'instruction publique. — Matériel et illustrations de Frgnement technique :";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Udine;030129
"1. Dessins exéculés par les élèves des instituts techniques d'Alexandrie, d'Asti, deBergame, de Brescia, de Casale, de Castel etti, de Catane, de Côme, de Coni, détForli,de Jesi, de Livourne, de Mantoue, de Messine, de Milan, de Modène, de Naples, deParme, de Pavie, de Pesaro, de Pérouse, de Plaisance, de Ravenne, de Salerne, de Savone, de Turin, d'Udine, de Venise, de Vogbera; album de dessins exécutés par les!élèves des instituts techniques de Florence, de Gênes et de Padoue. :";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;Brescia;017029
"2. Cartons conienant des dessins géométriques exécutés par les élèves de l'instituttechnique de Milan. KE Les contenant des dessins géométriques exécutés par les élèves des institutsnautiques de Gênes et de Naples; plan de Sorrente,";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;l;015146
4. Cartons contenant des dessins de géométrie pratique et de topographie exécutés parles élèves des instituts techniques d'Alexandrie, d'Asti, de Casale, de Castelletti, de Coni,de Jesi, de Novare, de Perouse, de Piaisance, de ReggioEmiäia, d'Udine, de Viterbe,;Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;géométrie;035033
"5. Cartons contenant des dessins de constructions civiles et rurales exécutés par lesélèves des instituts techniques d'Alexandrie, d'Asti, de Casale, de Castelleuti, de Mantoue, de Naples, de Pérouse, de ReggioEmilia, de Turin, d'Udine, de Viterbe; dessinsde constructions civiles et rurales exécutés par les élèves de l'institut technique de Turin.";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;constructions;005005
"6. Carton contenant les dessins de machines exécutés par les élèves des instituts tech ï e Jesi. de Naples, de Turin, d'Udine; album de dessins de machines de l'instituttechnique de Pesaro.";Paris_1878_Italy_3.jpg;606 ITALIE. — GROUPE II. — CLASSES 6 À 16.;machines;063049
"7. Carton contenant des dessins de machines, exécutés par les élèves des instituts nautiques de Naples; plan de Sorrente; album de dessins de machines de l'institut nautiquede Livourne.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;machines;063049
"8. Cartons contenant les dessins d'hydrographie exécutés par les élèves des institutsnautiques de Camogli, de Gênes, de Livourne, de Naples; plan de Sorrente.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;Camogli;010007
"9. Carton contenant les dessins de constructions navales exécutés par les élèves desinstituts nautiques d'Ancône, de Chioggia, de Gênes, de Naples; plan de Sorrente.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;constructions;042002
"10. École nautique d'Ancône; modèle de navire.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;navire;042002
11. Mancui (P.), professeur enseignant l'histoire naturelle à l'institut technique deFlorénce : cinq vitrines contenant des modèles en cire,;Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;l;048017
"12. Carton contenant les dessins exécutés dans les écoles des arts et métiers; Florence,écoie de sculpture sur bois, deux albums; Iglesias, école des mines: album; SestoFiorentino, école des arts et métiers: petite caisse, album.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;sculpture;048017
"13. Modëles : école pour les ouvriers, à Padoue; ferme en bois et en fer exécutée parl'élève Vignon; ferme pour la construction d'un arc à plein cintre, exécutée par l'élèveNardin; ferme pour la construction d’un arc elliptique exécutée par l'élève Nardin; fermepour la construction d’un arc exécutée par l'élève Nardin; charpente d’un couvert exécutéepar l'élève Vignon; échelle de bois exécutée par l'élève Vignon.";Paris_1878_Italy_4.jpg;ITALIE, — GROUPE IL — CLASSES 6 À 16. 007;Padoue;028060
"14. École de sculpture sur bois, à Florence : bois sculptés de l'école du professeurGaiani, exécutés par les élèves Giunti, Gori, Piccardi, Cozzi, Pieri, Biondi; sculpturessur bois de l'école du professeur Romanelli, exécutées par les élèves Frassinelli, Randelli, Massi, Gazzini, lrassineti. Modèles de constructions n°";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Florence;048017
"6, Bartolini. Une monographie est jointe à la collection. Matériel et illustrations de l’enseignement secondaire et de gymnastique, savoir :machines et appareils destinés à l'enseignement de la physique pour un cabinet de lycée;collection de livres de texte employés dans les écoles secondaires; une petite collection decartes géographiques; modèles de dessins d'édifices et d'appareils de gymnastique, soitpour les ecoles primaires, soit pour les écoles secondaires. Une monographie est jointe à la collection Momarimi. — Travail vocal. ;Mongé (J.), à Mantoue. — Atlas historiographique d'Italie.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;la;020030
"4 Morandi (G., professeur) à Milan. — L'art de la décoration; la villa Adriana; spécimend'une nouvelle méthode d’unification et concordance des quatre évangiles.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Milan;015146
"6Morisomi. — Compositions sacrées et profanes. Municipalité de Rome et Polacco (lJ.), directeur de l'enseignement de lagymnastique dans les écoles communales. — Dessins du gymnase communal; modèle dumême gymnase.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Rome;058091
45 Oddo (P.), à Palerme. — Grammaire de la langue musicale.;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Palerme;082053
"27 Paravia (J.B.), à Turin. — Globe terrestre et céleste; petite machine démontrant larotation de la terre; sphère planétaire et armillaire; carte des courants marins et deslignes isothermiques; topographie (auteur, Tirone); tableau de minéralogie (auteur,Bellardi) ; pective de Gallo et ornement de Marmelli, albums; modèles et photographies pour l'étude de l'ornement; nomenclature géométrique (figures et tableaux).";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Turin;001272
2 Parenoci. — Composition sacrée.Petochi. — Compositions pour orchestre. Pinechetti (P.), à Côme. — Cours théorique et pratique pour la fabrication des étoffes desoie, ouvrage pourvu d'échantillons types en majeure partie expressément fabriqués parauteur pour l'illustration de son cours,;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Côme;013075
8 Platania (P.), professeur, directeur du Collège royal de musique, à Palerme. — Traitérationnel pratique d'harmonie, suivi d'un cours de contrepoint. — Cours complet defagues,;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Palerme;082053
"9  Pozzesi. — Concerto pour piano avec orchestre. Hiolo (G.), à Palerme, — Dessins polychromes, tableaux; polyèdres en bois: tablettes àjour à dessins géométriques; brochures sur le dessin. Le";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Palerme;082053
4 Rossi (Commandeur L.), directeur du Collège royal de musique, à Naples. — — Guide à;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Naples;063049
"1cours d'harmonie orale; exercices pour chant. Sebastiami. — Composition musicale. Sgambhati. — Compositions pour piano. Simonetti (F.), à Naples. — Préceptes sur le mécanisme moderne du piano.Soldati (V.), à Turin. — Tables tachéometriques. Tardozzi. — Compositions musicales, vocales.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Naples;063049
1Terziami. — Composition musicale, à Tizzani (Chevalier V.), à Naples. —;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Tizzani;063049
"33 études sur les septièmes diminuées avec gammechromatique Glissert; méthode technique raisonnée et appliquée, démontrant le, micanisme dans les divers mouvements des doigts; études et exercices sur les septminuées (ouvrage inédit.) Œosti. — Compositions pour piano. us.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;technique;058091
"4 Varisco (J.), à Milan. — La musique pour tous, encyclopédie chorale pour ‘ans cévoix; la harpe mélodieuse. ""RSS Vegezzi (M.), à Bergame. — La plume volante, traité de stinographie,";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Milan;015146
42 RER à Abbaye de Montecassino. — Biblioteca Casinensis, paléographie artistique deMontecassino. LES Bozzo (E.V.), à Palerme, — Essais de paléographie sicilienne du xrv* siècle (un volumede;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Abbaye;043026
6 Claizzolini (J.), ingénieur, à Milan. — L'Italie a ricole, journal illustré.;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Milan;015146
19. |site Direction de l'agriculture. — Tableau représentant l'activité sciontifh que desstations expérimentales agraires italiennes, Journal des stations ayraires (;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;l;097042
877) \ FADi Rovasenda (Chevalier J.), à Turin. — Essai d'une ampélographie universelle.;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Turin;001272
"42 École a'Obstorrieie,: à Milan, — Album photographique de pièces d'anatomie Fi Frgique obstétricique ; dessins de pièces d'anatomie normale obstétricique obtenusnature, moyennant section de morceaux congelés. F Fe | Fans (";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Milan;015146
"2° IL), à Milan. — De la charité préventive en Italie et de l'organisation de laSocieté de secours mutuels (un volume). gr Filopanti (Q.), député au Parlement, à Bologne. — Leçons d'astronomie. gli LE. Jervis (Chevalier G.), conservateur du Musée royal industriel, à Turin. — Lies trésors Msouterrains de l'Italie (ouvrage illustré); guidé aux eaux minérales d'ftalie ( Esiatine de Natali (E.), professeur, à Palerme, — Archives de pédagogie et sciences analogues (une année) ; Ge la pedagogie dans ses harmonies et ses antiuomies (un «volume); fragments pédagogiques (un volume).";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Milan;015146
40 Koeseher Ermanno et ©C', éditeurs, à Rome, — Inscriptions des églises et d'autres édific:s de Rome, depuis;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;Rome;058091
12 x siècle jusqu'à présent, par Forcella,;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;présent;063049
"10 volumes. . Lombroso (C.), professeur de médecine légale à l'Université royale de Turin. — Sur lel traitement de la pellagre, ouvrage populaire ; études cliniques sur les causes de la pellagre ; les poisons du maïs.";Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;l;001272
11 * Manassei (D'C.), professeur et directeur de la clinique de l'Université royale deRome. — Atlas des maladies de la peau, illustré avec photographies aquarelles (avec;Paris_1878_Italy_6.jpg;ITALIE. — GROUPE IL. — CLASSES 6 À 16. 609;la;058091
"116 planches); atlas des maladies de la peau et de la syphilis (avec";Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";la;048017
"3 Ministère de l'instruction publique. — Collection des livres de texte employés dans les écoles classiques techniques ; monographie illustrative ; résumé de la marchedes études de l'École royale supérieure d'agriculture à Milan depuis";Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Milan;015146
"1878; règlement intérieur de l'École royale d'agriculture à Portict ,etson fonctionnement pendant les trois dernières années; dessin de l'appareil projeté pourles recherches sur l'action de l'électricité sur les plantes vivantes; École royale supérieure BTE navale, à Gênes, projets et dessins de constructions navales.";Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Portict;010025
"4 . Ministère des finances. — Comptabilité générale, à Rome; publications concernant la genèse et le développement des études logismographiques ; travaux de comptabilité suivant la méthode logismographique, concernant l'administration de l'État.";Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Rome;058091
16 | Musante (C., ingénieur), à Gênes. — Projet d'un édifice pour université.;Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Gênes;010025
48 bis Salazaro {Commandeur D.), à Naples. — Les monuments de l'Italie méridionale reproduits et illustrés.;Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Naples;063049
47 Sangalli (J.), professeur d'anatomie pathologique à l'Université royale de Pavie, — Ouvrages d'anatomie pathologique avec planches lithographiées et gravées. À Scotti (Commandeur J.), à Milan. — Revue de la bienfaisance publique et des Instituts de \ prévoyance.;Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";l;018110
9 Trois (H.P.), conservateur des musées d'histoire naturelle de l'Institut royal vénitien des sciences, des lettres et des arts, à Venise, — Démonstrations anatomiques sur l'angiologie des vertèbres inférieures et spécialement du système lymphatique des poissons.;Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Venise;027042
43 | Wigan (V., professeur), à Milan. — Livres d'éducation.;Paris_1878_Italy_8.jpg;"CLASSE 10.
Papeterie, reliure; matériel des arts, de la peinture et du dessin.";Milan;015146
