,text,source,class,location
32,"30. Malavasi (Louis), à Ripafratta(Lucques). — Traité de sciences mathématiques, édition stéréotype.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Ripafratta
33,"4H. Sonsogno (Édousrd), à Milan.— Spécimen de journaux littéraireset de mode illustrés.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Milan
34,"33. Bu Jardin (Jean), à Gênes. —Spécimens du journal le Santé.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Gênes
35,"33. Mottaro (Louis), à Gênes. —Spécimen du journal {a Femme ct leFamille; ouvrages littéraires. à",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Gênes
36,"34. Cheriei (Nicolas), à Arezzo. —Spécimen du journal la Vallée tibérire.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Arezzo
37,"35. Lancia de Brolo (Frédéric),à Palerme. — Spécimen du journal dela Commission d'egriculture pour JaSicile.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Palerme
38,"36. Giammartini (Melchiade), àPadoue. — Musique imprimée.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Padoue
39,"37. Giudioi et Strada , à Turin.— Musique imprimée.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Turin
40,"38. Bianehi (François), à Crémone. — Livret d'opéra et ballet; partitionsmusicales.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Crémone
41,"39. Paoletti (Henry), à Florence.— Cahiers de musique.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Florence
42,"40. Minelli à Rovigo. — Discourssur le Jubilé du Dante, imprimé sur bois.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Rovigo
43,"41. Bibliothèque royale Marciane, à . Venise. — Photographiesd'anciens caractères typographiques;reliures de codes manuscrits.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",
44,"4. Perrin (Claude), à Turin. —Album pittoresque des campagnes italiennes ; les Merveilles des trois règnesde la nature, avec illustrations coloriées la nouvelle capitale de l'Italie ;avec descriptions et plans; Cours decalligraphie. (Voir cl. ",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Turin
45,"89,.n° .}",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",
46,"43. Boyen frères, à Turin. — Spécimens de lithogrephies et dessinsportraits au crayon. #. Fontana (Melchior), à Venise,— Lithographtes.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Turin
47,45. Richter et Cie » à Naples. —Maisons et monuments de Pompéi.,Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Naples
48,"46. Prosperini (Pierre), à Padoue.— Spécimens de lithographies et detypographies ; pierre lithographique.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Padoue
49,"47. Cabella (Dominique), à Gênes.— Estsmpes reproduites par la lithographie.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Gênes
50,"48. Gibelli (Adèle), à Gênes. —Écriture commerciale lithographiée ;plan lithographique de la ville deGênes; dessins au crayon et à laplume.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Gênes
51,"49. Pellas frères, à Florence. —Spécimens de lithographies, d'iconographies, de pantographies et d'olographies; carte géographique de lamer Rouge et de la Palestine.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Florence
52,"50. Nobile (Gaétan), à Naples, —Spécimens de typographie et dechromotypographie.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Naples
53,"#1. Fraueufelder (Georges), àPalerme.— Estampes chromo lithographiques. a. Auriehella (Gsétan), présentépar la souscommission de Catane. —Lithographies et photographies; pierrelithographique. (Voir cl. ",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Palerme
54,"40, ne.)",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",
55,"53. Bichring, à Messine. — Lithogrepbies.",Paris1867_Italy_1.jpg,"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.",Messine
56,"1. Magna Pigna.e Gie, àMilan. — Papier fin de. différentes qeslités; papier fabriqué à la mais.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",la
57,"2. Vita (Guillaume), à Milan. —Papier pour affiches: papier d'embeklage fabriqué avec. des matières végétales indigènes, {",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Milan
58,"3. Brigenti (J.Ango), à Bergame.— Papiers de paille.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Bergame
59,"4 Comini (Paul), à. Nave:(Brescie).— Papier de paille de. tous. format atépaisseur ; cartons; papier azuré.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
60,"5. Nadari (Bernacdin) et Cia, àLugo de Vicence (Vienne). Papierssans fin à.la mécanique; papiers à lamain.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",lamain
61,"6. Los (Nicolas), à Tréwise.sPapierde chiffons fabriqué à le main.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Tréwise
62,1. Galsani (André). à Une: —Papier fabriqué à La: main.,Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Une
63,"8. Caleagna (Jérôme), à. Verrsze(Sawane). — Papien de chiflon..",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
64,"9 ŒCiviane, (Barthélemy), à Verrazze Savone). — Papien dit à potacle.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Verrazze
65,"40. Ghigliotti (Barthélemy).eh fits,à Pegli (Gènes)..— Papiss à La mainde diverses qualités.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Pegli
66,"41. Testa frères, à Gênes. — Papiers.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Gênes
67,"12. Jacob (Louis) et Cie, à Revereto (Trent). — Spécimens de pspiers. .",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Revereto
68,"43. Martinomai (Joseph), à Parel({vrée).— Échantillons de papier. blaneet coloré fait avec des chiffons et desdéchets de papier.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Parel
69,"14. Faverio (Pierre), à Masliamico(Côme). — Chiffons et papier;, fibres,végétales pour La. fabrication. des pepiers ; tubes d'une seule pièce pourCartouches.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Masliamico
70,"15. Ferrario (Frasçois, eh Dam)frères et Wemtura, à. Maslienico(Côme). — Papier fabriqué. à la main.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",la
71,"16. Bimda. (Ambroise). et. Cie, à Milan. — Papiers. blancs of, de. couleurpour l'imprimerie, pour lettres @$. pour dessin ; enveloppes. (Vois cl. ",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Milan
72,"35, n° ,cL ",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
73,"36, n°",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
74,"17. Moëlimari (JeanBaptiste), à Varazze (Savone}. — Papien da chiffon.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Varazze
75,"18. ViMm (Anteins), à Varazze(Savone). — Papier de chiffon.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Varazze
76,"49, Tardiss (Jean), à Turin. —Échantillone de rebures de luxe.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Turin
77,"%œ. Pioraccetéi (Alaxandre), à Livourne. — Grandhivre. à l'usage ducommerce.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Livourne
78,"91. Volpimi (Césas), à Flarance. —Rapier de différentes qualités.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Flarance
79,"2. Poli (Antoine), à.la wie Basilica (Lucques). — Carton et papier depaille. S. Gavelli frères, à. Burg» SanSepolcra (Arezzo). — Papier de paille;papier de chiffons.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
80,"24 Fernaré (antoine), à Fabriamo(Ancüne).. — Papior à ls main pourdessin et pour sdministeations; cartons glacés, papier sans, colle pourchalcographie",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Fabriamo
81,"25. Malatoni (lossphAntsie), àGamerino (Macerets).—Papierè la mainavec ou sans: onlle.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Gamerino
82,"2% Milimni (Piorce}, à Febriano(Ancône). — Papier: à: le. main: pourimprimerie, lithogoaplries dessin eb registrea; cartons.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Febriano
83,"27. Daesari. (Joan), à Naples —Pepior à La main. et à leméceumique,",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Naples
84,"28: Mmsoalo: (envier), à Naples. —Carton imperméable pour: étiquettesde jaodin.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Naples
85,"29. Visecehi frères, à Meples —Papier à écrire eb:à inmprimes.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Meples
86,"30: Ademi (Louis), à Florence —Jgu de cartes.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Florence
87,"31.. Musso (Jean), à Cuen—Encrebleue grasse, pour timbre.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Cuen
88,"32. Bettini (Antoine), à Milan. —Encre vialkeunoir.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Milan
89,"33. Bollini (Ange), à Man. — poudre à encre et:poudre dissoute.",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Man
90,"3%. Garofoletti (Ferdinand), à.lan. — Bleu. soluble; enere. :blanoh,et encre .neireu ",Paris1867_Italy_2.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
91,5,Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
92,"3% Barkéerà (Antoine), à Salo(Brescis). — Encre dite: ndleer, extraite. de. substances vépételen  APPLICATION<DU DESSIN ET DE LA PLASTIQUE AUX ARTS USUELS. #",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Salo
93,43,Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
94,"26. Ferrette (Joseph), à Tréviso —Lcre ordinaire et encre pour timtres.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Tréviso
95,"31. Caratti (Vincent), à Revenne.— Eacre noire.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Revenne
96,"3%. Appéani (François), à Florence.— Encre d'imprimerie; pâte à rouleauxpour typographie; coussinet inaitérable de diverses couleurs,",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Florence
97,"2. Gihemt (Léonie), à Naples. —Encre noire et de coulsur; encre àcopier ; encre pour marquer les tissus;encres sympathiques; encre pourécrire sur le zinc, sur les tableauxet sur les marbres.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Naples
98,"40. Masetti (Barthélemy) et Rse{Gaétan), à Bologne. — Encrepour registres et pour presses à copter.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Bologne
99,"4. Giunta (André), à Pesaro. —Entre noies. æ Bernardé (Louis), à Bologre—Écrtoire.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Pesaro
100,"43. Serventé (héritiers de Sanet ),à Parme. — Cire d'Espagne.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Parme
101,"4 Eméri (Louis), à Venise. —ques de Versmo.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Venise
102,45. Fertumato (Antoine) et Cie; àVenise. — Pinceaux pour painture;aoir de fumée; couleurs ,Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Venise
103,64 vernis.,Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
104,"46. Almam jFélix), à. Tunin. —Écbastillons de toiles et de papierspréparés pour ls peinture.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",
105,"41. Aglioëté Jacques), à Florencs.— Toiles de diverses qualités préperées pour La peinture à l'huile.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Florencs
106,"48. Fichera (Joseph), à Naples. —Peut modele d'un théâtre, emécuté encarton.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Naples
107,"4. Leo (François), à Palerme —Reliure en velours avec besrelisfs.",Paris1867_Italy_3.jpg,"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.",Palerme
108,"1. Lomeada (Joseph), à Grémone.— Tablesux à le plume £ Matteueci (Sante), à Ford. —Portrait à la plume de ",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",Grémone
109,"8, M VistorEmmanuel I.",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",
110,"2. Miccinreslf (Julie), à Simigagiia.— Tablesax st dessine.",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",Simigagiia
111,"4. Iomachosé (François), à Macerats. — Dessin à la plume sur papieranglais.",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",Macerats
112,"5. Cerdova (Nicolas), à Messine, —Dessin à la plume.",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",Messine
113,"6. Coriglione (Jean), à Girgenti.—Portrait à la plume.’",Paris1867_Italy_3.jpg,"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.",Girgenti
