text;source;class;location;LAU_ID
"13. Gozszadini (Jean), à Bologne.—Tombeaux étrusques découverts prèsde Bologne; nécropoles découvertes àMarzabotto, près Bologne.";Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Bologne;037006
"14. Barbera (Gaspard), à Florence.— Ouvrages imprimés ; collection dismant reliée en parchemin avec dorures et feuillages coloriés, par M. Tar.tagli et renfermée dans une cassetted'ébène, marquetée par M. Berbette.";Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
48. Bassi (Frédéric), typographieClaudienne, à Florence. — Ouvragesreligieux.;Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
16. Bonaini, à Florence. — Recueil d'ouvrages typographiques.;Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
"17. Cellini (Marien) et Cie, à Florence. — Dante et son siècle; Vocabulaire de la Crusca; publicationsd'archives et d'ouvrages littéraires.";Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
48. Fabroni (Joseph), à Florence.— Poésies arabes, traduites par Antonie Banieri,;Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
49. Le Monnier (Félix), à Florence.— Recueil d'ouvrages imprimés.;Paris1867_Italy_0.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
20. Tofani (Jean), à Florence. —Ouvrages sur le mouvement de lapopulation du royaume d'Italie, sur lanavigation italienne à l'étranger et destatistique. PRODUITS D'IMPRIMERIE ET DE LIBRAIRIE.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
"#1. Nistri frères, à Pise. — Collection de manuscrits italiens ; ouvrageslittéraires et philosophiques.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Pise;050026
2%. Fumi (Théodore), à Montepulciano.— Ouvrages scientifiques et ju . ridiques.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Montepulciano;052015
"33. Sgariglia (Pierre), à Foligno.—Essais historiques sur les ÉtatsUnisd'Amérique; essai sur le caractère etl'esprit des femmes; Ouvrages de liturgie imprimés en rouge et en noir.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Foligno;054018
34. Caporale (Gaétan), à Naples.— Code de médecine arabe de Mesué.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
"25. Angelis (De) frères, à Naples.— Spécimens typographiques ;: dessind'une machine typographique.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
"26. Detken (Albert), à Naples. —Monumenis  cpigrophica Pompeiana ;Inscriplionum Oscarum Apographa ;vases peints découverts à Cumes.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
21. Mattei (Pascal), à Naples.— Levieux et nouveau Latium du temps desRomains, avec les frontières et lesalentours de l'Etrurie , de la Marsiqueet de la Campane,;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
3. Lao (François), à Palerme. —Traduction de la SainteÉcriture.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Palerme;082053
9. Chiossone (Bominique), à Paris.— L'Ilalie artistique illustrée.];Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Paris;090027
30. Malavasi (Louis), à Ripafratta(Lucques). — Traité de sciences mathématiques, édition stéréotype.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Ripafratta;046017
4H. Sonsogno (Édousrd), à Milan.— Spécimen de journaux littéraireset de mode illustrés.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Milan;015146
33. Bu Jardin (Jean), à Gênes. —Spécimens du journal le Santé.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Gênes;010025
"33. Mottaro (Louis), à Gênes. —Spécimen du journal {a Femme ct leFamille; ouvrages littéraires. à";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Gênes;077014
34. Cheriei (Nicolas), à Arezzo. —Spécimen du journal la Vallée tibérire.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Arezzo;051002
35. Lancia de Brolo (Frédéric),à Palerme. — Spécimen du journal dela Commission d'egriculture pour JaSicile.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Palerme;082053
36. Giammartini (Melchiade), àPadoue. — Musique imprimée.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Padoue;028060
37. Giudioi et Strada , à Turin.— Musique imprimée.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Turin;001272
"38. Bianehi (François), à Crémone. — Livret d'opéra et ballet; partitionsmusicales.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Crémone;019036
39. Paoletti (Henry), à Florence.— Cahiers de musique.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
40. Minelli à Rovigo. — Discourssur le Jubilé du Dante, imprimé sur bois.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Rovigo;029041
"4. Perrin (Claude), à Turin. —Album pittoresque des campagnes italiennes ; les Merveilles des trois règnesde la nature, avec illustrations coloriées la nouvelle capitale de l'Italie ;avec descriptions et plans; Cours decalligraphie. (Voir cl.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Turin;001272
43. Boyen frères, à Turin. — Spécimens de lithogrephies et dessinsportraits au crayon. #. Fontana (Melchior), à Venise,— Lithographtes.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Turin;001272
45. Richter et Cie » à Naples. —Maisons et monuments de Pompéi.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
"46. Prosperini (Pierre), à Padoue.— Spécimens de lithographies et detypographies ; pierre lithographique.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Padoue;028060
47. Cabella (Dominique), à Gênes.— Estsmpes reproduites par la lithographie.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Gênes;010025
"48. Gibelli (Adèle), à Gênes. —Écriture commerciale lithographiée ;plan lithographique de la ville deGênes; dessins au crayon et à laplume.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Gênes;010025
"49. Pellas frères, à Florence. —Spécimens de lithographies, d'iconographies, de pantographies et d'olographies; carte géographique de lamer Rouge et de la Palestine.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Florence;048017
50. Nobile (Gaétan), à Naples, —Spécimens de typographie et dechromotypographie.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Naples;063049
"#1. Fraueufelder (Georges), àPalerme.— Estampes chromo lithographiques. a. Auriehella (Gsétan), présentépar la souscommission de Catane. —Lithographies et photographies; pierrelithographique. (Voir cl.";Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Palerme;082053
53. Bichring, à Messine. — Lithogrepbies.;Paris1867_Italy_1.jpg;"CLASSE 6..— PRUDLITS D'IMPRIMERIE
ET DE LIBRAIRIE.";Messine;083048
"1. Magna Pigna.e Gie, àMilan. — Papier fin de. différentes qeslités; papier fabriqué à la mais.";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";la;015146
2. Vita (Guillaume), à Milan. —Papier pour affiches: papier d'embeklage fabriqué avec. des matières végétales indigènes, {;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Milan;015146
3. Brigenti (J.Ango), à Bergame.— Papiers de paille.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Bergame;016024
"5. Nadari (Bernacdin) et Cia, àLugo de Vicence (Vienne). Papierssans fin à.la mécanique; papiers à lamain.";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";lamain;024116
6. Los (Nicolas), à Tréwise.sPapierde chiffons fabriqué à le main.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Tréwise;026086
1. Galsani (André). à Une: —Papier fabriqué à La: main.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Une;NA
9 ŒCiviane, (Barthélemy), à Verrazze Savone). — Papien dit à potacle.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Verrazze;009065
40. Ghigliotti (Barthélemy).eh fits,à Pegli (Gènes)..— Papiss à La mainde diverses qualités.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Pegli;013178
41. Testa frères, à Gênes. — Papiers.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Gênes;010025
12. Jacob (Louis) et Cie, à Revereto (Trent). — Spécimens de pspiers. .;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Revereto;020049
43. Martinomai (Joseph), à Parel({vrée).— Échantillons de papier. blaneet coloré fait avec des chiffons et desdéchets de papier.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Parel;001179
"14. Faverio (Pierre), à Masliamico(Côme). — Chiffons et papier;, fibres,végétales pour La. fabrication. des pepiers ; tubes d'une seule pièce pourCartouches.";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Masliamico;013075
15. Ferrario (Frasçois, eh Dam)frères et Wemtura, à. Maslienico(Côme). — Papier fabriqué. à la main.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";la;013075
"16. Bimda. (Ambroise). et. Cie, à Milan. — Papiers. blancs of, de. couleurpour l'imprimerie, pour lettres @$. pour dessin ; enveloppes. (Vois cl.";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Milan;015146
17. Moëlimari (JeanBaptiste), à Varazze (Savone}. — Papien da chiffon.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Varazze;009065
18. ViMm (Anteins), à Varazze(Savone). — Papier de chiffon.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Varazze;009065
49, Tardiss (Jean), à Turin. —Échantillone de rebures de luxe.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Turin;001272
%œ. Pioraccetéi (Alaxandre), à Livourne. — Grandhivre. à l'usage ducommerce.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Livourne;049009
91. Volpimi (Césas), à Flarance. —Rapier de différentes qualités.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Flarance;048017
"24 Fernaré (antoine), à Fabriamo(Ancüne).. — Papior à ls main pourdessin et pour sdministeations; cartons glacés, papier sans, colle pourchalcographie";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Fabriamo;042017
25. Malatoni (lossphAntsie), àGamerino (Macerets).—Papierè la mainavec ou sans: onlle.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Gamerino;043007
"2% Milimni (Piorce}, à Febriano(Ancône). — Papier: à: le. main: pourimprimerie, lithogoaplries dessin eb registrea; cartons.";Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Febriano;042002
27. Daesari. (Joan), à Naples —Pepior à La main. et à leméceumique,;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Naples;063049
28: Mmsoalo: (envier), à Naples. —Carton imperméable pour: étiquettesde jaodin.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Naples;063049
29. Visecehi frères, à Meples —Papier à écrire eb:à inmprimes.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Meples;NA
30: Ademi (Louis), à Florence —Jgu de cartes.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Florence;048017
31.. Musso (Jean), à Cuen—Encrebleue grasse, pour timbre.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Cuen;NA
32. Bettini (Antoine), à Milan. —Encre vialkeunoir.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Milan;015146
33. Bollini (Ange), à Man. — poudre à encre et:poudre dissoute.;Paris1867_Italy_2.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Man;NA
3% Barkéerà (Antoine), à Salo(Brescis). — Encre dite: ndleer, extraite. de. substances vépételen  APPLICATION<DU DESSIN ET DE LA PLASTIQUE AUX ARTS USUELS. #;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Salo;017170
26. Ferrette (Joseph), à Tréviso —Lcre ordinaire et encre pour timtres.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Tréviso;026086
31. Caratti (Vincent), à Revenne.— Eacre noire.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Revenne;039014
"3%. Appéani (François), à Florence.— Encre d'imprimerie; pâte à rouleauxpour typographie; coussinet inaitérable de diverses couleurs,";Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Florence;048017
"2. Gihemt (Léonie), à Naples. —Encre noire et de coulsur; encre àcopier ; encre pour marquer les tissus;encres sympathiques; encre pourécrire sur le zinc, sur les tableauxet sur les marbres.";Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Naples;063049
40. Masetti (Barthélemy) et Rse{Gaétan), à Bologne. — Encrepour registres et pour presses à copter.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Bologne;037006
4. Giunta (André), à Pesaro. —Entre noies. æ Bernardé (Louis), à Bologre—Écrtoire.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Pesaro;041044
43. Serventé (héritiers de Sanet ),à Parme. — Cire d'Espagne.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Parme;034027
4 Eméri (Louis), à Venise. —ques de Versmo.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Venise;027042
"45. Fertumato (Antoine) et Cie; àVenise. — Pinceaux pour painture;aoir de fumée; couleurs";Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Venise;027042
41. Aglioëté Jacques), à Florencs.— Toiles de diverses qualités préperées pour La peinture à l'huile.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Florencs;048017
48. Fichera (Joseph), à Naples. —Peut modele d'un théâtre, emécuté encarton.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Naples;063049
4. Leo (François), à Palerme —Reliure en velours avec besrelisfs.;Paris1867_Italy_3.jpg;"CLASSE 7. — OBIETS D& PAPETERS ;
RELIURES; MATÉRIEL DES ARTS DE
LA PHINTURE ET DU DES.";Palerme;082053
1. Lomeada (Joseph), à Grémone.— Tablesux à le plume £ Matteueci (Sante), à Ford. —Portrait à la plume de;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Grémone;098031
2. Miccinreslf (Julie), à Simigagiia.— Tablesax st dessine.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Simigagiia;057066
4. Iomachosé (François), à Macerats. — Dessin à la plume sur papieranglais.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Macerats;043023
5. Cerdova (Nicolas), à Messine, —Dessin à la plume.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Messine;083048
6. Coriglione (Jean), à Girgenti.—Portrait à la plume.’;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Girgenti;084001
1. Fervueci, à Florence —@uvrageimprimé en;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Florence;048017
414977 De Plurimie clarissclectioque Mulisribus, restæuré parM, Junio Carbone, conservateur desmanuscrits à la bibkethèque de Fierence: & Selari (Ruphsël), à Florence —Hxitution et repsoduction à la plumede caractères imprimés. S Séuppi (Joseph), à Erême. —Graveres.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";la;048017
140. Salriont (Joseph), à Turin. —Gravures sur bois.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Turin;001272
11. Bemance (Janvier) à Neples.—Gravure sur pierre litbegraphique.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Neples;063049
12. Ducei (JesuBaptiste), à Macerom .—Ministures coloriées avec flurset arabesques.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Macerom;091044
48. Vitaib (Pyrrhus), à Fulignc(Pétouse). — Dessin d'ane: fontaine àPérouse.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Fulignc;054039
44. École techmique, à Padoue— Album de dessins.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Padoue;028060
46. MBiceS (Félix), à Modène: — Abum destampes.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Modène;036023
47. Bentivoglia (Claude), à Mvdèns. — Estampes.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Mvdèns;037005
49. OCuratte (Plilippe et Jacques)frères, à Gênes. — Tablowa rentoitéevtabieau transporté: de feilesur bois.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Gênes;010025
49. Galisiof (Bernard), à Brencia.— Fresques de Moretto. transportéessar toile.;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Brencia;017029
"57. SeccoSunrde (Jean),à Milan. — Tableaux avec apprêts enplâtre transportés sur toile; fresquestransportées aur toile. avac photograpbie; Manuel pour le restaurateur detableaux.";Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Milan;015146
21. Méssolt (Jon), à Bologne. —Fresque de Guido Reut transportésur toilm;Paris1867_Italy_3.jpg;"CLASSE 8. — APPLICATIONS DU DESSIN
ET DŒ La PLASTIQUE AUX ABTS
tscess.";Bologne;037006
